data_idx,mapped_rxn,template
20855,CC(=O)[O-].CC(C)O.ClCCl.O=S(=O)([O-])[O-].O=[Cr](=O)([O-])Cl.[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][c:9]1[cH:10][c:11]2[c:12]([o:13]1)[CH2:14][C@@H:15]([O:16][CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][O:22]1)[C@@H:23]2[CH2:24][OH:25].[Mg+2].[Na+].c1cc[nH+]cc1.c1ccncc1>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH2:6][CH2:7][CH2:8][c:9]1[cH:10][c:11]2[c:12]([o:13]1)[CH2:14][C@@H:15]([O:16][CH:17]1[CH2:18][CH2:19][CH2:20][CH2:21][O:22]1)[C@@H:23]2[CH:24]=[O:25],[C:1]-[O:2]>>[C:1]=[O:2]
21170,O=[N+:1]([O-])[c:2]1[c:3]([NH:4][C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[cH:12][c:13]([N:14]2[CH2:15][CH2:16][CH2:17][CH2:18]2)[c:19]([C:20]([F:21])([F:22])[F:23])[cH:24]1.[Pd]>>[NH2:1][c:2]1[c:3]([NH:4][C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[cH:12][c:13]([N:14]2[CH2:15][CH2:16][CH2:17][CH2:18]2)[c:19]([C:20]([F:21])([F:22])[F:23])[cH:24]1,O=[N:1]-[O-]>>[N:1]
21242,CC(C)(C)OC(=O)[NH:1][CH2:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8]([C:9]#[N:10])[c:11]([Cl:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][c:18]23)[cH:19][cH:20]1.CCOC(C)=O.CCOCC.[ClH:21]>>[ClH:21].[NH2:1][CH2:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8]([C:9]#[N:10])[c:11]([Cl:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][c:18]23)[cH:19][cH:20]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
21701,C[O:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[C@@H:8]1[C@@:9]([CH:10]=[CH2:11])([CH2:12][CH2:13]2)[C@H:14]2[C@:15]([CH3:16])([CH2:17][CH2:18]1)[C:19](=[O:20])[CH2:21][CH2:22]2.Cl.c1cc[nH+]cc1>>[OH:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[C@@H:8]1[C@@:9]([CH:10]=[CH2:11])([CH2:12][CH2:13]2)[C@H:14]2[C@:15]([CH3:16])([CH2:17][CH2:18]1)[C:19](=[O:20])[CH2:21][CH2:22]2,C-[O:1]-c>>[O:1]
21731,CCO.Cc1ccccc1.Cl[c:1]1[n:2][cH:3][cH:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]12.O=C([O-])[O-].OB(O)[c:11]1[cH:12][cH:13][c:14]([CH3:15])[cH:16][cH:17]1.[Na+].[Na+].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:11]2[cH:12][cH:13][c:14]([CH3:15])[cH:16][cH:17]2)[n:2][cH:3][cH:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]12,Cl-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2]
22040,CC(C)OC(=O)N=NC(=O)OC(C)C.ClCCl.O[CH2:1][CH2:2][O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[CH3:11][CH2:12][O:13][C:14](=[O:15])[c:16]1[c:17]([OH:18])[c:19]([OH:20])[c:21]([C:22](=[O:23])[O:24][CH2:25][CH3:26])[n:27]1-[c:28]1[cH:29][cH:30][c:31]([F:32])[cH:33][cH:34]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[CH2:1]([CH2:2][O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[O:18][c:17]1[c:16]([C:14]([O:13][CH2:12][CH3:11])=[O:15])[n:27](-[c:28]2[cH:29][cH:30][c:31]([F:32])[cH:33][cH:34]2)[c:21]([C:22](=[O:23])[O:24][CH2:25][CH3:26])[c:19]1[OH:20],[O:1]-c.O-[C:2]>>[C:2]-[O:1]
22239,CC(C)(C)OC(=O)[NH:1][c:2]1[cH:3][cH:4][c:5]([F:6])[c:7]([C@@:8]2([CH3:9])[NH:10][C:11](=[S:12])[C@@:13]([CH3:14])([F:15])[CH2:16][C:17]2([F:18])[F:19])[cH:20]1.Cc1ccccc1.ClCCl.O=C(O)C(F)(F)F>>[NH2:1][c:2]1[cH:3][cH:4][c:5]([F:6])[c:7]([C@@:8]2([CH3:9])[NH:10][C:11](=[S:12])[C@@:13]([CH3:14])([F:15])[CH2:16][C:17]2([F:18])[F:19])[cH:20]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
22550,CCN(CC)CC.ClCCl.Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])=[O:10].O.[N:11]#[C:12][c:13]1[cH:14][cH:15][c:16]([O:17][CH2:18][CH2:19][OH:20])[c:21]([F:22])[cH:23]1>>[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])(=[O:10])[O:20][CH2:19][CH2:18][O:17][c:16]1[cH:15][cH:14][c:13]([C:12]#[N:11])[cH:23][c:21]1[F:22],[O:1].Cl-[S:2]>>[O:1]-[S:2]
22567,[OH2:1].O[Pd]O.c1ccc(CO[C:2]([CH2:3][CH2:4][CH2:5][CH2:6][C:7]([N:8]([CH2:9][C:10]([NH:11][CH2:12][CH2:13][O:14][C@@H:15]2[O:16][C@@H:17]([CH3:18])[C@@H:19]([OH:20])[C@@H:21]([OH:22])[C@@H:23]2[OH:24])=[O:25])[CH2:26][C:27](=[O:28])[NH:29][CH2:30][CH2:31][O:32][C@@H:33]2[O:34][C@@H:35]([CH3:36])[C@@H:37]([OH:38])[C@@H:39]([OH:40])[C@@H:41]2[OH:42])=[O:43])=[O:44])cc1>>[OH:1][C:2]([CH2:3][CH2:4][CH2:5][CH2:6][C:7]([N:8]([CH2:9][C:10]([NH:11][CH2:12][CH2:13][O:14][C@@H:15]1[O:16][C@@H:17]([CH3:18])[C@@H:19]([OH:20])[C@@H:21]([OH:22])[C@@H:23]1[OH:24])=[O:25])[CH2:26][C:27](=[O:28])[NH:29][CH2:30][CH2:31][O:32][C@@H:33]1[O:34][C@@H:35]([CH3:36])[C@@H:37]([OH:38])[C@@H:39]([OH:40])[C@@H:41]1[OH:42])=[O:43])=[O:44],[O:1].O=[C:2]-O-C-c1:c:c:c:c:c:1>>[C:2]-[O:1]
22912,C1CCOC1.[Br-].[Mg+][CH2:1][CH3:2].[O:3]=[CH:4][c:5]1[cH:6][cH:7][cH:8][cH:9][n:10]1>>[CH2:1]([CH3:2])[CH:4]([OH:3])[c:5]1[cH:6][cH:7][cH:8][cH:9][n:10]1,[C:1]-[Mg+].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
22941,C1CCOC1.CO[C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]([C@H:9]([CH3:10])[S:11][c:12]2[n:13][c:14]([NH2:15])[c:16]([C:17]#[N:18])[c:19](-[c:20]3[cH:21][cH:22][c:23]([O:24][CH2:25][CH2:26][OH:27])[cH:28][cH:29]3)[c:30]2[C:31]#[N:32])[cH:33]1.Cl.[Li+].[OH-:1]>>[OH:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]([C@H:9]([CH3:10])[S:11][c:12]2[n:13][c:14]([NH2:15])[c:16]([C:17]#[N:18])[c:19](-[c:20]3[cH:21][cH:22][c:23]([O:24][CH2:25][CH2:26][OH:27])[cH:28][cH:29]3)[c:30]2[C:31]#[N:32])[cH:33]1,[O:1].C-O-[C:2]=O>>[C:2]-[O:1]
22942,CC(C)(C)OC(=O)[N:1]1[C@H:2]([CH2:3][NH:4][c:5]2[cH:6][cH:7][c:8]([C:9]([NH:10][C@H:11]([C:12]([O:13][CH3:14])=[O:15])[CH2:16][CH2:17][S:18][CH3:19])=[O:20])[c:21](-[c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[cH:28]2)[CH2:29][S:30][CH2:31]1.COC(=O)[C@H](CCSC)NC(=O)c1ccc(NC(=O)[C@@H]2CSCN2C(=O)OC(C)(C)C)cc1-c1ccccc1>>[NH:1]1[C@H:2]([CH2:3][NH:4][c:5]2[cH:6][cH:7][c:8]([C:9]([NH:10][C@H:11]([C:12]([O:13][CH3:14])=[O:15])[CH2:16][CH2:17][S:18][CH3:19])=[O:20])[c:21](-[c:22]3[cH:23][cH:24][cH:25][cH:26][cH:27]3)[cH:28]2)[CH2:29][S:30][CH2:31]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
23232,O[C:1]([CH:2]=[CH:3][c:4]1[c:5]([CH2:6][C:7]2=[C:8]([CH3:9])[C:10](=[O:11])[C:12]([O:13][CH3:14])=[C:15]([O:16][CH3:17])[C:18]2=[O:19])[cH:20][cH:21][cH:22][cH:23]1)=[O:24].[CH2:25]1[CH2:26][S:27][CH2:28][CH2:29][NH:30]1>>[C:1]([CH:2]=[CH:3][c:4]1[c:5]([CH2:6][C:7]2=[C:8]([CH3:9])[C:10](=[O:11])[C:12]([O:13][CH3:14])=[C:15]([O:16][CH3:17])[C:18]2=[O:19])[cH:20][cH:21][cH:22][cH:23]1)(=[O:24])[N:30]1[CH2:25][CH2:26][S:27][CH2:28][CH2:29]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
23250,CCO.[CH2:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][n:7][cH:8]1)[c:9]1[c:10]([CH3:11])[nH:12][c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]12.[Pd]>>[CH3:1][CH:2]([c:3]1[cH:4][cH:5][cH:6][n:7][cH:8]1)[c:9]1[c:10]([CH3:11])[nH:12][c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]12,[C:1]=[C:2]>>[C:1]-[C:2]
24417,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.Cl.ClCCl.O.O=C([O-])O.O[C:1](=[O:2])[CH2:3][c:4]1[cH:5][cH:6][n:7][cH:8][cH:9]1.On1nnc2ccccc21.[NH2:10][NH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[Na+]>>[C:1](=[O:2])([CH2:3][c:4]1[cH:5][cH:6][n:7][cH:8][cH:9]1)[NH:10][NH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
24453,CN(C)C=O.Cl[CH2:1][C:2]([N:3]([CH3:4])[CH3:5])=[O:6].O=C([O-])O.[CH3:7][CH2:8][O:9][C:10](=[O:11])[c:12]1[nH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[c:20]1[CH2:21][c:22]1[cH:23][cH:24][cH:25][c:26]2[cH:27][cH:28][cH:29][cH:30][c:31]12.[H-].[Na+].[Na+]>>[CH2:1]([C:2]([N:3]([CH3:4])[CH3:5])=[O:6])[n:13]1[c:12]([C:10]([O:9][CH2:8][CH3:7])=[O:11])[c:20]([CH2:21][c:22]2[cH:23][cH:24][cH:25][c:26]3[cH:27][cH:28][cH:29][cH:30][c:31]23)[c:19]2[c:14]1[cH:15][cH:16][cH:17][cH:18]2,[n:1].Cl-[C:2]>>[C:2]-[n:1]
24469,Br[c:1]1[cH:2][cH:3][cH:4][c:5]([N:6]([CH2:7][C@@H:8]([OH:9])[C:10]([F:11])([F:12])[F:13])[CH2:14][c:15]2[cH:16][cH:17][cH:18][c:19]([O:20][C:21]([F:22])([F:23])[F:24])[cH:25]2)[cH:26]1.CC(=O)N(C)C.Cc1ccccc1.O=C(O)c1cccc2ccccc12.O=C([O-])[O-].O=S(=O)([O-])C(F)(F)F.[CH3:27][c:28]1[cH:29][c:30]([OH:31])[cH:32][cH:33][c:34]1[F:35].[Cs+].[Cs+].[Cu+].c1ccccc1>>[c:1]1([O:31][c:30]2[cH:29][c:28]([CH3:27])[c:34]([F:35])[cH:33][cH:32]2)[cH:2][cH:3][cH:4][c:5]([N:6]([CH2:7][C@@H:8]([OH:9])[C:10]([F:11])([F:12])[F:13])[CH2:14][c:15]2[cH:16][cH:17][cH:18][c:19]([O:20][C:21]([F:22])([F:23])[F:24])[cH:25]2)[cH:26]1,Br-[c:1].[O:2]-c>>[O:2]-[c:1]
24735,Br[c:1]1[cH:2][cH:3][c:4]([CH2:5][c:6]2[n:7](-[c:8]3[cH:9][cH:10][c:11]([NH:12][CH2:13][C:14]([O:15][CH3:16])=[O:17])[cH:18][cH:19]3)[cH:20][c:21](-[c:22]3[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]3[Cl:29])[n:30]2)[cH:31][cH:32]1.OB(O)[c:33]1[cH:34][cH:35][c:36]([C:37]([CH2:38][CH3:39])=[O:40])[cH:41][cH:42]1>>[c:1]1(-[c:33]2[cH:34][cH:35][c:36]([C:37]([CH2:38][CH3:39])=[O:40])[cH:41][cH:42]2)[cH:2][cH:3][c:4]([CH2:5][c:6]2[n:7](-[c:8]3[cH:9][cH:10][c:11]([NH:12][CH2:13][C:14]([O:15][CH3:16])=[O:17])[cH:18][cH:19]3)[cH:20][c:21](-[c:22]3[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]3[Cl:29])[n:30]2)[cH:31][cH:32]1,Br-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2]
25066,Br[CH2:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[cH:8]1.CCC(C)=O.O=C([O-])[O-].[CH3:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][NH:16][C:17](=[O:18])[N:19]([CH3:20])[c:21]1[cH:22][cH:23][cH:24][c:25](-[c:26]2[cH:27][cH:28][c:29]([CH2:30][CH2:31][C:32](=[O:33])[O:34][CH3:35])[cH:36][c:37]2[OH:38])[cH:39]1.[K+].[K+]>>[CH2:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[cH:8]1)[O:38][c:37]1[c:26](-[c:25]2[cH:24][cH:23][cH:22][c:21]([N:19]([C:17]([NH:16][CH2:15][CH2:14][CH2:13][CH2:12][CH2:11][CH2:10][CH3:9])=[O:18])[CH3:20])[cH:39]2)[cH:27][cH:28][c:29]([CH2:30][CH2:31][C:32](=[O:33])[O:34][CH3:35])[cH:36]1,[O:1]-c.Br-[C:2]>>[C:2]-[O:1]
25187,ClCCl.F[c:1]1[n:2][c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[nH:9]1.[CH3:10][C:11]([CH3:12])([CH3:13])[C:14](=[O:15])[O:16][CH2:17][O:18][C:19](=[O:20])[CH:21]1[N:22]2[C:23](=[O:24])[CH:25]([NH2:26])[C@H:27]2[S:28][C:29]1([CH3:30])[CH3:31].[CH3:32][c:33]1[cH:34][cH:35][c:36]([S:37](=[O:38])(=[O:39])[OH:40])[cH:41][cH:42]1>>[CH3:32][c:33]1[cH:34][cH:35][c:36]([S:37](=[O:38])(=[O:39])[OH:40])[cH:41][cH:42]1.[c:1]1([NH:26][CH:25]2[C:23](=[O:24])[N:22]3[CH:21]([C:19]([O:18][CH2:17][O:16][C:14]([C:11]([CH3:10])([CH3:12])[CH3:13])=[O:15])=[O:20])[C:29]([CH3:30])([CH3:31])[S:28][C@@H:27]32)[n:2][c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[nH:9]1,[N:1].F-[c:2]>>[N:1]-[c:2]
25497,C1COCCO1.CCN(C(C)C)C(C)C.ClC(Cl)Cl.Cl[c:1]1[cH:2][c:3]([CH:4]2[CH2:5][CH2:6][N:7]([C:8]([O:9][CH2:10][CH3:11])=[O:12])[CH2:13][CH2:14]2)[n:15][c:16]2[n:17]1[n:18][cH:19][cH:20]2.[NH2:21][CH2:22][c:23]1[cH:24][cH:25][c:26]([Cl:27])[cH:28][c:29]1[Cl:30]>>[c:1]1([NH:21][CH2:22][c:23]2[cH:24][cH:25][c:26]([Cl:27])[cH:28][c:29]2[Cl:30])[cH:2][c:3]([CH:4]2[CH2:5][CH2:6][N:7]([C:8]([O:9][CH2:10][CH3:11])=[O:12])[CH2:13][CH2:14]2)[n:15][c:16]2[n:17]1[n:18][cH:19][cH:20]2,[N:1].Cl-[c:2]>>[N:1]-[c:2]
25627,Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH2:17][c:18]1[cH:19][cH:20][c:21]([OH:22])[c:23]([S:24][C:25]([F:26])([F:27])[F:28])[cH:29]1.[Na+].[OH-]>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[n:11]1)[O:22][c:21]1[cH:20][cH:19][c:18]([CH2:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[cH:29][c:23]1[S:24][C:25]([F:26])([F:27])[F:28],[O:1]-c.Cl-[C:2]>>[C:2]-[O:1]
25973,CO.[BH4-].[CH3:1][S:2][c:3]1[n:4][cH:5][cH:6][c:7]([CH:8]=[O:9])[n:10]1.[Na+]>>[CH3:1][S:2][c:3]1[n:4][cH:5][cH:6][c:7]([CH2:8][OH:9])[n:10]1,[C:1]=[O:2]>>[C:1]-[O:2]
26058,ClCCl.Cl[C:1]([c:2]1[cH:3][cH:4][c:5]([C:6]#[N:7])[cH:8][cH:9]1)=[O:10].[CH3:11][C@H:12]([CH2:13][NH:14][c:15]1[cH:16][cH:17][cH:18][cH:19][n:20]1)[N:21]1[CH2:22][CH2:23][N:24]([c:25]2[cH:26][cH:27][cH:28][c:29]3[c:30]2[O:31][CH2:32][CH2:33][O:34]3)[CH2:35][CH2:36]1>>[C:1]([c:2]1[cH:3][cH:4][c:5]([C:6]#[N:7])[cH:8][cH:9]1)(=[O:10])[N:14]([CH2:13][C@@H:12]([CH3:11])[N:21]1[CH2:22][CH2:23][N:24]([c:25]2[cH:26][cH:27][cH:28][c:29]3[c:30]2[O:31][CH2:32][CH2:33][O:34]3)[CH2:35][CH2:36]1)[c:15]1[cH:16][cH:17][cH:18][cH:19][n:20]1,[N:1].Cl-[C:2]>>[C:2]-[N:1]
26134,CCOC(C)=O.CN(C)C=O.Cl[CH2:1][c:2]1[c:3]([C:4]([C:5]([NH2:6])=[O:7])=[O:8])[cH:9][cH:10][cH:11][cH:12]1.[CH3:13][C:14](=[O:15])[O-:16].[I-].[K+].[K+]>>[CH2:1]([c:2]1[c:3]([C:4]([C:5]([NH2:6])=[O:7])=[O:8])[cH:9][cH:10][cH:11][cH:12]1)[O:16][C:14]([CH3:13])=[O:15],Cl-[C:1].O=C-[O:2]>>[C:1]-[O:2]
26307,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CCN(CC)CC.Cl.ClCCl.O=[CH:1][CH2:2][CH2:3][C:4]#[C:5][c:6]1[c:7]2[c:8]([c:9]([NH2:10])[n:11][c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[n:17]2)[n:18]([CH2:19][O:20][CH2:21][c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:28]1.[CH3:29][CH:30]1[CH2:31][NH:32][CH2:33]1.[Na+]>>[CH2:1]([CH2:2][CH2:3][C:4]#[C:5][c:6]1[c:7]2[c:8]([c:9]([NH2:10])[n:11][c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[n:17]2)[n:18]([CH2:19][O:20][CH2:21][c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:28]1)[N:32]1[CH2:31][CH:30]([CH3:29])[CH2:33]1,[N:1].O=[C:2]>>[C:2]-[N:1]
26678,Br[c:1]1[n:2][cH:3][c:4]2[cH:5][c:6](-[c:7]3[cH:8][n:9]([C:10]([O:11][C:12]([CH3:13])([CH3:14])[CH3:15])=[O:16])[n:17][cH:18]3)[n:19]([C:20](=[O:21])[O:22][C:23]([CH3:24])([CH3:25])[CH3:26])[c:27]2[cH:28]1.[NH2:29][c:30]1[cH:31][cH:32][c:33]([O:34][CH2:35][CH2:36][N:37]2[CH2:38][CH2:39][O:40][CH2:41][CH2:42]2)[cH:43][cH:44]1>>[c:1]1([NH:29][c:30]2[cH:31][cH:32][c:33]([O:34][CH2:35][CH2:36][N:37]3[CH2:38][CH2:39][O:40][CH2:41][CH2:42]3)[cH:43][cH:44]2)[n:2][cH:3][c:4]2[cH:5][c:6](-[c:7]3[cH:8][n:9]([C:10]([O:11][C:12]([CH3:13])([CH3:14])[CH3:15])=[O:16])[n:17][cH:18]3)[n:19]([C:20](=[O:21])[O:22][C:23]([CH3:24])([CH3:25])[CH3:26])[c:27]2[cH:28]1,[N:1].Br-[c:2]>>[N:1]-[c:2]
27063,C.C1CCOC1.O=[N+:1]([O-])[c:2]1[c:3]([CH3:4])[cH:5][cH:6][c:7]([O:8][CH2:9][CH2:10][O:11][Si:12]([CH3:13])([CH3:14])[C:15]([CH3:16])([CH3:17])[CH3:18])[cH:19]1.[Pd]>>[NH2:1][c:2]1[c:3]([CH3:4])[cH:5][cH:6][c:7]([O:8][CH2:9][CH2:10][O:11][Si:12]([CH3:13])([CH3:14])[C:15]([CH3:16])([CH3:17])[CH3:18])[cH:19]1,O=[N:1]-[O-]>>[N:1]
27067,CCN(CC)CC.ClCCl.Cl[c:1]1[n:2][c:3](-[c:4]2[c:5]([OH:6])[cH:7][cH:8][cH:9][cH:10]2)[n:11][c:12]2[c:13]1[cH:14][cH:15][cH:16][cH:17]2.[CH3:18][C:19]([CH3:20])([CH3:21])[O:22][C:23](=[O:24])[NH:25][CH:26]1[CH2:27][CH2:28][NH:29][CH2:30][CH2:31]1>>[c:1]1([N:29]2[CH2:28][CH2:27][CH:26]([NH:25][C:23]([O:22][C:19]([CH3:18])([CH3:20])[CH3:21])=[O:24])[CH2:31][CH2:30]2)[n:2][c:3](-[c:4]2[c:5]([OH:6])[cH:7][cH:8][cH:9][cH:10]2)[n:11][c:12]2[c:13]1[cH:14][cH:15][cH:16][cH:17]2,[N:1].Cl-[c:2]>>[N:1]-[c:2]
27074,C1CCOC1.CN(C)CCN(C)C.CN(C)[CH:1]=[O:2].[CH3:3][CH2:4][N:5]([CH2:6][CH3:7])[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][c:14]([O:15][CH2:16][O:17][CH3:18])[cH:19]1.[Li]C(C)(C)C>>[CH:1](=[O:2])[c:19]1[c:10]([C:8]([N:5]([CH2:4][CH3:3])[CH2:6][CH3:7])=[O:9])[cH:11][cH:12][cH:13][c:14]1[O:15][CH2:16][O:17][CH3:18],[c:1].C-N(-C)-[C:2]>>[C:2]-[c:1]
27421,C1CCOC1.CO[C:1](=[O:2])[c:3]1[n:4][c:5]([CH3:6])[n:7]2[c:8]1[CH2:9][N:10]=[C:11]([c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[F:18])[c:19]1[cH:20][c:21]([Cl:22])[cH:23][cH:24][c:25]1-2.O.[Al+3].[H-].[H-].[H-].[H-].[Li+]>>[CH2:1]([OH:2])[c:3]1[n:4][c:5]([CH3:6])[n:7]2[c:8]1[CH2:9][N:10]=[C:11]([c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[F:18])[c:19]1[cH:20][c:21]([Cl:22])[cH:23][cH:24][c:25]1-2,C-O-[C:1]=[O:2]>>[C:1]-[O:2]
27575,CC#N.CCN(CC)CC.CCOC(C)=O.F[c:1]1[c:2]([F:3])[cH:4][c:5]([C:6]([O:7][CH2:8][CH3:9])=[O:10])[c:11]([F:12])[cH:13]1.[CH3:14][C:15]([CH3:16])([CH3:17])[O:18][C:19](=[O:20])[NH:21][CH:22]1[CH2:23][CH2:24][NH:25][CH2:26]1>>[c:1]1([N:25]2[CH2:24][CH2:23][CH:22]([NH:21][C:19]([O:18][C:15]([CH3:14])([CH3:16])[CH3:17])=[O:20])[CH2:26]2)[c:2]([F:3])[cH:4][c:5]([C:6]([O:7][CH2:8][CH3:9])=[O:10])[c:11]([F:12])[cH:13]1,[N:1].F-[c:2]>>[N:1]-[c:2]
27668,CCO[C:2](=[O:3])[c:4]1[c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[c:12](-[c:13]2[cH:14][cH:15][c:16]([F:17])[cH:18][cH:19]2)[c:20]([CH:21]=[O:22])[n:23]1[CH:24]([CH3:25])[CH3:26].CO.[OH2:1].[Na+].[OH-]>>[OH:1][C:2](=[O:3])[c:4]1[c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[c:12](-[c:13]2[cH:14][cH:15][c:16]([F:17])[cH:18][cH:19]2)[c:20]([CH:21]=[O:22])[n:23]1[CH:24]([CH3:25])[CH3:26],[O:1].C-C-O-[C:2]=O>>[C:2]-[O:1]
27862,CN(C)C=O.Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1.[K].[O:10]=[C:11]1[NH:12][C:13](=[O:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1)[N:12]1[C:11](=[O:10])[c:20]2[c:15]([cH:16][cH:17][cH:18][cH:19]2)[C:13]1=[O:14],[N:1].Cl-[C:2]>>[C:2]-[N:1]
28555,Br[c:1]1[c:2]([NH2:3])[c:4]([C:5]([O:6][CH3:7])=[O:8])[c:9]2[c:10]([cH:11]1)[cH:12][n:13][nH:14]2.CCOC(C)=O.CN(C)C=O.COC(C)(C)C.[C-:15]#[N:16].[C-]#N.[Zn+2]>>[c:1]1([C:15]#[N:16])[c:2]([NH2:3])[c:4]([C:5]([O:6][CH3:7])=[O:8])[c:9]2[c:10]([cH:11]1)[cH:12][n:13][nH:14]2,Br-[c:1].N#[C:2]>>[C:2]-[c:1]
28750,CC(C)=O.I[CH:1]([O:2][C:3]([O:4][CH:5]([CH3:6])[CH3:7])=[O:8])[CH3:9].O=C([O-])[O-].[CH3:10][c:11]1[c:12]([O:13][CH2:14][C:15]([F:16])([F:17])[F:18])[cH:19][cH:20][n:21][c:22]1[CH2:23][S:24](=[O:25])[c:26]1[n:27][c:28]2[cH:29][cH:30][cH:31][cH:32][c:33]2[nH:34]1.[Cs+].[Cs+]>>[CH:1]([O:2][C:3]([O:4][CH:5]([CH3:6])[CH3:7])=[O:8])([CH3:9])[n:34]1[c:26]([S:24]([CH2:23][c:22]2[c:11]([CH3:10])[c:12]([O:13][CH2:14][C:15]([F:16])([F:17])[F:18])[cH:19][cH:20][n:21]2)=[O:25])[n:27][c:28]2[cH:29][cH:30][cH:31][cH:32][c:33]21,[n:1].I-[C:2]>>[C:2]-[n:1]
