data_idx,mapped_rxn,template
25299,Cc1ccccc1.ClC(c1ccccc1)c1ccccc1.Cl[C:1](=[O:2])[N:3]1[CH2:4][CH:5]([O:6][c:7]2[cH:8][cH:9][cH:10][c:11]([C:12]([F:13])([F:14])[F:15])[cH:16]2)[CH2:17]1.FC(F)(F)c1cccc(OC2CN(C(c3ccccc3)c3ccccc3)C2)c1.O=C(Cl)Cl.O=C([O-])[O-].[K+].[K+].[NH3:18]>>[C:1](=[O:2])([N:3]1[CH2:4][CH:5]([O:6][c:7]2[cH:8][cH:9][cH:10][c:11]([C:12]([F:13])([F:14])[F:15])[cH:16]2)[CH2:17]1)[NH2:18],[N:1].Cl-[C:2]>>[C:2]-[N:1]
25366,CCOc1cccc2c1cc(C(=O)Nc1ccc(N3CCN(C(=O)CC4SC(=O)NC4=O)CC3)cc1)n2CC.Cl.O[C:1](=[O:2])[CH2:3][CH:4]1[S:5][C:6](=[O:7])[NH:8][C:9]1=[O:10].[CH3:11][CH2:12][n:13]1[c:14]([C:15](=[O:16])[NH:17][c:18]2[cH:19][cH:20][c:21]([N:22]3[CH2:23][CH2:24][NH:25][CH2:26][CH2:27]3)[cH:28][cH:29]2)[cH:30][c:31]2[c:32]([Cl:33])[c:34]([Cl:35])[cH:36][cH:37][c:38]12>>[C:1](=[O:2])([CH2:3][CH:4]1[S:5][C:6](=[O:7])[NH:8][C:9]1=[O:10])[N:25]1[CH2:24][CH2:23][N:22]([c:21]2[cH:20][cH:19][c:18]([NH:17][C:15]([c:14]3[n:13]([CH2:12][CH3:11])[c:38]4[c:31]([cH:30]3)[c:32]([Cl:33])[c:34]([Cl:35])[cH:36][cH:37]4)=[O:16])[cH:29][cH:28]2)[CH2:27][CH2:26]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
25774,CC(C)(C)OC(=O)N1Cc2nc(-c3ccc(NC(=O)NC4CC4)cc3F)nc(N3CCOCC3)c2C1.CC1(C)OB([c:1]2[cH:2][cH:3][c:4]([NH:5][C:6](=[O:7])[NH:8][CH:9]3[CH2:10][CH2:11]3)[cH:12][c:13]2[F:14])OC1(C)C.Cl[c:15]1[n:16][c:17]2[c:18]([c:19]([N:20]3[CH2:21][CH2:22][O:23][CH2:24][C@@H:25]3[CH3:26])[n:27]1)[CH2:28][N:29]([C:30]([O:31][CH3:32])=[O:33])[CH2:34]2>>[c:1]1(-[c:15]2[n:16][c:17]3[c:18]([c:19]([N:20]4[CH2:21][CH2:22][O:23][CH2:24][C@@H:25]4[CH3:26])[n:27]2)[CH2:28][N:29]([C:30]([O:31][CH3:32])=[O:33])[CH2:34]3)[cH:2][cH:3][c:4]([NH:5][C:6](=[O:7])[NH:8][CH:9]2[CH2:10][CH2:11]2)[cH:12][c:13]1[F:14],Cl-[c:1].C-C1(-C)-O-B(-[c:2])-O-C-1(-C)-C>>[c:1]-[c:2]
26014,CC(=O)O[C@H](C(=O)[O:1][C@H:2]([c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]([O:9][CH:10]([F:11])[F:12])[cH:13][cH:14]1)[CH2:15][c:16]1[c:17]([Cl:18])[cH:19][n+:20]([O-:21])[cH:22][c:23]1[Cl:24])c1ccccc1.CO.ClCCl.O=C([O-])O.[Na+]>>[OH:1][C@H:2]([c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]([O:9][CH:10]([F:11])[F:12])[cH:13][cH:14]1)[CH2:15][c:16]1[c:17]([Cl:18])[cH:19][n+:20]([O-:21])[cH:22][c:23]1[Cl:24],C-C(=O)-O-C(-C(=O)-[O:1])-c1:c:c:c:c:c:1>>[O:1]
26300,ClC(Cl)(Cl)Cl.O=C1CCC(=O)N1[Br:1].[CH2:2]=[C:3]([CH3:4])[CH2:5][N:6]1[C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[C:15]1=[O:16]>>[Br:1][CH2:4][C:3](=[CH2:2])[CH2:5][N:6]1[C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[C:15]1=[O:16],C=C-[C:1].O=C1-C-C-C(=O)-N-1-[Br:2]>>[Br:2]-[C:1]
26552,Br[c:1]1[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[NH:7][C:8](=[O:9])[CH2:10]2.CC(Cl)Cl.CCCC[Sn](CCCC)(CCCC)[C:11]#[N:12].Cl[Pd]Cl.O.[Cl-].[Cl-].[Cl-].[Cl-].[NH4+].[NH4+].[NH4+].[NH4+].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:11]#[N:12])[cH:2][cH:3][c:4]2[c:5]([cH:6]1)[NH:7][C:8](=[O:9])[CH2:10]2,Br-[c:1].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-[C:2]#N>>[C:2]-[c:1]
27013,COCCOC.Cl[c:1]1[c:2]([C:3]([C:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])=[CH:10][NH:11][c:12]2[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]2)=[O:19])[cH:20][c:21]([F:22])[c:23]([F:24])[cH:25]1.O.[H-].[Na+]>>[c:1]12[c:2]([c:3](=[O:19])[c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][n:11]1-[c:12]1[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]1)[cH:20][c:21]([F:22])[c:23]([F:24])[cH:25]2,Cl-[c:1].[N:2]-[C:3]=[C:4]>>[c:1]:[n:2]:[c:3]:[c:4]
27035,CC(C)(C#N)N=NC(C)(C)C#N.[CH3:1][CH2:2][CH2:3][CH2:4][SnH:5]([CH2:6][CH2:7][CH2:8][CH3:9])[CH2:10][CH2:11][CH2:12][CH3:13].[CH:14]#[C:15][CH:16]([OH:17])[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH3:25]>>[CH3:1][CH2:2][CH2:3][CH2:4][Sn:5]([CH2:6][CH2:7][CH2:8][CH3:9])([CH2:10][CH2:11][CH2:12][CH3:13])/[CH:14]=[CH:15]/[CH:16]([OH:17])[CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH3:25],[Sn:1].[C:2]#[C:3]>>[Sn:1]-[C:2]=[C:3]
27192,Br[CH2:1][CH:2]1[CH2:3][O:4]1.CN(C)C=O.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CO1.O=C([O-])[O-].[CH3:5][O:6][c:7]1[cH:8][c:9]2[c:10]([NH:11][c:12]3[cH:13][cH:14][c:15]([Br:16])[cH:17][c:18]3[F:19])[n:20][cH:21][n:22][c:23]2[cH:24][c:25]1[OH:26].[K+].[K+]>>[CH2:1]([CH:2]1[CH2:3][O:4]1)[O:26][c:25]1[c:7]([O:6][CH3:5])[cH:8][c:9]2[c:10]([NH:11][c:12]3[cH:13][cH:14][c:15]([Br:16])[cH:17][c:18]3[F:19])[n:20][cH:21][n:22][c:23]2[cH:24]1,[O:1]-c.Br-[C:2]>>[C:2]-[O:1]
27288,C1COCCO1.CCO[CH:2](OCC)[CH:3]([OH:4])[C:5]([CH3:6])=[O:7].[OH2:1].[CH3:8][CH2:9][C@H:10]1[O:11][C:12](=[O:13])[C@H:14]([CH3:15])[C@H:16]([O:17][C@H:18]2[CH2:19][C@@:20]([CH3:21])([O:22][CH3:23])[C@@H:24]([OH:25])[C@H:26]([CH3:27])[O:28]2)[C@H:29]([CH3:30])[C@@H:31]([O:32][C@@H:33]2[O:34][C@H:35]([CH3:36])[CH2:37][C@H:38]([N:39]([CH3:40])[CH3:41])[C@H:42]2[OH:43])[C@:44]([CH3:45])([OH:46])[CH2:47][C@@H:48]([CH3:49])[C@H:50]([NH2:51])[C@H:52]([CH3:53])[C@@H:54]([OH:55])[C@:56]1([CH3:57])[OH:58]>>[CH3:8][CH2:9][C@H:10]1[O:11][C:12](=[O:13])[C@H:14]([CH3:15])[C@H:16]([O:17][C@H:18]2[CH2:19][C@@:20]([CH3:21])([O:22][CH3:23])[C@@H:24]([OH:25])[C@H:26]([CH3:27])[O:28]2)[C@H:29]([CH3:30])[C@@H:31]([O:32][C@@H:33]2[O:34][C@H:35]([CH3:36])[CH2:37][C@H:38]([N:39]([CH3:40])[CH3:41])[C@H:42]2[OH:43])[C@:44]([CH3:45])([OH:46])[CH2:47][C@@H:48]([CH3:49])[C@H:50]([NH2:51])[C@H:52]([CH3:53])[C@@H:54]([OH:55])[C@:56]1([CH3:57])[OH:58].[O:1]=[CH:2][CH:3]([OH:4])[C:5]([CH3:6])=[O:7],[O:1].C-C-O-[C:2]-O-C-C>>[C:2]=[O:1]
27312,CCOC(=O)c1ccc(OC2CCOCC2)nc1.Cl[c:1]1[cH:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][n:11]1.[CH3:12][N:13]1[CH2:14][CH2:15][CH:16]([OH:17])[CH2:18]1>>[c:1]1([O:17][CH:16]2[CH2:15][CH2:14][N:13]([CH3:12])[CH2:18]2)[cH:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][n:11]1,[O:1].Cl-[c:2]>>[O:1]-[c:2]
27737,CC(=O)[O-].CC(=O)[O-].CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)[O-].Cc1ccccc1.I[c:1]1[c:2]([Br:3])[cH:4][cH:5][cH:6][cH:7]1.O.[CH3:8][c:9]1[cH:10][c:11]([CH3:12])[c:13]([NH:14][c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[c:21]([CH3:22])[cH:23]1.[Na+].[Pd+2]>>[c:1]1([N:14]([c:13]2[c:11]([CH3:12])[cH:10][c:9]([CH3:8])[cH:23][c:21]2[CH3:22])[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[c:2]([Br:3])[cH:4][cH:5][cH:6][cH:7]1,[N:1].I-[c:2]>>[N:1]-[c:2]
27896,COCCOC.Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1.[CH3:10][C:11]([CH3:12])([CH2:13][OH:14])[C:15](=[O:16])[OH:17]>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1)[O:17][C:15]([C:11]([CH3:10])([CH3:12])[CH2:13][OH:14])=[O:16],Cl-[C:1].O=C-[O:2]>>[C:1]-[O:2]
27961,C1CCC2=NCCCN2CC1.CCN(C(C)C)C(C)C.CCO[C:1](=[O:2])/[CH:3]=[CH:4]/[c:5]1[c:6]([CH3:7])[n:8][c:9]([NH2:10])[n:11][c:12]1[NH:13][C@H:14]1[CH2:15][CH2:16][C@H:17]([O:18][CH2:19][CH2:20][OH:21])[CH2:22][CH2:23]1.CN(C)C=O.Sc1ccccc1.[H-].[Na+]>>[c:1]1(=[O:2])[cH:3][cH:4][c:5]2[c:6]([CH3:7])[n:8][c:9]([NH2:10])[n:11][c:12]2[n:13]1[C@H:14]1[CH2:15][CH2:16][C@H:17]([O:18][CH2:19][CH2:20][OH:21])[CH2:22][CH2:23]1,[N:1].C-C-O-[C:2](=O)-[C:3]=[C:4]>>[c:4]:[c:3]:[c:2]:[n:1]
28112,Br[C:1]#[N:2].CCN(CC)CC.ClCCl.O.[cH:3]1[cH:4][n:5][c:6]2[nH:7][cH:8][cH:9][c:10]2[cH:11]1>>[C:1](#[N:2])[n:7]1[c:6]2[n:5][cH:4][cH:3][cH:11][c:10]2[cH:9][cH:8]1,[n:1].Br-[C:2]#N>>[C:2]-[n:1]
28433,C=CCON1C(=O)N2C[C@H]1C(C(N)=O)=C[C@H]2CO.C=CCON1C(=O)N2C[C@H]1C(C(N)=O)=C[C@H]2CO[Si](C)(C)C(C)(C)C.CC(C)(C)[Si](C)(C)[O:1][CH2:2][C@H:3]1[N:4]([C:5](=[O:6])[O:7][C:8]([CH3:9])([CH3:10])[CH3:11])[CH2:12][C@H:13]([N:14]([O:15][CH2:16][CH:17]=[CH2:18])[S:19](=[O:20])(=[O:21])[c:22]2[cH:23][cH:24][cH:25][cH:26][c:27]2[N+:28](=[O:29])[O-:30])[C:31]([C:32]([NH2:33])=[O:34])=[CH:35]1>>[OH:1][CH2:2][C@H:3]1[N:4]([C:5](=[O:6])[O:7][C:8]([CH3:9])([CH3:10])[CH3:11])[CH2:12][C@H:13]([N:14]([O:15][CH2:16][CH:17]=[CH2:18])[S:19](=[O:20])(=[O:21])[c:22]2[cH:23][cH:24][cH:25][cH:26][c:27]2[N+:28](=[O:29])[O-:30])[C:31]([C:32]([NH2:33])=[O:34])=[CH:35]1,C-C(-C)(-C)-[Si](-C)(-C)-[O:1]>>[O:1]
28466,C1CCOC1.CCOC(C)=O.CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.C[Si](C)(C)[N-][Si](C)(C)C.Cl[c:1]1[cH:2][cH:3][c:4]([CH:5]([N:6]2[CH2:7][CH2:8][C@@H:9]([NH:10][C:11](=[O:12])[c:13]3[cH:14][cH:15][c:16]([O:17][C:18]([F:19])([F:20])[F:21])[cH:22][cH:23]3)[CH2:24]2)[c:25]2[cH:26][cH:27][c:28]([Cl:29])[cH:30][cH:31]2)[cH:32][cH:33]1.O.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[CH3:34][CH2:35][CH2:36][CH2:37][NH:38][CH3:39].[Li+].[Pd].[Pd]>>[c:1]1([N:38]([CH2:37][CH2:36][CH2:35][CH3:34])[CH3:39])[cH:2][cH:3][c:4]([CH:5]([N:6]2[CH2:7][CH2:8][C@@H:9]([NH:10][C:11](=[O:12])[c:13]3[cH:14][cH:15][c:16]([O:17][C:18]([F:19])([F:20])[F:21])[cH:22][cH:23]3)[CH2:24]2)[c:25]2[cH:26][cH:27][c:28]([Cl:29])[cH:30][cH:31]2)[cH:32][cH:33]1,[N:1].Cl-[c:2]>>[N:1]-[c:2]
28606,Br[c:1]1[c:2](=[O:3])[n:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][n:10]2)[cH:11][c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][n:18]2)[cH:19]1.CN(C)C=O.O.O=C([O-])C1C=COB([c:20]2[c:21]([C:22]#[N:23])[cH:24][cH:25][cH:26][cH:27]2)O1.O=C([O-])[O-].[Cs+].[Cs+]>>[c:1]1(-[c:20]2[c:21]([C:22]#[N:23])[cH:24][cH:25][cH:26][cH:27]2)[c:2](=[O:3])[n:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][n:10]2)[cH:11][c:12](-[c:13]2[cH:14][cH:15][cH:16][cH:17][n:18]2)[cH:19]1,Br-[c:1].O=C(-[O-])-C1-C=C-O-B(-[c:2])-O-1>>[c:1]-[c:2]
28669,C(=NNc1ncnc2c1cnn2-c1ccccc1)c1ccncc1.O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH2:8][CH2:9][OH:10])[cH:11]1.[NH2:12][NH:13][c:14]1[n:15][cH:16][n:17][c:18]2[c:19]1[cH:20][n:21][n:22]2-[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1>>[CH:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH2:8][CH2:9][OH:10])[cH:11]1)=[N:12][NH:13][c:14]1[n:15][cH:16][n:17][c:18]2[c:19]1[cH:20][n:21][n:22]2-[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1,[N:1].O=[C:2]>>[C:2]=[N:1]
28906,NC(=O)c1cn(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nn1.O=[C:1]([c:2]1[cH:3][n:4](-[c:5]2[cH:6][cH:7][c:8]([O:9][CH:10]3[CH2:11][CH2:12][N:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][CH2:19]3)[cH:20][cH:21]2)[n:22][n:23]1)[NH2:24]>>[C:1]([c:2]1[cH:3][n:4](-[c:5]2[cH:6][cH:7][c:8]([O:9][CH:10]3[CH2:11][CH2:12][N:13]([C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][CH2:19]3)[cH:20][cH:21]2)[n:22][n:23]1)#[N:24],O=[C:1]-[N:2]>>[C:1]#[N:2]
29060,BrBr.NC(=O)c1cccnc1.O.O=C([c:1]1[c:2]([C:3]([F:4])([F:5])[F:6])[cH:7][c:8]([CH3:9])[n:10][c:11]1[Cl:12])[NH2:13].[Na+].[OH-]>>[c:1]1([NH2:13])[c:2]([C:3]([F:4])([F:5])[F:6])[cH:7][c:8]([CH3:9])[n:10][c:11]1[Cl:12],O=C(-[N:1])-[c:2]>>[N:1]-[c:2]
29465,CC[N+](=O)[O-].Cl.Cl[C:1]([CH3:2])=[O:3].[Al+3].[Cl-].[Cl-].[Cl-].[cH:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[o:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]21>>[C:1]([CH3:2])(=[O:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[o:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]21,[c:1].Cl-[C:2]>>[C:2]-[c:1]
29641,CC(C)(CO[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][c:7]([C:8]2=[CH:9][CH2:10][CH2:11][c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]32)[cH:18]1)NS(=O)(=O)C(F)(F)F.CCOC(C)=O.CN(C)C=O.C[O-].O.[ClH:19].[NH:20]=[C:21]([NH2:22])[NH2:23].[Na+]>>[C:1](=[O:2])([c:3]1[cH:4][cH:5][cH:6][c:7]([C:8]2=[CH:9][CH2:10][CH2:11][c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]32)[cH:18]1)[NH:22][C:21](=[NH:20])[NH2:23].[ClH:19],[N:1].C-C(-C)(-C-O-[C:2]=O)-N-S(=O)(=O)-C(-F)(-F)-F>>[C:2]-[N:1]
30338,CC(=O)O.Cl.ClCCl.O=C([O-])O.O=[C:1]1[C:2]([CH2:3][CH2:4][CH2:5][CH3:6])([CH2:7][CH2:8][C:9](=[O:10])[CH2:11][CH3:12])[CH2:13][c:14]2[cH:15][c:16]([NH2:17])[c:18]([F:19])[cH:20][c:21]21.[Na+]>>[C:1]12=[C:11]([CH3:12])[C:9](=[O:10])[CH2:8][CH2:7][C:2]1([CH2:3][CH2:4][CH2:5][CH3:6])[CH2:13][c:14]1[cH:15][c:16]([NH2:17])[c:18]([F:19])[cH:20][c:21]12,O=[C:1].O=C-[C:2]>>[C:1]=[C:2]
30414,COC(=O)CN.CO[C:1](=[O:2])[CH2:3][C:4](=[O:5])[OH:6].Cl.[CH3:7][c:8]1[cH:9][cH:10][cH:11][c:12]([O:13][CH2:14][CH2:15][CH2:16][C:17](=[O:18])[N:19]2[CH2:20][CH2:21][CH2:22][c:23]3[c:24](-[c:25]4[cH:26][cH:27][cH:28][c:29]([CH2:30][O:31][C:32](=[O:33])[N:34]5[CH2:35][CH2:36][NH:37][CH2:38][CH2:39]5)[cH:40]4)[cH:41][cH:42][cH:43][c:44]32)[c:45]1[CH3:46]>>[C:1](=[O:2])([CH2:3][C:4](=[O:5])[OH:6])[N:37]1[CH2:36][CH2:35][N:34]([C:32]([O:31][CH2:30][c:29]2[cH:28][cH:27][cH:26][c:25](-[c:24]3[c:23]4[c:44]([cH:43][cH:42][cH:41]3)[N:19]([C:17]([CH2:16][CH2:15][CH2:14][O:13][c:12]3[cH:11][cH:10][cH:9][c:8]([CH3:7])[c:45]3[CH3:46])=[O:18])[CH2:20][CH2:21][CH2:22]4)[cH:40]2)=[O:33])[CH2:39][CH2:38]1,[N:1].C-O-[C:2]=O>>[C:2]-[N:1]
30749,Br[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7].C1CCOC1.[Cl-].[Mg].[NH4+].[O:8]=[CH:9][c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Br:16]>>[CH2:1]([CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7])[CH:9]([OH:8])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Br:16],Br-[C:1].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
30886,[OH:23][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH3:20].[K+].[O:21]=[C:22](O)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[OH-]>>[CH2:1]([CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH3:20])[O:23][C:22](=[O:21])[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,[O:1].O-[C:2]=O>>[C:2]-[O:1]
31130,Fc1ccc(CCNCc2ccc(C3CC3)cc2)cc1C(F)(F)F.O=[CH:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[C:8]([CH3:9])([CH3:10])[CH2:11][CH2:12]2.[BH4-].[NH2:13][CH2:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25]1.[Na+]>>[CH2:1]([c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[C:8]([CH3:9])([CH3:10])[CH2:11][CH2:12]2)[NH:13][CH2:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25]1,[N:1].O=[C:2]>>[C:2]-[N:1]
31205,COc1ccc(Oc2ccc(-c3csc([NH3+])n3)cc2)cc1.Cc1ccc(Sc2ccc(-c3csc([NH3+])n3)cc2)cc1.Cl[c:1]1[cH:2][cH:3][c:4]([O:5][c:6]2[cH:7][cH:8][c:9](-[c:10]3[n:11][c:12]([NH3+:13])[s:14][cH:15]3)[cH:16][cH:17]2)[cH:18][cH:19]1.[I-:20].[I-].[I-].[I-].[I-].[I-].[I-].[I-].[NH3+]c1nc(-c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)cs1.[NH3+]c1nc(-c2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)cs1.[NH3+]c1nc(-c2ccc(Oc3ccc(Oc4ccccc4)cc3)cc2)cs1.[NH3+]c1nc(-c2ccc(Sc3ccccc3)cc2)cs1.[NH3+]c1nccs1>>[I-:20].[cH:1]1[cH:2][cH:3][c:4]([O:5][c:6]2[cH:7][cH:8][c:9](-[c:10]3[n:11][c:12]([NH3+:13])[s:14][cH:15]3)[cH:16][cH:17]2)[cH:18][cH:19]1,Cl-[c:1]>>[c:1]
31240,CC(C)(C)OC(=O)N1CCCC(c2c[nH]c3ncccc23)C1.CCN(CC)CC.CN1CCCC(c2cc3cccnc3[nH]2)C1.O[CH3:1].[cH:2]1[cH:3][n:4][c:5]2[nH:6][c:7]([CH2:8][CH:9]3[CH2:10][CH2:11][NH:12][CH2:13]3)[cH:14][c:15]2[cH:16]1>>[CH3:1][N:12]1[CH2:11][CH2:10][CH:9]([CH2:8][c:7]2[nH:6][c:5]3[n:4][cH:3][cH:2][cH:16][c:15]3[cH:14]2)[CH2:13]1,[N:1].O-[C:2]>>[C:2]-[N:1]
31471,Cl[c:1]1[c:2]([F:3])[cH:4][cH:5][c:6]([C:7](=[O:8])[Cl:9])[cH:10]1.O=Cc1ccc(F)cc1>>[cH:1]1[c:2]([F:3])[cH:4][cH:5][c:6]([C:7](=[O:8])[Cl:9])[cH:10]1,Cl-[c:1]>>[c:1]
31750,C1CCOC1.CC(C)CCON=O.IC[I:1].I[Cu]I.N[c:2]1[cH:3][c:4]([C:5]([O:6][CH3:7])=[O:8])[c:9]([CH3:10])[cH:11][c:12]1[C:13]#[N:14]>>[I:1][c:2]1[cH:3][c:4]([C:5]([O:6][CH3:7])=[O:8])[c:9]([CH3:10])[cH:11][c:12]1[C:13]#[N:14],N-[c:1].I-C-[I:2]>>[I:2]-[c:1]
33117,Cc1cc(-c2sc(N)nc2C)nc(S(C)=O)n1.O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][CH2:3][c:4]1[cH:5][n:6][c:7]([CH2:8][CH2:9][NH:10][C:11](=[O:12])[NH:13][c:14]2[n:15][c:16]([CH3:17])[c:18](-[c:19]3[cH:20][c:21]([CH3:22])[n:23][c:24]([S:25][CH3:26])[n:27]3)[s:28]2)[o:29]1>>[O:1]=[S:25]([c:24]1[n:23][c:21]([CH3:22])[cH:20][c:19](-[c:18]2[c:16]([CH3:17])[n:15][c:14]([NH:13][C:11]([NH:10][CH2:9][CH2:8][c:7]3[n:6][cH:5][c:4]([CH2:3][CH3:2])[o:29]3)=[O:12])[s:28]2)[n:27]1)[CH3:26],[S:1].Cl-c1:c:c:c:c(-C(=O)-O-[O:2]):c:1>>[O:2]=[S:1]
33539,O.O.O=[C:1]([c:2]1[cH:3][cH:4][c:5]([S:6]([N:7]([CH3:8])[c:9]2[cH:10][cH:11][c:12]([NH:13][C:14](=[O:15])[NH:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]2)(=[O:25])=[O:26])[s:27]1)[CH2:28][C:29](=O)[C:30]([F:31])([F:32])[F:33].[NH2:34][NH2:35]>>[c:1]1(-[c:2]2[cH:3][cH:4][c:5]([S:6]([N:7]([CH3:8])[c:9]3[cH:10][cH:11][c:12]([NH:13][C:14](=[O:15])[NH:16][c:17]4[cH:18][cH:19][cH:20][cH:21][cH:22]4)[cH:23][cH:24]3)(=[O:25])=[O:26])[s:27]2)[cH:28][c:29]([C:30]([F:31])([F:32])[F:33])[n:34][nH:35]1,[N:1]-[N:2].O=[C:3]-[C:4]-[C:5]=O>>[c:3]1:[c:4]:[c:5]:[n:1]:[n:2]:1
33841,CC(C)C[C@H]1CN(C(=O)[C@@H]2C[C@H]2c2ccccc2)[C@@H](CC(C)C)C(=O)N1.O[C:1](=[O:2])[C@@H:3]1[CH2:4][C@H:5]1[c:6]1[cH:7][cH:8][c:9]([F:10])[c:11]([F:12])[cH:13]1.[CH3:14][CH:15]([CH3:16])[CH2:17][C@@H:18]1[NH:19][CH2:20][C@H:21]([CH:22]([CH3:23])[CH3:24])[NH:25][C:26]1=[O:27]>>[C:1](=[O:2])([C@@H:3]1[CH2:4][C@H:5]1[c:6]1[cH:7][cH:8][c:9]([F:10])[c:11]([F:12])[cH:13]1)[N:19]1[C@@H:18]([CH2:17][CH:15]([CH3:14])[CH3:16])[C:26](=[O:27])[NH:25][C@@H:21]([CH:22]([CH3:23])[CH3:24])[CH2:20]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
34033,CCN(CC)CC.Cc1ccccc1.O=S(=O)(O[C:1]1=[CH:2][CH2:3][CH:4]2[CH2:5][N:6]([C:7]([O:8][C:9]([CH3:10])([CH3:11])[CH3:12])=[O:13])[CH:14]1[CH2:15]2)C(F)(F)F.[CH:16]#[C:17][Si:18]([CH3:19])([CH3:20])[CH3:21]>>[C:1]1([C:16]#[C:17][Si:18]([CH3:19])([CH3:20])[CH3:21])=[CH:2][CH2:3][CH:4]2[CH2:5][N:6]([C:7]([O:8][C:9]([CH3:10])([CH3:11])[CH3:12])=[O:13])[CH:14]1[CH2:15]2,C#[C:1].C=[C:2]-O-S(=O)(=O)-C(-F)(-F)-F>>[C:1]-[C:2]
