data_idx,mapped_rxn,template
23359,CC(C)[Si](C(C)C)(C(C)C)[O:1][c:2]1[cH:3][c:4]([Cl:5])[c:6]([C:7]([NH:8][C@H:9]([C:10]([O:11][CH2:12][CH2:13][CH3:14])=[O:15])[CH2:16][c:17]2[cH:18][cH:19][c:20](-[c:21]3[c:22]([CH3:23])[n:24]([CH3:25])[c:26](=[O:27])[n:28]([CH3:29])[c:30]3=[O:31])[cH:32][cH:33]2)=[O:34])[c:35]([Cl:36])[cH:37]1.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[OH:1][c:2]1[cH:3][c:4]([Cl:5])[c:6]([C:7]([NH:8][C@H:9]([C:10]([O:11][CH2:12][CH2:13][CH3:14])=[O:15])[CH2:16][c:17]2[cH:18][cH:19][c:20](-[c:21]3[c:22]([CH3:23])[n:24]([CH3:25])[c:26](=[O:27])[n:28]([CH3:29])[c:30]3=[O:31])[cH:32][cH:33]2)=[O:34])[c:35]([Cl:36])[cH:37]1,C-C(-C)-[Si](-[O:1]-c)(-C(-C)-C)-C(-C)-C>>[O:1]
24045,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccccc1.O.O=C([O-])[O-].[CH3:1][C:2]([CH2:3][OH:4])([CH2:5][CH2:6][CH2:7][CH2:8][NH2:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1.[CH:16]1=[CH:17][O:18][CH2:19][CH2:20][CH2:21]1.[K+].[K+]>>[CH3:1][C:2]([CH2:3][O:4][CH:17]1[CH2:16][CH2:21][CH2:20][CH2:19][O:18]1)([CH2:5][CH2:6][CH2:7][CH2:8][NH2:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1,[O:1].[C:2]=[C:3]>>[C:2]-[C:3]-[O:1]
24212,C1CCOC1.CC(=O)O.CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.C[SiH](C)C(C)(C)C.ClCCl.[OH2:1].[Pd+2].c1ccc(CO[C:2]([CH:3]=[CH:4][c:5]2[cH:6][cH:7][c:8]([O:9][C:10]([c:11]3[cH:12][c:13]([CH:14]([CH3:15])[CH3:16])[c:17]4[c:18]([cH:19]3)[C:20]([CH3:21])([CH3:22])[CH2:23][C:24]([CH3:25])([CH3:26])[O:27]4)=[O:28])[cH:29][cH:30]2)=[O:31])cc1>>[OH:1][C:2]([CH:3]=[CH:4][c:5]1[cH:6][cH:7][c:8]([O:9][C:10]([c:11]2[cH:12][c:13]([CH:14]([CH3:15])[CH3:16])[c:17]3[c:18]([cH:19]2)[C:20]([CH3:21])([CH3:22])[CH2:23][C:24]([CH3:25])([CH3:26])[O:27]3)=[O:28])[cH:29][cH:30]1)=[O:31],[O:1].O=[C:2]-O-C-c1:c:c:c:c:c:1>>[C:2]-[O:1]
24215,C1COCCO1.CC1(C)OB([C:1]2=[CH:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH2:13]2)OC1(C)C.I[c:14]1[cH:15][c:16]([F:17])[c:18]([Br:19])[cH:20][cH:21]1.O.O=C([O-])[O-].[K+].[K+]>>[C:1]1([c:14]2[cH:15][c:16]([F:17])[c:18]([Br:19])[cH:20][cH:21]2)=[CH:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH2:13]1,I-[c:1].C-C1(-C)-O-B(-[C:2]=C)-O-C-1(-C)-C>>[C:2]-[c:1]
25000,C1CCOC1.Cl[C:1]1=[CH:2]/[C:3](=[N:4]\[S:5](=[O:6])(=[O:7])[c:8]2[cH:9][cH:10][cH:11][s:12]2)[c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]2[C:19]1=[O:20].[CH3:21][n:22]1[n:23][n:24][n:25][c:26]1[SH:27]>>[C:1]1([S:27][c:26]2[n:22]([CH3:21])[n:23][n:24][n:25]2)=[CH:2][C:3](=[N:4][S:5](=[O:6])(=[O:7])[c:8]2[cH:9][cH:10][cH:11][s:12]2)[c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]2[C:19]1=[O:20],[S:1].C=[C:2]-Cl>>[C:2]-[S:1]
25485,Br.CCO.N.O.O=[C:1]([CH2:2]Br)[c:3]1[cH:4][cH:5][n:6][cH:7][cH:8]1.[CH3:9][c:10]1[cH:11][cH:12][cH:13][c:14]([NH:15][C:16]([NH2:17])=[S:18])[cH:19]1>>[c:1]1(-[c:3]2[cH:4][cH:5][n:6][cH:7][cH:8]2)[cH:2][s:18][c:16]([NH:15][c:14]2[cH:13][cH:12][cH:11][c:10]([CH3:9])[cH:19]2)[n:17]1,Br-[C:1]-[C:2]=O.[N:3]-[C:4]=[S:5]>>[c:4]1:[n:3]:[c:2]:[c:1]:[s:5]:1
25522,C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-].c1ccc(CO[C:1]([c:2]2[c:3]([CH3:4])[n:5][c:6]([NH:7][CH:8]3[CH2:9][CH2:10][N:11]([CH2:12][c:13]4[cH:14][cH:15][cH:16][cH:17][cH:18]4)[CH2:19]3)[n:20][cH:21]2)=[O:22])cc1>>[CH2:1]([c:2]1[c:3]([CH3:4])[n:5][c:6]([NH:7][CH:8]2[CH2:9][CH2:10][N:11]([CH2:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19]2)[n:20][cH:21]1)[OH:22],[O:1]=[C:2]-O-C-c1:c:c:c:c:c:1>>[C:2]-[O:1]
25617,Br[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])([F:7])[F:8].C1CCOC1.[Cl-].[NH4+].[O:9]=[CH:10][CH:11]([CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[NH:19][C:20](=[O:21])[O:22][CH2:23][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[Zn]>>[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])([F:7])([F:8])[CH:10]([OH:9])[CH:11]([CH2:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[NH:19][C:20](=[O:21])[O:22][CH2:23][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,Br-[C:1].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
25787,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CC(=O)[O-].CC(=O)[O-].Cc1ccccc1.Cl[c:1]1[cH:2][c:3](/[CH:4]=[CH:5]/[C:6]([O:7][CH2:8][CH3:9])=[O:10])[cH:11][c:12]([Cl:13])[n:14]1.O.O.O=P([O-])([O-])[O-].OB(O)[CH:15]1[CH2:16][CH2:17]1.[K+].[K+].[K+].[Pd+2]>>[c:1]1([CH:15]2[CH2:16][CH2:17]2)[cH:2][c:3](/[CH:4]=[CH:5]/[C:6]([O:7][CH2:8][CH3:9])=[O:10])[cH:11][c:12]([Cl:13])[n:14]1,Cl-[c:1].O-B(-O)-[C:2]>>[C:2]-[c:1]
25878,CCO.Cl.NN.O.O=C1c2ccccc2C(=O)[N:1]1[CH2:2][CH2:3][CH2:4][O:5][c:6]1[c:7]([Cl:8])[cH:9][c:10]([O:11][CH2:12][CH:13]=[C:14]([Cl:15])[Cl:16])[cH:17][c:18]1[Cl:19]>>[NH2:1][CH2:2][CH2:3][CH2:4][O:5][c:6]1[c:7]([Cl:8])[cH:9][c:10]([O:11][CH2:12][CH:13]=[C:14]([Cl:15])[Cl:16])[cH:17][c:18]1[Cl:19],O=C1-[N:1]-C(=O)-c2:c:c:c:c:c:2-1>>[N:1]
25930,C1CCOC1.CC(C)(C)C(=O)[O:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][c:7]2[c:8]3[c:9]([cH:10][c:11]([O:12][CH3:13])[c:14]([CH3:15])[cH:16]3)[o:17][c:18](=[O:19])[c:20]2-[c:21]2[cH:22][cH:23][c:24]([C:25]([F:26])([F:27])[F:28])[cH:29][cH:30]2)[cH:31][cH:32]1.O.O.[Li+].[OH-]>>[OH:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][c:7]2[c:8]3[c:9]([cH:10][c:11]([O:12][CH3:13])[c:14]([CH3:15])[cH:16]3)[o:17][c:18](=[O:19])[c:20]2-[c:21]2[cH:22][cH:23][c:24]([C:25]([F:26])([F:27])[F:28])[cH:29][cH:30]2)[cH:31][cH:32]1,C-C(-C)(-C)-C(=O)-[O:1]-c>>[O:1]
25955,CC(=O)[O:1][CH2:2][c:3]1[cH:4][c:5]2[c:6]([F:7])[cH:8][cH:9][c:10]([F:11])[c:12]2[o:13]1.CCOC(C)=O.CO.O=C([O-])[O-].[K+].[K+]>>[OH:1][CH2:2][c:3]1[cH:4][c:5]2[c:6]([F:7])[cH:8][cH:9][c:10]([F:11])[c:12]2[o:13]1,C-C(=O)-[O:1]>>[O:1]
26457,Cl[C:1]1=[N:2][c:3]2[c:4]([cH:5][cH:6][c:7]([C:8]([NH:9][CH2:10][CH2:11][CH2:12][CH3:13])=[O:14])[cH:15]2)[S:16][c:17]2[c:18]1[cH:19][c:20]([Cl:21])[cH:22][cH:23]2.Cl[Pd]Cl.[Br-].[Zn+][c:24]1[cH:25][cH:26][c:27]([Cl:28])[s:29]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[C:1]1([c:24]2[cH:25][cH:26][c:27]([Cl:28])[s:29]2)=[N:2][c:3]2[c:4]([cH:5][cH:6][c:7]([C:8]([NH:9][CH2:10][CH2:11][CH2:12][CH3:13])=[O:14])[cH:15]2)[S:16][c:17]2[c:18]1[cH:19][c:20]([Cl:21])[cH:22][cH:23]2,[Zn+]-[c:1].Cl-[C:2]=N>>[C:2]-[c:1]
26933,C1CCOC1.CO.CO[C:2](=[O:3])[CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([NH:10][CH2:11][c:12]2[cH:13][cH:14][c:15]([CH2:16][n:17]3[n:18][c:19](-[c:20]4[cH:21][cH:22][cH:23][cH:24][cH:25]4)[cH:26][c:27]3-[c:28]3[cH:29][cH:30][cH:31][cH:32][cH:33]3)[cH:34][cH:35]2)[cH:36][cH:37]1.[OH2:1].O=C(O)CC(O)(CC(=O)O)C(=O)O.[Na+].[OH-]>>[OH:1][C:2](=[O:3])[CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([NH:10][CH2:11][c:12]2[cH:13][cH:14][c:15]([CH2:16][n:17]3[n:18][c:19](-[c:20]4[cH:21][cH:22][cH:23][cH:24][cH:25]4)[cH:26][c:27]3-[c:28]3[cH:29][cH:30][cH:31][cH:32][cH:33]3)[cH:34][cH:35]2)[cH:36][cH:37]1,[O:1].C-O-[C:2]=O>>[C:2]-[O:1]
27357,C1COCCO1.CC(=O)[O-].CC1(C)OB([B:5]2[O:4][C:2]([CH3:1])([CH3:3])[C:7]([CH3:8])([CH3:9])[O:6]2)OC1(C)C.Cl[Pd]Cl.I[c:10]1[c:11]([Cl:12])[cH:13][cH:14][c:15]([NH2:16])[cH:17]1.[Fe+2].[K+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>>[CH3:1][C:2]1([CH3:3])[O:4][B:5]([c:10]2[c:11]([Cl:12])[cH:13][cH:14][c:15]([NH2:16])[cH:17]2)[O:6][C:7]1([CH3:8])[CH3:9],I-[c:1].C-C1(-C)-O-B(-[B:2])-O-C-1(-C)-C>>[B:2]-[c:1]
27374,CCOC(C)=O.O=C(O[OH:1])c1cccc(Cl)c1.O=C([O-])O.[Br:2][c:3]1[cH:4][n:5][c:6]2[nH:7][cH:8][cH:9][c:10]2[cH:11]1.[Na+]>>[O-:1][n+:5]1[cH:4][c:3]([Br:2])[cH:11][c:10]2[c:6]1[nH:7][cH:8][cH:9]2,[n:1].Cl-c1:c:c:c:c(-C(=O)-O-[O:2]):c:1>>[O:2]-[n:1]
27468,CN(C)C=O.[CH3:1][c:2]1[cH:3][cH:4][c:5]([OH:6])[cH:7][cH:8]1.[F:9][C:10]([F:11])=[C:12]([F:13])[F:14].[K+].[OH-]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([O:6][C:12]([CH:10]([F:9])[F:11])([F:13])[F:14])[cH:7][cH:8]1,[O:1]-c.[C:2]=[C:3]>>[C:2]-[C:3]-[O:1]
27588,Br[c:1]1[c:2]([C:3]#[N:4])[cH:5][c:6]([O:7][CH3:8])[c:9]([OH:10])[c:11]1[C:12]#[N:13].CC1(C)OB([CH2:14][c:15]2[cH:16][cH:17][c:18]([CH3:19])[cH:20][c:21]2[CH3:22])OC1(C)C.CCO.ClCCl.Cl[Pd]Cl.O.O=C([O-])O.[Fe+2].[Na+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>>[c:1]1([CH2:14][c:15]2[cH:16][cH:17][c:18]([CH3:19])[cH:20][c:21]2[CH3:22])[c:2]([C:3]#[N:4])[cH:5][c:6]([O:7][CH3:8])[c:9]([OH:10])[c:11]1[C:12]#[N:13],Br-[c:1].C-C1(-C)-O-B(-[C:2])-O-C-1(-C)-C>>[C:2]-[c:1]
28730,CC(C)(C)O[C:1]([CH2:2][O:3][CH:4]1[c:5]2[n:6][c:7]([CH3:8])[o:9][c:10]2[CH2:11][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]21)=[O:19].[Al+3].[H-].[H-].[H-].[H-].[Li+]>>[CH2:1]([CH2:2][O:3][CH:4]1[c:5]2[n:6][c:7]([CH3:8])[o:9][c:10]2[CH2:11][CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]21)[OH:19],C-C(-C)(-C)-O-[C:1]=[O:2]>>[C:1]-[O:2]
28852,C1CCOC1.[Br-].[CH3:1][c:2]1[n:3][o:4][c:5](=[O:6])[c:7]2[cH:8][cH:9][c:10]([NH:11][C:12](=[O:13])[C:14](=[O:15])[CH2:16][C:17]([CH3:18])([CH3:19])[c:20]3[cH:21][cH:22][c:23]([F:24])[cH:25][c:26]3[Cl:27])[cH:28][c:29]12.[Cl-].[Mg+][CH:30]=[CH2:31].[NH4+]>>[CH3:1][c:2]1[n:3][o:4][c:5](=[O:6])[c:7]2[cH:8][cH:9][c:10]([NH:11][C:12](=[O:13])[C:14]([OH:15])([CH2:16][C:17]([CH3:18])([CH3:19])[c:20]3[cH:21][cH:22][c:23]([F:24])[cH:25][c:26]3[Cl:27])[CH:30]=[CH2:31])[cH:28][c:29]12,C=[C:1]-[Mg+].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
29820,CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CCN(CC)CC.CN(C)C=O.Cl[c:1]1[c:2]([CH2:3][N:4]([c:5]2[n:6][n:7][n:8]([CH3:9])[n:10]2)[CH2:11][c:12]2[cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25]2)[cH:26][c:27]([C:28]([F:29])([F:30])[F:31])[cH:32][n:33]1.O.[Br-].[CH2:34]=[CH:35][C:36](=[O:37])[O:38][CH3:39].[Pd+2]>>[c:1]1(/[CH:34]=[CH:35]/[C:36](=[O:37])[O:38][CH3:39])[c:2]([CH2:3][N:4]([c:5]2[n:6][n:7][n:8]([CH3:9])[n:10]2)[CH2:11][c:12]2[cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25]2)[cH:26][c:27]([C:28]([F:29])([F:30])[F:31])[cH:32][n:33]1,Cl-[c:1].C=[C:2]>>[C:2]-[c:1]
29837,CN(C)C=O.I[CH2:1][CH3:2].O=C([O-])O.[Na+].[O:3]=[C:4]([NH:5][C:6]12[CH2:7][CH2:8][C:9]([C:10](=[O:11])[OH:12])([CH2:13][CH2:14]1)[CH2:15][CH2:16]2)[O:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[CH2:1]([CH3:2])[O:12][C:10]([C:9]12[CH2:8][CH2:7][C:6]([NH:5][C:4](=[O:3])[O:17][CH2:18][c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)([CH2:14][CH2:13]1)[CH2:16][CH2:15]2)=[O:11],I-[C:1].O=C-[O:2]>>[C:1]-[O:2]
29905,CC(=O)[O-].CC(=O)[O-].CC(C)(C)[O-].COCCOC.ClCCl.Cl[c:1]1[cH:2][cH:3][cH:4][c:5]([CH2:6][N:7]2[C:8](=[O:9])[C:10]3([c:11]4[c:12]2[cH:13][cH:14][cH:15][cH:16]4)[CH2:17][O:18][c:19]2[cH:20][c:21]4[c:22]([cH:23][c:24]23)[O:25][CH2:26][CH2:27][O:28]4)[n:29]1.[NH:30]=[C:31]([c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1)[c:38]1[cH:39][cH:40][cH:41][cH:42][cH:43]1.[Na+].[Pd+2]>>[c:1]1([N:30]=[C:31]([c:32]2[cH:33][cH:34][cH:35][cH:36][cH:37]2)[c:38]2[cH:39][cH:40][cH:41][cH:42][cH:43]2)[cH:2][cH:3][cH:4][c:5]([CH2:6][N:7]2[C:8](=[O:9])[C:10]3([c:11]4[c:12]2[cH:13][cH:14][cH:15][cH:16]4)[CH2:17][O:18][c:19]2[cH:20][c:21]4[c:22]([cH:23][c:24]23)[O:25][CH2:26][CH2:27][O:28]4)[n:29]1,Cl-[c:1].C=[N:2]>>[N:2]-[c:1]
30059,CS(C)=O.C[S+](C)(=O)[CH3:1].[CH3:2][C:3]([CH3:4])([CH3:5])[O:6][C:7](=[O:8])[N:9]1[CH2:10][CH2:11][C:12](=[O:13])[CH2:14][CH2:15]1.[Cl-].[H-].[I-].[NH4+].[Na+]>>[CH2:1]1[C:12]2([CH2:11][CH2:10][N:9]([C:7]([O:6][C:3]([CH3:2])([CH3:4])[CH3:5])=[O:8])[CH2:15][CH2:14]2)[O:13]1,[C:1]=[O:2].C-[S+](-C)(=O)-[C:3]>>[C:1]1-[C:3]-[O:2]-1
30284,CC(C)(C)C(=O)O[C:5]([C:2]([CH3:1])([CH3:3])[CH3:4])=[O:6].CCOC(C)=O.CN(C)c1ccncc1.Cl.ClCCl.[CH3:7][CH2:8][O:9][C:10](=[O:11])[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[c:18]1[cH:19][cH:20][c:21]([CH2:22][CH2:23][CH:24]2[CH2:25][NH:26][c:27]3[c:28]([c:29](=[O:30])[nH:31][c:32]([NH2:33])[n:34]3)[CH2:35]2)[s:36]1)[C:37](=[O:38])[O:39][CH2:40][CH3:41].c1ccncc1>>[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[NH:33][c:32]1[nH:31][c:29](=[O:30])[c:28]2[c:27]([n:34]1)[NH:26][CH2:25][CH:24]([CH2:23][CH2:22][c:21]1[cH:20][cH:19][c:18]([C:16]([NH:15][C@@H:14]([CH2:13][CH2:12][C:10]([O:9][CH2:8][CH3:7])=[O:11])[C:37](=[O:38])[O:39][CH2:40][CH3:41])=[O:17])[s:36]1)[CH2:35]2,[N:1].C-C(-C)(-C)-C(=O)-O-[C:2]=O>>[C:2]-[N:1]
30683,C1CCOC1.COP(=O)(OC)[CH2:1][C:2]([CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:9][cH:10][c:11]([NH:12][CH2:13][c:14]2[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20][cH:21]2)[n:22]1)=[O:23].O=[CH:24][c:25]1[cH:26][n:27][c:28]([CH3:29])[n:30][cH:31]1.[Na+].[OH-]>>[CH:1]([C:2]([CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:9][cH:10][c:11]([NH:12][CH2:13][c:14]2[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20][cH:21]2)[n:22]1)=[O:23])=[CH:24][c:25]1[cH:26][n:27][c:28]([CH3:29])[n:30][cH:31]1,O=[C:1].C-O-P(=O)(-O-C)-[C:2]-C=O>>[C:1]=[C:2]
31246,CC(C)(C)OC(=O)[C@:1]([C:2]([N:3]([CH2:4][C:5]([N:6]1[C@H:7]([C:8]([O:9][CH3:10])=[O:11])[CH2:12][CH2:13][CH2:14]1)=[O:15])[CH3:16])=[O:17])([NH2:18])[CH2:19][CH2:20][CH2:21][CH:22]([NH2:23])[C:24](=[O:25])[O:26][CH2:27][c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1.CCOC(C)=O.[ClH:34]>>[C@H:1]([C:2]([N:3]([CH2:4][C:5]([N:6]1[C@H:7]([C:8]([O:9][CH3:10])=[O:11])[CH2:12][CH2:13][CH2:14]1)=[O:15])[CH3:16])=[O:17])([NH2:18])[CH2:19][CH2:20][CH2:21][CH:22]([NH2:23])[C:24](=[O:25])[O:26][CH2:27][c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1.[ClH:34],C-C(-C)(-C)-O-C(=O)-[C:1]-C=O>>[C:1]
31281,CC(C)=O.Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([N+:7](=[O:8])[O-:9])[cH:10][cH:11]1.O.[CH3:12][O:13][C@H:14]1[C@H:15]([CH3:16])[O:17][C@@H:18]([OH:19])[CH2:20][C@H:21]1[NH:22][C:23](=[O:24])[C:25]([F:26])([F:27])[F:28].c1ccncc1>>[C:1](=[O:2])([c:3]1[cH:4][cH:5][c:6]([N+:7](=[O:8])[O-:9])[cH:10][cH:11]1)[O:19][CH:18]1[O:17][C@@H:15]([CH3:16])[C@H:14]([O:13][CH3:12])[C@H:21]([NH:22][C:23](=[O:24])[C:25]([F:26])([F:27])[F:28])[CH2:20]1,Cl-[C:1].O-C-[O:2]>>[C:1]-[O:2]
31411,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2cccnc21)=[N+](C)C.CN(C)C=O.F[P-](F)(F)(F)(F)F.[O-][C:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([O:7][CH3:8])=[O:9])[cH:10][cH:11]1)=[O:12].[O:13]=[C:14]([CH2:15][N:16]1[CH2:17][CH2:18][NH:19][CH2:20][CH2:21]1)[NH:22][c:23]1[cH:24][cH:25][c:26]([O:27][c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[cH:34][cH:35]1>>[C:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([O:7][CH3:8])=[O:9])[cH:10][cH:11]1)(=[O:12])[N:19]1[CH2:18][CH2:17][N:16]([CH2:15][C:14](=[O:13])[NH:22][c:23]2[cH:24][cH:25][c:26]([O:27][c:28]3[cH:29][cH:30][cH:31][cH:32][cH:33]3)[cH:34][cH:35]2)[CH2:21][CH2:20]1,[N:1].O=[C:2]-[O-]>>[C:2]-[N:1]
31448,ClCCl.O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][N:3]1[CH2:4][CH2:5][c:6]2[c:7]([cH:8][n:9][cH:10][c:11]2[NH:12][C:13](=[O:14])[c:15]2[c:16]([NH2:17])[n:18][n:19]3[cH:20][c:21]([F:22])[cH:23][n:24][c:25]23)[CH2:26]1>>[O-:1][N+:3]1([CH3:2])[CH2:4][CH2:5][c:6]2[c:7]([cH:8][n:9][cH:10][c:11]2[NH:12][C:13](=[O:14])[c:15]2[c:16]([NH2:17])[n:18][n:19]3[cH:20][c:21]([F:22])[cH:23][n:24][c:25]23)[CH2:26]1,[N:1].Cl-c1:c:c:c:c(-C(=O)-O-[O:2]):c:1>>[N:1]-[O:2]
31576,C1CCOC1.CC(=O)[O:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][C:8]([CH3:9])=[O:10])[cH:11][cH:12]1.[Li+].[OH-]>>[OH:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([NH:7][C:8]([CH3:9])=[O:10])[cH:11][cH:12]1,C-C(=O)-[O:1]>>[O:1]
31963,ClCCl.O=[CH:1][CH:2](Cl)[C:3]([O:4][CH2:5][CH3:6])=[O:7].[NH2:8][C:9](=[S:10])[C:11]([F:12])([F:13])[F:14]>>[cH:1]1[c:2]([C:3]([O:4][CH2:5][CH3:6])=[O:7])[s:10][c:9]([C:11]([F:12])([F:13])[F:14])[n:8]1,Cl-[C:1]-[C:2]=O.[N:3]-[C:4]=[S:5]>>[c:2]1:[c:1]:[s:5]:[c:4]:[n:3]:1
32225,CN.CO.O=C1c2ccccc2C(=O)[N:1]1[CH2:2][c:3]1[cH:4][cH:5][c:6]2[n:7][c:8]([CH2:9][CH2:10][CH2:11][CH2:12][N:13]([CH2:14][CH2:15][CH3:16])[CH2:17][CH2:18][CH3:19])[n:20]([CH3:21])[c:22]2[cH:23]1>>[NH2:1][CH2:2][c:3]1[cH:4][cH:5][c:6]2[n:7][c:8]([CH2:9][CH2:10][CH2:11][CH2:12][N:13]([CH2:14][CH2:15][CH3:16])[CH2:17][CH2:18][CH3:19])[n:20]([CH3:21])[c:22]2[cH:23]1,O=C1-[N:1]-C(=O)-c2:c:c:c:c:c:2-1>>[N:1]
33077,C1CO[C:1]([c:2]2[c:3]([O:4][CH2:5][CH3:6])[c:7]([CH:8]3[CH2:9][NH:10][C:11](=[O:12])[CH2:13]3)[c:14]([F:15])[c:16]([Cl:17])[cH:18]2)([CH3:19])O1.CO.Cl.[OH2:20]>>[C:1]([c:2]1[c:3]([O:4][CH2:5][CH3:6])[c:7]([CH:8]2[CH2:9][NH:10][C:11](=[O:12])[CH2:13]2)[c:14]([F:15])[c:16]([Cl:17])[cH:18]1)([CH3:19])=[O:20],[O:1].C1-C-O-[C:2]-O-1>>[C:2]=[O:1]
34021,CO.ClCCl.I[c:1]1[c:2]([I:3])[n:4][c:5]([CH2:6][CH3:7])[n:8]1[CH2:9][CH2:10][NH:11][C:12](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18]>>[cH:1]1[c:2]([I:3])[n:4][c:5]([CH2:6][CH3:7])[n:8]1[CH2:9][CH2:10][NH:11][C:12](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18],I-[c:1]>>[c:1]
34160,CN(C)C=O.[Cl-].[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH2:6][CH2:7][CH2:8][CH2:9][O:10][c:11]1[cH:12][cH:13][c:14]([CH:15]=[CH:16][c:17]2[cH:18][cH:19][n:20][cH:21][cH:22]2)[cH:23][cH:24]1.[NH4+].[Na+]>>[n:1]1[n:2][nH:3][c:5]([CH2:6][CH2:7][CH2:8][CH2:9][O:10][c:11]2[cH:12][cH:13][c:14]([CH:15]=[CH:16][c:17]3[cH:18][cH:19][n:20][cH:21][cH:22]3)[cH:23][cH:24]2)[n:4]1,[C:1]#[N:2].[N:3]=[N:4]=[N:5]>>[c:1]1:[n:3]:[n:4]:[n:5]:[n:2]:1
34353,Br[c:1]1[cH:2][c:3]2[cH:4][n:5][n:6]([CH3:7])[c:8]2[n:9][cH:10]1.CC(C)(C)[O-].Cc1ccccc1.[NH:11]=[C:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[Na+]>>[c:1]1([N:11]=[C:12]([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[cH:2][c:3]2[cH:4][n:5][n:6]([CH3:7])[c:8]2[n:9][cH:10]1,Br-[c:1].C=[N:2]>>[N:2]-[c:1]
