data_idx,mapped_rxn,template
16865,C1CCC([O:1][CH2:2][CH2:3][O:4][c:5]2[c:6](-[c:7]3[nH:8][c:9]4[cH:10][c:11]([C:12]([O:13][CH3:14])=[O:15])[s:16][c:17]4[c:18]3[CH:19]3[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]3)[cH:25][cH:26][cH:27][c:28]2[N+:29](=[O:30])[O-:31])OC1.C1CCOC1.CO.Cl.O>>[OH:1][CH2:2][CH2:3][O:4][c:5]1[c:6](-[c:7]2[nH:8][c:9]3[cH:10][c:11]([C:12]([O:13][CH3:14])=[O:15])[s:16][c:17]3[c:18]2[CH:19]2[CH2:20][CH2:21][CH2:22][CH2:23][CH2:24]2)[cH:25][cH:26][cH:27][c:28]1[N+:29](=[O:30])[O-:31],[O:1]-C1-C-C-C-C-O-1>>[O:1]
17333,CCCCNc1nc(N)c2nc(OC)n(CCCN3CCN(C)CC3)c2n1.Cl[CH2:1][CH2:2][CH2:3][n:4]1[c:5]([O:6][CH3:7])[n:8][c:9]2[c:10]([NH2:11])[n:12][c:13]([NH:14][CH2:15][CH2:16][CH2:17][CH3:18])[n:19][c:20]12.[CH2:21]1[CH2:22][N:23]([CH2:24][CH:25]2[CH2:26][CH2:27]2)[CH2:28][CH2:29][NH:30]1>>[CH2:1]([CH2:2][CH2:3][n:4]1[c:5]([O:6][CH3:7])[n:8][c:9]2[c:10]([NH2:11])[n:12][c:13]([NH:14][CH2:15][CH2:16][CH2:17][CH3:18])[n:19][c:20]12)[N:30]1[CH2:21][CH2:22][N:23]([CH2:24][CH:25]2[CH2:26][CH2:27]2)[CH2:28][CH2:29]1,[N:1].Cl-[C:2]>>[N:1]-[C:2]
17940,[OH2:1].C1CCOC1.CCO[CH:2](OCC)[CH2:3][CH2:4][N:5]1[CH2:6][CH2:7][CH2:8][NH:9][C:10]1=[O:11]>>[O:1]=[CH:2][CH2:3][CH2:4][N:5]1[CH2:6][CH2:7][CH2:8][NH:9][C:10]1=[O:11],[O:1].C-C-O-[C:2]-O-C-C>>[O:1]=[C:2]
17998,Br[c:1]1[cH:2][c:3]2[cH:4][cH:5][n:6]([Si:7]([CH:8]([CH3:9])[CH3:10])([CH:11]([CH3:12])[CH3:13])[CH:14]([CH3:15])[CH3:16])[c:17]2[n:18][cH:19]1.CCCCCCC.Cl[C:20](=[O:21])[O:22][CH2:23][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.O.[Li]C(C)(C)C>>[c:1]1([C:20](=[O:21])[O:22][CH2:23][c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[cH:2][c:3]2[cH:4][cH:5][n:6]([Si:7]([CH:8]([CH3:9])[CH3:10])([CH:11]([CH3:12])[CH3:13])[CH:14]([CH3:15])[CH3:16])[c:17]2[n:18][cH:19]1,Br-[c:2].Cl-[C:1](-O)=O>>O-[C:1](=O)-[c:2]
18031,Br[c:1]1[c:2]([C:3]([c:4]2[cH:5][cH:6][c:7]([O:8][CH3:9])[cH:10][cH:11]2)=[N:12][NH2:13])[s:14][cH:15][cH:16]1.CCOC(C)O.O.[K+].[OH-]>>[c:1]12[c:2]([c:3](-[c:4]3[cH:5][cH:6][c:7]([O:8][CH3:9])[cH:10][cH:11]3)[n:12][nH:13]1)[s:14][cH:15][cH:16]2,Br-[c:1]:[c:2]-[C:3]=[N:4]-[N:5]>>[c:1]1:[c:2]:[c:3]:[n:4]:[n:5]:1
18130,[OH2:2].C1CO[C:1]2(O1)[CH2:3][CH2:4][C:5]1([CH2:6][CH2:7][NH:8][CH2:9]1)[CH2:10][CH2:11]2.CO.Cl>>[C:1]1(=[O:2])[CH2:3][CH2:4][C:5]2([CH2:6][CH2:7][NH:8][CH2:9]2)[CH2:10][CH2:11]1,[O:1].C1-C-O-[C:2]-O-1>>[O:1]=[C:2]
18356,C1CCOC1.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN1CCOCC1.F[P-](F)(F)(F)(F)F.O[C:1]([C@@H:2]1[O:3][C@H:4]2[O:5][C:6]([CH3:7])([CH3:8])[O:9][C@H:10]2[C@@H:11]1[OH:12])=[O:13].[CH2:14]1[CH2:15][O:16][CH2:17][CH2:18][NH:19]1>>[C:1]([C@@H:2]1[O:3][C@H:4]2[O:5][C:6]([CH3:7])([CH3:8])[O:9][C@H:10]2[C@@H:11]1[OH:12])(=[O:13])[N:19]1[CH2:14][CH2:15][O:16][CH2:17][CH2:18]1,[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
18602,CC(=O)O.CO.[H][H].[Pd].c1ccc(C[NH:1][C@H:2]2[C@:3]3([c:4]4[cH:5][cH:6][cH:7][cH:8][cH:9]4)[CH2:10][C@@H:11]([S:12](=[O:13])(=[O:14])[c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[C@H:21]([CH2:22][CH2:23]2)[N:24]3[CH2:25][c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)cc1>>[NH2:1][C@H:2]1[C@:3]2([c:4]3[cH:5][cH:6][cH:7][cH:8][cH:9]3)[CH2:10][C@@H:11]([S:12](=[O:13])(=[O:14])[c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[C@H:21]([CH2:22][CH2:23]1)[N:24]2[CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1,[N:1]-C-c1:c:c:c:c:c:1>>[N:1]
18719,CCOC(C)=O.[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([c:10]1[CH3:11])[o:12][cH:13][c:14](-[c:15]1[cH:16][cH:17][c:18]([OH:19])[cH:20][cH:21]1)[c:22]2=[O:23]>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([c:10]1[CH3:11])[O:12][CH2:13][CH:14]([c:15]1[cH:16][cH:17][c:18]([OH:19])[cH:20][cH:21]1)[C:22]2=[O:23],[c:1]1:[c:2]:[c:3]:[c:4]:[c:5]:[o:6]:1>>[C:1]1-[C:2]-[C:3]-[c:4]:[c:5]-[O:6]-1
18816,Br[c:1]1[cH:2][c:3]([S:4][c:5]2[cH:6][cH:7][c:8]([O:9][CH2:10][C:11]([O:12][CH2:13][CH3:14])=[O:15])[c:16]([CH3:17])[cH:18]2)[cH:19][c:20]([O:21][c:22]2[n:23][cH:24][cH:25][cH:26][c:27]2[C:28]([F:29])([F:30])[F:31])[cH:32]1.CCOC(=O)COc1ccc(Sc2cc(C#Cc3ccc(CO)cc3)cc(OCCc3ccc(Cl)cc3)c2)cc1C.[CH:33]#[C:34][c:35]1[cH:36][cH:37][c:38]([S:39]([CH3:40])(=[O:41])=[O:42])[cH:43][cH:44]1>>[c:1]1([C:33]#[C:34][c:35]2[cH:36][cH:37][c:38]([S:39]([CH3:40])(=[O:41])=[O:42])[cH:43][cH:44]2)[cH:2][c:3]([S:4][c:5]2[cH:6][cH:7][c:8]([O:9][CH2:10][C:11]([O:12][CH2:13][CH3:14])=[O:15])[c:16]([CH3:17])[cH:18]2)[cH:19][c:20]([O:21][c:22]2[n:23][cH:24][cH:25][cH:26][c:27]2[C:28]([F:29])([F:30])[F:31])[cH:32]1,Br-[c:2].C#[C:1]>>C#[C:1]-[c:2]
19013,COC(=O)[C@H](C(C)C)N1Cc2ccc(-c3ccc(NC(=O)c4ccccc4)cc3)cc2C1=O.Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([Cl:7])[cH:8][cH:9]1.[CH3:10][O:11][C:12](=[O:13])[C:14]1([N:15]2[CH2:16][c:17]3[cH:18][cH:19][c:20](-[c:21]4[cH:22][cH:23][c:24]([NH2:25])[cH:26][cH:27]4)[cH:28][c:29]3[C:30]2=[O:31])[CH2:32][CH2:33][CH2:34]1>>[C:1](=[O:2])([c:3]1[cH:4][cH:5][c:6]([Cl:7])[cH:8][cH:9]1)[NH:25][c:24]1[cH:23][cH:22][c:21](-[c:20]2[cH:19][cH:18][c:17]3[c:29]([cH:28]2)[C:30](=[O:31])[N:15]([C:14]2([C:12]([O:11][CH3:10])=[O:13])[CH2:32][CH2:33][CH2:34]2)[CH2:16]3)[cH:27][cH:26]1,[N:2].Cl-[C:1]=O>>O=[C:1]-[N:2]
19427,CC(=O)N(C)C.CCN(C(C)C)C(C)C.Cl[c:1]1[n:2][c:3]([NH:4][CH2:5][CH2:6][CH2:7][CH3:8])[n:9][c:10]([NH:11][CH2:12][CH2:13][CH2:14][CH3:15])[n:16]1.[NH2:17][CH2:18][CH2:19][OH:20]>>[c:1]1([NH:17][CH2:18][CH2:19][OH:20])[n:2][c:3]([NH:4][CH2:5][CH2:6][CH2:7][CH3:8])[n:9][c:10]([NH:11][CH2:12][CH2:13][CH2:14][CH3:15])[n:16]1,[N:1].Cl-[c:2]>>[N:1]-[c:2]
19622,C1CCOC1.I[CH3:1].[CH3:2][C:3]([CH3:4])([CH3:5])[O:6][C:7](=[O:8])[NH:9][C@@H:10]1[CH2:11][CH2:12][C@@H:13]([c:14]2[cH:15][cH:16][cH:17][c:18]([F:19])[c:20]2[F:21])[CH2:22][n:23]2[c:24]([CH2:25][CH2:26][OH:27])[cH:28][n:29][c:30]21.[H-].[Na+]>>[CH3:1][O:27][CH2:26][CH2:25][c:24]1[n:23]2[c:30]([n:29][cH:28]1)[C@H:10]([NH:9][C:7]([O:6][C:3]([CH3:2])([CH3:4])[CH3:5])=[O:8])[CH2:11][CH2:12][C@@H:13]([c:14]1[cH:15][cH:16][cH:17][c:18]([F:19])[c:20]1[F:21])[CH2:22]2,[O:1].I-[C:2]>>[O:1]-[C:2]
20553,BrBr.O[C@H:1]([C:2]([O:3][CH3:4])=[O:5])[CH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1.[CH3:13][O:14][c:15]1[c:16]2[cH:17][cH:18][cH:19][cH:20][c:21]2[c:22](-[c:23]2[cH:24][c:25]([Br:26])[c:27]([OH:28])[c:29]([Br:30])[cH:31]2)[c:32]2[c:33]1[s:34][c:35]1[cH:36][cH:37][cH:38][cH:39][c:40]21>>[C@H:1]([C:2]([O:3][CH3:4])=[O:5])([CH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[O:28][c:27]1[c:25]([Br:26])[cH:24][c:23](-[c:22]2[c:21]3[c:16]([c:15]([O:14][CH3:13])[c:33]4[c:32]2[c:40]2[c:35]([s:34]4)[cH:36][cH:37][cH:38][cH:39]2)[cH:17][cH:18][cH:19][cH:20]3)[cH:31][c:29]1[Br:30],O-[C:1].[O:2]-c>>[C:1]-[O:2]-c
21211,Br[c:1]1[c:2]([N:3]2[CH2:4][CH2:5][C:6]([O:7][CH3:8])([CH3:9])[CH2:10][CH2:11]2)[c:12]([C@H:13]([O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[C:19](=[O:20])[O:21][CH:22]([CH3:23])[CH3:24])[c:25]([CH3:26])[n:27][c:28]1[CH3:29].C1COCCO1.CCOC(C)=O.CN1CC(=O)OB([c:30]2[cH:31][cH:32][c:33]([O:34][CH2:35][CH2:36][c:37]3[cH:38][cH:39][c:40]([F:41])[cH:42][cH:43]3)[cH:44][cH:45]2)OC(=O)C1.O.O=P([O-])([O-])[O-].[K+].[K+].[K+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:30]2[cH:31][cH:32][c:33]([O:34][CH2:35][CH2:36][c:37]3[cH:38][cH:39][c:40]([F:41])[cH:42][cH:43]3)[cH:44][cH:45]2)[c:2]([N:3]2[CH2:4][CH2:5][C:6]([O:7][CH3:8])([CH3:9])[CH2:10][CH2:11]2)[c:12]([C@H:13]([O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[C:19](=[O:20])[O:21][CH:22]([CH3:23])[CH3:24])[c:25]([CH3:26])[n:27][c:28]1[CH3:29],Br-[c:1].C-N1-C-C(=O)-O-B(-[c:2])-O-C(=O)-C-1>>[c:1]-[c:2]
21360,Br[c:1]1[cH:2][cH:3][c:4]2[n:5][o:6][n:7][c:8]2[cH:9]1.CCCC[Sn](CCCC)(CCCC)[CH2:10][CH:11]=[CH2:12].CCOC(C)=O.Cc1ccccc1.[Cl-].[Li+].[Pd].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[c:1]1([CH2:10][CH:11]=[CH2:12])[cH:2][cH:3][c:4]2[n:5][o:6][n:7][c:8]2[cH:9]1,Br-[c:2].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-[C:1]-C=C>>C=C-[C:1]-[c:2]
21363,CN(C)C=O.CO.C[Si](C)(C)[N:3]=[N+:2]=[N-:1].[CH:4]#[C:5][CH2:6][NH:7][C:8](=[O:9])[O:10][C:11]([CH3:12])([CH3:13])[CH3:14].[Cu]I>>[nH:1]1[n:2][n:3][cH:4][c:5]1[CH2:6][NH:7][C:8](=[O:9])[O:10][C:11]([CH3:12])([CH3:13])[CH3:14],[C:1]#[C:2].C-[Si](-C)(-C)-[N:5]=[N:4]=[N:3]>>[c:1]1:[c:2]:[n:3]:[n:4]:[n:5]:1
21709,[OH2:2].C1CO[C:1]2(O1)[CH2:3][CH2:4][C:5]([NH:6][C:7](=[O:8])[O:9][CH2:10][CH:11]1[c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]3-[c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]31)([C:24](=[O:25])[OH:26])[CH2:27][CH2:28]2.CC(C)=O>>[C:1]1(=[O:2])[CH2:3][CH2:4][C:5]([NH:6][C:7](=[O:8])[O:9][CH2:10][CH:11]2[c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]3-[c:18]3[cH:19][cH:20][cH:21][cH:22][c:23]32)([C:24](=[O:25])[OH:26])[CH2:27][CH2:28]1,[O:1].C1-C-O-[C:2]-O-1>>[O:1]=[C:2]
22062,Cl.[Zn].[cH:1]1[cH:2][cH:3][c:4](-[c:5]2[cH:6][nH:7][c:8]3[cH:9][cH:10][cH:11][cH:12][c:13]23)[cH:14][cH:15]1>>[cH:1]1[cH:2][cH:3][c:4]([CH:5]2[CH2:6][NH:7][c:8]3[cH:9][cH:10][cH:11][cH:12][c:13]32)[cH:14][cH:15]1,[c:4]1:[n:3]:[c:2]:[c:1]:[c:5]:1>>[C:1]1-[C:2]-[N:3]-[c:4]:[c:5]-1
22243,C1CCC([O:1][CH:2]([c:3]2[cH:4][cH:5][c:6](-[c:7]3[cH:8][cH:9][cH:10][c:11]([CH2:12][O:13][c:14]4[cH:15][c:16]([O:17][CH3:18])[cH:19][c:20]5[c:21]4[cH:22][c:23](-[c:24]4[cH:25][n:26]6[n:27][c:28]([O:29][CH3:30])[s:31][c:32]6[n:33]4)[o:34]5)[cH:35]3)[n:36][cH:37]2)[CH3:38])OC1.C1CCOC1.CC(=O)O.CCOC(C)=O.O>>[OH:1][CH:2]([c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][c:11]([CH2:12][O:13][c:14]3[cH:15][c:16]([O:17][CH3:18])[cH:19][c:20]4[c:21]3[cH:22][c:23](-[c:24]3[cH:25][n:26]5[n:27][c:28]([O:29][CH3:30])[s:31][c:32]5[n:33]3)[o:34]4)[cH:35]2)[n:36][cH:37]1)[CH3:38],c-C-[O:1]-C1-C-C-C-C-O-1>>[O:1]-C-c
22895,CC#N.C[O:1][CH2:2][C@H:3]([CH3:4])[O:5][c:6]1[cH:7][c:8]([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14]([cH:15]2)[O:16][CH2:17][CH2:18][N:19]([CH3:20])[C:21]3=[O:22])[cH:23][c:24]([C:25](=[O:26])[NH:27][c:28]2[cH:29][n:30][c:31]([CH3:32])[cH:33][n:34]2)[cH:35]1.C[Si](C)(C)I.O=C([O-])O.[Na+]>>[OH:1][CH2:2][C@H:3]([CH3:4])[O:5][c:6]1[cH:7][c:8]([O:9][c:10]2[cH:11][cH:12][c:13]3[c:14]([cH:15]2)[O:16][CH2:17][CH2:18][N:19]([CH3:20])[C:21]3=[O:22])[cH:23][c:24]([C:25](=[O:26])[NH:27][c:28]2[cH:29][n:30][c:31]([CH3:32])[cH:33][n:34]2)[cH:35]1,C-[O:1]>>[O:1]
23092,C1CCOC1.CC(C)(C)[Si](C)(C)[O:1][CH2:2][CH2:3][O:4][c:5]1[cH:6][cH:7][n:8][c:9]([NH:10][c:11]2[cH:12][c:13]([CH3:14])[cH:15][c:16](-[c:17]3[cH:18][n:19][n:20]([CH2:21][CH2:22][C:23]([NH2:24])=[O:25])[cH:26]3)[cH:27]2)[n:28]1.Cl.O>>[OH:1][CH2:2][CH2:3][O:4][c:5]1[cH:6][cH:7][n:8][c:9]([NH:10][c:11]2[cH:12][c:13]([CH3:14])[cH:15][c:16](-[c:17]3[cH:18][n:19][n:20]([CH2:21][CH2:22][C:23]([NH2:24])=[O:25])[cH:26]3)[cH:27]2)[n:28]1,C-C(-C)(-C)-[Si](-C)(-C)-[O:1]>>[O:1]
23188,Cc1nc(C)c(-c2cc(C(=O)O)ccc2C)[nH]1.Cl.Cl.N#Cc1ccc(C2CNC2)cc1.O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[c:7](-[c:8]2[nH:9][n:10][c:11]([CH3:12])[c:13]2[CH3:14])[cH:15]1)=[O:16].[N:17]#[C:18][c:19]1[cH:20][cH:21][c:22]([C:23]2([F:24])[CH2:25][NH:26][CH2:27]2)[cH:28][cH:29]1>>[C:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[c:7](-[c:8]2[nH:9][n:10][c:11]([CH3:12])[c:13]2[CH3:14])[cH:15]1)(=[O:16])[N:26]1[CH2:25][C:23]([c:22]2[cH:21][cH:20][c:19]([C:18]#[N:17])[cH:29][cH:28]2)([F:24])[CH2:27]1,[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
23563,CC(=O)O.CC(=O)[O-].CCOC(C)=O.O=[C:1]([c:2]1[cH:3][cH:4][c:5]([CH:6]([C:7]([O:8][CH2:9][CH3:10])=[O:11])[C:12](=[O:13])[O:14][CH2:15][CH3:16])[cH:17][n:18]1)[CH2:19][CH2:20][C:21](=O)[CH:22]([CH2:23][CH:24]1[CH2:25][CH2:26][O:27][CH2:28][CH2:29]1)[c:30]1[cH:31][cH:32][c:33]([S:34](=[O:35])(=[O:36])[CH:37]2[CH2:38][CH2:39]2)[cH:40][cH:41]1.[NH4+:42]>>[c:1]1(-[c:2]2[cH:3][cH:4][c:5]([CH:6]([C:7]([O:8][CH2:9][CH3:10])=[O:11])[C:12](=[O:13])[O:14][CH2:15][CH3:16])[cH:17][n:18]2)[cH:19][cH:20][c:21]([CH:22]([CH2:23][CH:24]2[CH2:25][CH2:26][O:27][CH2:28][CH2:29]2)[c:30]2[cH:31][cH:32][c:33]([S:34](=[O:35])(=[O:36])[CH:37]3[CH2:38][CH2:39]3)[cH:40][cH:41]2)[nH:42]1,[N:3].O=[C:2]-[C:1]-[C:5]-[C:4]=O>>[c:1]1:[c:2]:[n:3]:[c:4]:[c:5]:1
23758,ClC(Cl)(Cl)Cl.O=C(OOC(=O)c1ccccc1)c1ccccc1.O=C1CCC(=O)N1[Br:1].[CH3:2][CH2:3][O:4][C:5](=[O:6])/[CH:7]=[C:8](\[CH3:9])[O:10][c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][c:17]1[Cl:18]>>[Br:1][CH2:9]/[C:8](=[CH:7]\[C:5]([O:4][CH2:3][CH3:2])=[O:6])[O:10][c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][c:17]1[Cl:18],C=C\[C:1].O=C1-C-C-C(=O)-N-1-[Br:2]>>C=C\[C:1]-[Br:2]
24345,CCO.[Pd].c1ccc(C[O:1][c:2]2[c:3](-[n:4]3[n:5][cH:6][c:7]([C:8]([N:9]4[CH2:10][CH2:11][N:12]([C:13]([O:14][C:15]([CH3:16])([CH3:17])[CH3:18])=[O:19])[CH2:20][CH:21]4[CH2:22][c:23]4[cH:24][cH:25][cH:26][cH:27][cH:28]4)=[O:29])[c:30]3-[c:31]3[cH:32][cH:33][c:34]([F:35])[cH:36][cH:37]3)[cH:38][cH:39][cH:40][cH:41]2)cc1>>[OH:1][c:2]1[c:3](-[n:4]2[n:5][cH:6][c:7]([C:8]([N:9]3[CH2:10][CH2:11][N:12]([C:13]([O:14][C:15]([CH3:16])([CH3:17])[CH3:18])=[O:19])[CH2:20][CH:21]3[CH2:22][c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)=[O:29])[c:30]2-[c:31]2[cH:32][cH:33][c:34]([F:35])[cH:36][cH:37]2)[cH:38][cH:39][cH:40][cH:41]1,c-[O:1]-C-c1:c:c:c:c:c:1>>[O:1]-c
25315,C1COCCO1.CC(C)(C)OC(=O)O[C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7].CCCCCC.CCOC(C)=O.O.O=S(=O)([O-])O.[K+].[NH2:8][c:9]1[cH:10][cH:11][c:12]2[c:13]([cH:14]1)[CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]1-2.[Na+].[OH-]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:11][c:12]2[c:13]([cH:14]1)[CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]1-2,[N:2].C-C(-C)(-C)-O-C(=O)-O-[C:1](-O)=O>>O-[C:1](=O)-[N:2]
25383,CCOC(C)=O.Cl[Pd]Cl.I[c:1]1[s:2][c:3](-[c:4]2[n:5]3[n:6][c:7]([CH3:8])[cH:9][c:10]([CH:11]([CH2:12][CH3:13])[CH2:14][CH3:15])[c:16]3[n:17][c:18]2[CH3:19])[c:20]([O:21][CH3:22])[cH:23]1.[Br-].[Fe+2].[Zn+][c:24]1[n:25][cH:26][cH:27][s:28]1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>>[c:1]1(-[c:24]2[n:25][cH:26][cH:27][s:28]2)[s:2][c:3](-[c:4]2[n:5]3[n:6][c:7]([CH3:8])[cH:9][c:10]([CH:11]([CH2:12][CH3:13])[CH2:14][CH3:15])[c:16]3[n:17][c:18]2[CH3:19])[c:20]([O:21][CH3:22])[cH:23]1,I-[c:1].[Zn+]-[c:2]>>[c:1]-[c:2]
25689,CO.O=C(c1ccccc1)[O:1][CH2:2][C@H:3]1[N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[C@H:12]([CH2:13][O:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23]1.[Na+].[OH-]>>[OH:1][CH2:2][C@H:3]1[N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[C@H:12]([CH2:13][O:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23]1,O=C(-[O:1])-c1:c:c:c:c:c:1>>[O:1]
25768,[OH2:1].CC(C)=O.CO[CH:2](OC)[CH2:3][O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[B:11]([OH:12])[O:13][CH2:14]2.Cl>>[O:1]=[CH:2][CH2:3][O:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[B:11]([OH:12])[O:13][CH2:14]2,[O:1].C-O-[C:2]-O-C>>[O:1]=[C:2]
26344,CC(C)=O.Cl[C:1]([O:2][c:3]1[cH:4][c:5]([C:6]([CH3:7])([CH3:8])[CH3:9])[c:10]([Cl:11])[cH:12][cH:13]1)=[S:14].O.O=C([O-])[O-].[CH3:15][NH:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.[K+].[K+]>>[C:1]([O:2][c:3]1[cH:4][c:5]([C:6]([CH3:7])([CH3:8])[CH3:9])[c:10]([Cl:11])[cH:12][cH:13]1)(=[S:14])[N:16]([CH3:15])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1,[N:2].Cl-[C:1](-O)=S>>O-[C:1](=S)-[N:2]
26481,CCO.CCOC(C)=O.CO.[CH3:1][O:2][C:3](=[O:4])[c:5]1[n:6][cH:7][c:8]2[c:9]([c:10]1[OH:11])[cH:12][c:13]([C:14]#[C:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22](=[O:23])[n:24]2[CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[Pd]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[n:6][cH:7][c:8]2[c:9]([c:10]1[OH:11])[cH:12][c:13]([CH2:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)[c:22](=[O:23])[n:24]2[CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1,[C:1]#[C:2]>>[C:1]-[C:2]
26756,C1COCCO1.[CH2:1]=[CH:2][C:3](=[O:4])[N:5]1[CH2:6][CH2:7][c:8]2[nH:9][c:10]3[c:11]([C:12]([NH2:13])=[O:14])[c:15](-[c:16]4[cH:17][cH:18][c:19]([O:20][c:21]5[cH:22][cH:23][cH:24][cH:25][cH:26]5)[cH:27][cH:28]4)[n:29][n:30]3[c:31]2[CH2:32]1.[ClH:33]>>[CH2:1]([CH2:2][C:3](=[O:4])[N:5]1[CH2:6][CH2:7][c:8]2[nH:9][c:10]3[c:11]([C:12]([NH2:13])=[O:14])[c:15](-[c:16]4[cH:17][cH:18][c:19]([O:20][c:21]5[cH:22][cH:23][cH:24][cH:25][cH:26]5)[cH:27][cH:28]4)[n:29][n:30]3[c:31]2[CH2:32]1)[Cl:33],[Cl:1].[C:2]=[C:3]>>[Cl:1]-[C:2]-[C:3]
26786,Cc1ccccc1C.I[CH2:1][CH:2]1[CH2:3][N:4]([S:5](=[O:6])(=[O:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH:15]([CH2:16]I)[O:17]1.[NH2:18][CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1>>[CH2:1]1[CH:2]2[CH2:3][N:4]([S:5](=[O:6])(=[O:7])[c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[CH2:14][CH:15]([CH2:16][N:18]1[CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)[O:17]2,[N:2].I-[C:1].I-[C:3]>>[C:1]-[N:2]-[C:3]
26977,C1CCOC1.CO.O=C(OCc1ccccc1)[N:1]1[C@@H:2]([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C@@H:9]([NH:10][CH2:11][c:12]2[cH:13][c:14]([O:15][C:16]([F:17])([F:18])[F:19])[cH:20][cH:21][c:22]2[O:23][CH3:24])[CH2:25][C@H:26]([C:27]([O:28][CH3:29])=[O:30])[CH2:31]1.[OH-].[OH-].[Pd+2]>>[NH:1]1[C@@H:2]([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C@@H:9]([NH:10][CH2:11][c:12]2[cH:13][c:14]([O:15][C:16]([F:17])([F:18])[F:19])[cH:20][cH:21][c:22]2[O:23][CH3:24])[CH2:25][C@H:26]([C:27]([O:28][CH3:29])=[O:30])[CH2:31]1,O=C(-[N:1])-O-C-c1:c:c:c:c:c:1>>[N:1]
