data_idx,mapped_rxn,template
18400,C1COCCO1.O=C(OC(=O)C(F)(F)F)C(F)(F)F.O=[C:1]([C@H:2]([CH2:3][C:4]#[CH:5])[NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[NH2:14].c1ccncc1>>[C:1]([C@H:2]([CH2:3][C:4]#[CH:5])[NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])#[N:14],O=[C:1]-[N:2]>>[C:1]#[N:2]
18636,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.ClCCl.F[B-](F)(F)F.O=C([O-])[O-].O[C:1]([c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[n:8][cH:9][c:10]3[c:11]([n:12]2)[N:13]([CH:14]([CH3:15])[CH3:16])[C@H:17]([CH2:18][CH3:19])[C:20](=[O:21])[N:22]3[CH3:23])[c:24]2[c:25]1[CH2:26][CH2:27][O:28]2)=[O:29].[CH3:30][O:31][C@@H:32]([CH2:33][NH2:34])[CH2:35][N:36]1[CH2:37][CH2:38][N:39]([CH2:40][CH:41]2[CH2:42][CH2:43]2)[CH2:44][CH2:45]1.[Na+].[Na+]>>[C:1]([c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[n:8][cH:9][c:10]3[c:11]([n:12]2)[N:13]([CH:14]([CH3:15])[CH3:16])[C@H:17]([CH2:18][CH3:19])[C:20](=[O:21])[N:22]3[CH3:23])[c:24]2[c:25]1[CH2:26][CH2:27][O:28]2)(=[O:29])[NH:34][CH2:33][C@H:32]([O:31][CH3:30])[CH2:35][N:36]1[CH2:37][CH2:38][N:39]([CH2:40][CH:41]2[CH2:42][CH2:43]2)[CH2:44][CH2:45]1,[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
19068,C1CCOC1.CCN(CC)CC.CN(C)C=O.CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.CO.CO[C:1](=[O:2])[C@@:3]1([CH3:4])[CH2:5][N:6]([C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH2:14][CH2:15][C@H:16]1[NH:17][S:18](=[O:19])(=[O:20])[c:21]1[cH:22][cH:23][c:24]([O:25][CH2:26][c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[cH:33][cH:34]1.Cl.F[P-](F)(F)(F)(F)F.[CH3:35][C:36]([CH3:37])([CH3:38])[O:39][NH2:40].[Na+].[OH-]>>[C:1](=[O:2])([C@@:3]1([CH3:4])[CH2:5][N:6]([C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH2:14][CH2:15][C@H:16]1[NH:17][S:18](=[O:19])(=[O:20])[c:21]1[cH:22][cH:23][c:24]([O:25][CH2:26][c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[cH:33][cH:34]1)[NH:40][O:39][C:36]([CH3:35])([CH3:37])[CH3:38],[N:2].C-O-[C:1]=O>>O=[C:1]-[N:2]
19185,CCCc1cnc(N2CCC(OS(C)(=O)=O)CC2)nc1.CS(=O)(=O)O[CH:1]1[CH2:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH2:13]1.N#Cc1c[nH]c(=O)cc1O.[N:14]#[C:15][c:16]1[cH:17][cH:18][c:19](-[n:20]2[cH:21][c:22]([Cl:23])[c:24]([OH:25])[cH:26][c:27]2=[O:28])[cH:29][c:30]1[F:31]>>[CH:1]1([O:25][c:24]2[c:22]([Cl:23])[cH:21][n:20](-[c:19]3[cH:18][cH:17][c:16]([C:15]#[N:14])[c:30]([F:31])[cH:29]3)[c:27](=[O:28])[cH:26]2)[CH2:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH2:13]1,[O:2]-c.C-S(=O)(=O)-O-[C:1]>>[C:1]-[O:2]-c
19433,CC(=O)O[C:2]([CH3:1])=[O:3].ClCCl.[CH3:4][c:5]1[n:6][cH:7][c:8](-[c:9]2[cH:10][cH:11][n:12][c:13]([NH:14][CH:15]3[CH2:16][CH2:17][NH:18][CH2:19][CH2:20]3)[n:21]2)[n:22]1[CH:23]([CH3:24])[CH3:25]>>[CH3:1][C:2](=[O:3])[N:18]1[CH2:17][CH2:16][CH:15]([NH:14][c:13]2[n:12][cH:11][cH:10][c:9](-[c:8]3[cH:7][n:6][c:5]([CH3:4])[n:22]3[CH:23]([CH3:24])[CH3:25])[n:21]2)[CH2:20][CH2:19]1,[N:2].C-C(=O)-O-[C:1]=O>>O=[C:1]-[N:2]
19494,[OH2:1].C1CCOC1.C1CO[CH:2]([c:3]2[cH:4][c:5]([F:6])[c:7]([O:8][CH3:9])[c:10](-[c:11]3[cH:12][c:13]4[c:14]([cH:15][c:16]3[CH3:17])[C:18]([CH3:19])([CH3:20])[CH2:21][CH:22]=[C:23]4[CH:24]([CH3:25])[CH3:26])[c:27]2[F:28])O1.Cl>>[O:1]=[CH:2][c:3]1[cH:4][c:5]([F:6])[c:7]([O:8][CH3:9])[c:10](-[c:11]2[cH:12][c:13]3[c:14]([cH:15][c:16]2[CH3:17])[C:18]([CH3:19])([CH3:20])[CH2:21][CH:22]=[C:23]3[CH:24]([CH3:25])[CH3:26])[c:27]1[F:28],[O:1].c-[C:2]1-O-C-C-O-1>>[O:1]=[C:2]-c
19646,CCO.O.O=[C:1]([CH3:2])[CH2:3][CH2:4][CH2:5][n:6]1[c:7]([CH3:8])[n:9][c:10]2[c:11]([NH2:12])[n:13][c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]3[c:20]12.[NH2:21][OH:22].[Na+].[OH-]>>[C:1]([CH3:2])([CH2:3][CH2:4][CH2:5][n:6]1[c:7]([CH3:8])[n:9][c:10]2[c:11]([NH2:12])[n:13][c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]3[c:20]12)=[N:21][OH:22],[N:1].O=[C:2]>>[N:1]=[C:2]
20109,Br[c:1]1[cH:2][cH:3][c:4]([CH2:5][CH:6]([c:7]2[n:8]([C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[cH:16][c:17]([CH2:18][C:19]([CH2:20][CH3:21])([CH3:22])[CH3:23])[n:24]2)[NH:25][C:26](=[O:27])[O:28][CH2:29][c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[cH:36][cH:37]1.Br[c:38]1[cH:39][cH:40][c:41]([F:42])[cH:43][n:44]1.C1COCCO1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCN(CC)CC.O.[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:38]2[cH:39][cH:40][c:41]([F:42])[cH:43][n:44]2)[cH:2][cH:3][c:4]([CH2:5][CH:6]([c:7]2[n:8]([C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[cH:16][c:17]([CH2:18][C:19]([CH2:20][CH3:21])([CH3:22])[CH3:23])[n:24]2)[NH:25][C:26](=[O:27])[O:28][CH2:29][c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[cH:36][cH:37]1,Br-[c:1].Br-[c:2]>>[c:1]-[c:2]
20309,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH:3]=[C:4]([c:5]2[cH:6][nH:7][c:8]3[cH:9][cH:10][c:11]([NH:12][c:13]4[n:14][cH:15][c:16]([Br:17])[c:18]([NH:19][CH2:20][c:21]5[cH:22][cH:23][c:24]([C:25]([F:26])([F:27])[F:28])[cH:29][cH:30]5)[n:31]4)[cH:32][c:33]23)[CH2:34][CH2:35]1.ClCCl.[O:36]=[C:37]([OH:38])[C:39]([F:40])([F:41])[F:42]>>[NH:1]1[CH2:2][CH:3]=[C:4]([c:5]2[cH:6][nH:7][c:8]3[cH:9][cH:10][c:11]([NH:12][c:13]4[n:14][cH:15][c:16]([Br:17])[c:18]([NH:19][CH2:20][c:21]5[cH:22][cH:23][c:24]([C:25]([F:26])([F:27])[F:28])[cH:29][cH:30]5)[n:31]4)[cH:32][c:33]23)[CH2:34][CH2:35]1.[O:36]=[C:37]([OH:38])[C:39]([F:40])([F:41])[F:42],C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
20317,CCN(C(C)C)C(C)C.CN(C)C=O.O[c:1]1[n:2][n:3]2[c:4](-[c:5]3[cH:6][cH:7][cH:8][cH:9][c:10]3[N:11]([CH3:12])[S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][c:18]([CH3:19])[c:20]2[cH:21][n:22]1.[CH3:23][O:24][c:25]1[cH:26][c:27]([CH:28]2[CH2:29][CH2:30][N:31]([CH2:32][C:33]([NH2:34])=[O:35])[CH2:36][CH2:37]2)[cH:38][cH:39][c:40]1[NH2:41]>>[c:1]1([NH:41][c:40]2[c:25]([O:24][CH3:23])[cH:26][c:27]([CH:28]3[CH2:29][CH2:30][N:31]([CH2:32][C:33]([NH2:34])=[O:35])[CH2:36][CH2:37]3)[cH:38][cH:39]2)[n:2][n:3]2[c:4](-[c:5]3[cH:6][cH:7][cH:8][cH:9][c:10]3[N:11]([CH3:12])[S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][c:18]([CH3:19])[c:20]2[cH:21][n:22]1,[N:1].O-[c:2]>>[N:1]-[c:2]
20466,CCOC(C)=O.CO.[H][H].[Pd].c1ccc(C[O:1][C:2]([C@H:3]([CH2:4][C:5]([O:6][CH2:7][CH3:8])=[O:9])[NH:10][C:11](=[O:12])[c:13]2[cH:14][cH:15][c:16](-[c:17]3[cH:18][cH:19][c:20]([F:21])[c:22]([F:23])[cH:24]3)[cH:25][c:26]2[NH:27][C:28](=[O:29])[NH:30][c:31]2[c:32]([CH3:33])[cH:34][c:35]([CH3:36])[cH:37][c:38]2[CH3:39])=[O:40])cc1>>[OH:1][C:2]([C@H:3]([CH2:4][C:5]([O:6][CH2:7][CH3:8])=[O:9])[NH:10][C:11](=[O:12])[c:13]1[cH:14][cH:15][c:16](-[c:17]2[cH:18][cH:19][c:20]([F:21])[c:22]([F:23])[cH:24]2)[cH:25][c:26]1[NH:27][C:28](=[O:29])[NH:30][c:31]1[c:32]([CH3:33])[cH:34][c:35]([CH3:36])[cH:37][c:38]1[CH3:39])=[O:40],O=C-[O:1]-C-c1:c:c:c:c:c:1>>O=C-[O:1]
21013,[Pd].c1ccc(C[O:1][C:2]([CH2:3][N:4]2[CH2:5][C@@H:6]([CH3:7])[N:8]([C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[CH2:16][C@@H:17]2[CH2:18][N:19]2[CH2:20][CH2:21][O:22][C:23]2=[O:24])=[O:25])cc1>>[OH:1][C:2]([CH2:3][N:4]1[CH2:5][C@@H:6]([CH3:7])[N:8]([C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[CH2:16][C@@H:17]1[CH2:18][N:19]1[CH2:20][CH2:21][O:22][C:23]1=[O:24])=[O:25],O=C-[O:1]-C-c1:c:c:c:c:c:1>>O=C-[O:1]
21139,CN(C)C=O.I[CH2:1][CH3:2].O.[CH3:3][S:4][c:5]1[cH:6][cH:7][c:8]([NH:9][S:10](=[O:11])(=[O:12])[c:13]2[cH:14][cH:15][c:16]([CH3:17])[cH:18][cH:19]2)[c:20]([N+:21](=[O:22])[O-:23])[cH:24]1.[H-].[Na+]>>[CH2:1]([CH3:2])[N:9]([c:8]1[cH:7][cH:6][c:5]([S:4][CH3:3])[cH:24][c:20]1[N+:21](=[O:22])[O-:23])[S:10](=[O:11])(=[O:12])[c:13]1[cH:14][cH:15][c:16]([CH3:17])[cH:18][cH:19]1,[N:1].I-[C:2]>>[N:1]-[C:2]
21290,Br[c:1]1[c:2]([NH2:3])[cH:4][c:5]([C:6]([F:7])([F:8])[F:9])[cH:10][c:11]1[C:12]([F:13])([F:14])[F:15].Cc1ccccc1P(c1ccccc1C)c1ccccc1C.[CH2:16]=[CH:17][C:18](=[O:19])[O:20][CH3:21]>>[c:1]1(/[CH:16]=[CH:17]/[C:18](=[O:19])[O:20][CH3:21])[c:2]([NH2:3])[cH:4][c:5]([C:6]([F:7])([F:8])[F:9])[cH:10][c:11]1[C:12]([F:13])([F:14])[F:15],Br-[c:2].C=[C:1]>>C=[C:1]/[c:2]
21602,CC(C)(C)[Si](C)(C)[O:1][CH2:2][C@@H:3]([CH3:4])[CH2:5][N:6]1[C:7](=[O:8])[CH2:9][O:10][c:11]2[cH:12][cH:13][c:14]([F:15])[cH:16][c:17]21.CCCCCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCOC(C)=O.O.[F-]>>[OH:1][CH2:2][C@@H:3]([CH3:4])[CH2:5][N:6]1[C:7](=[O:8])[CH2:9][O:10][c:11]2[cH:12][cH:13][c:14]([F:15])[cH:16][c:17]21,C-C(-C)(-C)-[Si](-C)(-C)-[O:1]>>[O:1]
21880,CS(C)=O.ClCCl.O.O=C(Cl)C(=O)Cl.[CH3:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH2:7][CH2:8][OH:9])[cH:10][c:11]1[CH3:12]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH2:7][CH:8]=[O:9])[cH:10][c:11]1[CH3:12],[C:1]-[O:2]>>[C:1]=[O:2]
21978,CCCCCC.CCOC(C)=O.ClC(Cl)(Cl)CO[C:1](=[O:2])[NH:3][c:4]1[cH:5][cH:6][cH:7][n:8][n:9]1.[F:10][c:11]1[cH:12][cH:13][c:14](-[c:15]2[cH:16][cH:17][n:18][c:19]([N:20]3[CH2:21][CH2:22][NH:23][CH2:24][CH2:25]3)[n:26]2)[c:27]([F:28])[cH:29]1>>[C:1](=[O:2])([NH:3][c:4]1[cH:5][cH:6][cH:7][n:8][n:9]1)[N:23]1[CH2:22][CH2:21][N:20]([c:19]2[n:18][cH:17][cH:16][c:15](-[c:14]3[cH:13][cH:12][c:11]([F:10])[cH:29][c:27]3[F:28])[n:26]2)[CH2:25][CH2:24]1,[N:2].Cl-C(-Cl)(-Cl)-C-O-[C:1]=O>>O=[C:1]-[N:2]
22008,O[CH:1]=[C:2]1[C:3](=[O:4])[O:5][CH2:6][CH2:7]1.[CH3:8][O:9][c:10]1[cH:11][cH:12][c:13]([CH2:14][NH2:15])[cH:16][cH:17]1.[Na]>>[CH:1](=[C:2]1[C:3](=[O:4])[O:5][CH2:6][CH2:7]1)[NH:15][CH2:14][c:13]1[cH:12][cH:11][c:10]([O:9][CH3:8])[cH:17][cH:16]1,[N:2].C=[C:1]-O>>C=[C:1]-[N:2]
22631,CCO.[Pd].c1ccc(C[O:1][c:2]2[c:3]([C:4]([F:5])([F:6])[F:7])[c:8](=[O:9])[n:10]([CH2:11][CH:12]3[CH2:13][CH2:14]3)[cH:15][cH:16]2)cc1>>[OH:1][c:2]1[c:3]([C:4]([F:5])([F:6])[F:7])[c:8](=[O:9])[n:10]([CH2:11][CH:12]2[CH2:13][CH2:14]2)[cH:15][cH:16]1,c-[O:1]-C-c1:c:c:c:c:c:1>>[O:1]-c
22673,C1CCOC1.CC(C)C[AlH]CC(C)C.CCO[C:1](=[O:2])[CH2:3][O:4][c:5]1[cH:6][c:7]([C:8](=[C:9]2[CH2:10][C:11]([CH3:12])([CH3:13])[CH2:14][C:15]([CH3:16])([CH3:17])[CH2:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[cH:25][cH:26][c:27]1[CH3:28].O>>[CH2:1]([OH:2])[CH2:3][O:4][c:5]1[cH:6][c:7]([C:8](=[C:9]2[CH2:10][C:11]([CH3:12])([CH3:13])[CH2:14][C:15]([CH3:16])([CH3:17])[CH2:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[cH:25][cH:26][c:27]1[CH3:28],C-C-O-[C:1]=[O:2]>>[C:1]-[O:2]
22789,CO.CO[C:1](=[O:2])[CH:3]1[CH2:4][N:5]([CH3:6])[CH:7]2[CH2:8][c:9]3[cH:10][n:11]([S:12](=[O:13])(=[O:14])[c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[c:21]4[cH:22][cH:23][cH:24][c:25]([c:26]34)[CH:27]12.O.[BH4-].[Na+]>>[CH2:1]([OH:2])[CH:3]1[CH2:4][N:5]([CH3:6])[CH:7]2[CH2:8][c:9]3[cH:10][n:11]([S:12](=[O:13])(=[O:14])[c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[c:21]4[cH:22][cH:23][cH:24][c:25]([c:26]34)[CH:27]12,C-O-[C:1]=[O:2]>>[C:1]-[O:2]
22948,CCO.CCOC(C)=O.Cl.[BH4-].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[c:16]([CH3:17])[cH:18]1.[Na+]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][CH:7]([OH:8])[c:9]1[cH:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[c:16]([CH3:17])[cH:18]1,[C:1]=[O:2]>>[C:1]-[O:2]
23367,CN(C)C=O.I[CH2:1][CH3:2].O.O=C([O-])[O-].[K+].[K+].[O:3]=[CH:4][c:5]1[cH:6][c:7]([OH:8])[cH:9][cH:10][c:11]1[O:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH2:1]([CH3:2])[O:8][c:7]1[cH:6][c:5]([CH:4]=[O:3])[c:11]([O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[cH:10][cH:9]1,[O:2]-c.I-[C:1]>>[C:1]-[O:2]-c
23556,CN(C)C=O.[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[n:6][c:7]2[c:8]([CH3:9])[cH:10][c:11]([N:12]([CH3:13])[S:14](=[O:15])(=[O:16])[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][c:24]2[n:25]1[CH2:26][c:27]1[cH:28][cH:29][c:30](-[c:31]2[cH:32][cH:33][cH:34][cH:35][c:36]2[C:37]#[N:38])[cH:39][cH:40]1.[N-:41]=[N+:42]=[N-:43].[Na+]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[n:6][c:7]2[c:8]([CH3:9])[cH:10][c:11]([N:12]([CH3:13])[S:14](=[O:15])(=[O:16])[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][c:24]2[n:25]1[CH2:26][c:27]1[cH:28][cH:29][c:30](-[c:31]2[cH:32][cH:33][cH:34][cH:35][c:36]2-[c:37]2[n:38][n:41][n:42][nH:43]2)[cH:39][cH:40]1,[C:1]#[N:2].[N:3]=[N:4]=[N:5]>>[c:1]1:[n:2]:[n:3]:[n:4]:[n:5]:1
24008,O=[C:1]([c:2]1[c:3]([CH2:4][CH3:5])[cH:6][cH:7][n:8][cH:9]1)[CH2:10]Br.[NH2:11][C:12](=[S:13])[c:14]1[cH:15][cH:16][cH:17][c:18]([S:19]([NH2:20])(=[O:21])=[O:22])[cH:23]1>>[c:1]1(-[c:2]2[c:3]([CH2:4][CH3:5])[cH:6][cH:7][n:8][cH:9]2)[cH:10][s:13][c:12](-[c:14]2[cH:15][cH:16][cH:17][c:18]([S:19]([NH2:20])(=[O:21])=[O:22])[cH:23]2)[n:11]1,Br-[C:1]-[C:2]=O.[N:3]-[C:4]=[S:5]>>[c:1]1:[c:2]:[n:3]:[c:4]:[s:5]:1
24066,CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.CN(C)C=O.I[c:1]1[cH:2][c:3]2[cH:4][cH:5][cH:6][c:7]([N:8]3[CH2:9][CH2:10][N:11]([C:12]([O:13][C:14]([CH3:15])([CH3:16])[CH3:17])=[O:18])[CH2:19][CH2:20]3)[c:21]2[n:22][cH:23]1.[CH2:24]=[CH:25][C:26](=[O:27])[O:28][CH3:29].[Pd+2].c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1(/[CH:24]=[CH:25]/[C:26](=[O:27])[O:28][CH3:29])[cH:2][c:3]2[cH:4][cH:5][cH:6][c:7]([N:8]3[CH2:9][CH2:10][N:11]([C:12]([O:13][C:14]([CH3:15])([CH3:16])[CH3:17])=[O:18])[CH2:19][CH2:20]3)[c:21]2[n:22][cH:23]1,I-[c:2].C=[C:1]>>C=[C:1]/[c:2]
24159,CC(C)(C)OC(=O)[NH:1][CH2:2][CH2:3][NH:4][c:5]1[n:6][cH:7][c:8](/[CH:9]=[CH:10]/[C:11]([O:12][CH2:13][CH3:14])=[O:15])[cH:16][c:17]1[Cl:18].CCO.CCOC(C)=O.[ClH:19]>>[ClH:19].[ClH:19].[NH2:1][CH2:2][CH2:3][NH:4][c:5]1[n:6][cH:7][c:8](/[CH:9]=[CH:10]/[C:11]([O:12][CH2:13][CH3:14])=[O:15])[cH:16][c:17]1[Cl:18],C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
24179,C1CCNCC1.CCO.O=[CH:1][c:2]1[cH:3][cH:4][c:5]([NH:6][C:7]([CH3:8])=[O:9])[cH:10][cH:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH2:17][C:18]#[N:19]>>[CH:1]([c:2]1[cH:3][cH:4][c:5]([NH:6][C:7]([CH3:8])=[O:9])[cH:10][cH:11]1)=[C:17]([C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:18]#[N:19],O=[C:2].N#C-[C:1]-C=O>>N#C-[C:1](=[C:2])-C=O
24512,C1CCOC1.CC(C)(C)[Si](C)(C)[O:1][CH2:2][C@@H:3]([CH3:4])[O:5][CH2:6][C@H:7]([O:8][c:9]1[n:10][cH:11][n:12][c:13]2[c:14]1[cH:15][n:16][n:17]2-[c:18]1[n:19][cH:20][cH:21][cH:22][c:23]1[Cl:24])[C:25](=[O:26])[NH:27][c:28]1[cH:29][cH:30][c:31]([C:32]#[N:33])[cH:34][n:35]1.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[OH:1][CH2:2][C@@H:3]([CH3:4])[O:5][CH2:6][C@H:7]([O:8][c:9]1[n:10][cH:11][n:12][c:13]2[c:14]1[cH:15][n:16][n:17]2-[c:18]1[n:19][cH:20][cH:21][cH:22][c:23]1[Cl:24])[C:25](=[O:26])[NH:27][c:28]1[cH:29][cH:30][c:31]([C:32]#[N:33])[cH:34][n:35]1,C-C(-C)(-C)-[Si](-C)(-C)-[O:1]>>[O:1]
24671,COC(=O)[CH:1]1[CH2:2][c:3]2[cH:4][n:5][c:6]([O:7][CH2:8][c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[cH:15][c:16]2[C:17]1=[O:18].CS(C)=O.O>>[CH2:1]1[CH2:2][c:3]2[cH:4][n:5][c:6]([O:7][CH2:8][c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[cH:15][c:16]2[C:17]1=[O:18],C-O-C(=O)-[C:1]-C=O>>O=C-[C:1]
24753,CCO.Cl.O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([I:7])[c:8]1[F:9].[NH2:10][OH:11]>>[CH:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([I:7])[c:8]1[F:9])=[N:10][OH:11],[N:1].O=[C:2]>>[N:1]=[C:2]
24773,O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7]Br.[CH3:8][CH2:9][c:10]1[cH:11][cH:12][c:13]([CH:14]2[CH2:15][CH:16]([C:17]([NH2:18])=[S:19])[CH2:20][N:21]([C:22](=[O:23])[N:24]3[CH2:25][CH2:26][O:27][CH2:28][CH2:29]3)[CH2:30]2)[cH:31][cH:32]1>>[c:1]1([C:2]([O:3][CH2:4][CH3:5])=[O:6])[cH:7][s:19][c:17]([CH:16]2[CH2:15][CH:14]([c:13]3[cH:12][cH:11][c:10]([CH2:9][CH3:8])[cH:32][cH:31]3)[CH2:30][N:21]([C:22](=[O:23])[N:24]3[CH2:25][CH2:26][O:27][CH2:28][CH2:29]3)[CH2:20]2)[n:18]1,Br-[C:2]-[C:3]=O.[N:4]-[C:5]=[S:1]>>[s:1]1:[c:2]:[c:3]:[n:4]:[c:5]:1
24950,CCO.CO.Cl.O.O=C1c2ccccc2C(=O)[N:1]1[CH2:2][CH2:3][CH2:4][CH2:5][C:6]([CH3:7])([CH3:8])[CH2:9][OH:10]>>[NH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]([CH3:7])([CH3:8])[CH2:9][OH:10],O=C1-[N:1]-C(=O)-c2:c:c:c:c:c:2-1>>[N:1]
25311,CCO.[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]=[C:9]([c:10]2[cH:11][cH:12][c:13]([NH2:14])[c:15]3[c:16]2[nH:17][cH:18][c:19]([CH3:20])[c:21]3=[O:22])[CH2:23][CH2:24]1.[Pd]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C@H:6]1[CH2:7][CH2:8][C@@H:9]([c:10]2[cH:11][cH:12][c:13]([NH2:14])[c:15]3[c:16]2[nH:17][cH:18][c:19]([CH3:20])[c:21]3=[O:22])[CH2:23][CH2:24]1,[C:1]=[C:2]>>[C:1]-[C:2]
25393,CC(C)(C)OC(=O)[n:1]1[c:2](-[c:3]2[cH:4][cH:5][c:6]([S:7](=[O:8])(=[O:9])[NH:10][c:11]3[cH:12][cH:13][c:14]([Cl:15])[cH:16][c:17]3[C:18](=[O:19])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[cH:26][cH:27]2)[cH:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]12.ClCCl.O=C(O)C(F)(F)F.O=C([O-])O.[Na+]>>[nH:1]1[c:2](-[c:3]2[cH:4][cH:5][c:6]([S:7](=[O:8])(=[O:9])[NH:10][c:11]3[cH:12][cH:13][c:14]([Cl:15])[cH:16][c:17]3[C:18](=[O:19])[c:20]3[cH:21][cH:22][n:23][cH:24][cH:25]3)[cH:26][cH:27]2)[cH:28][c:29]2[cH:30][cH:31][cH:32][cH:33][c:34]12,C-C(-C)(-C)-O-C(=O)-[n:1]>>[n:1]
25535,Br[CH2:1][CH2:2][Br:3].CN(C)C=O.O=C([O-])[O-].[CH3:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][c:12]([O:13][C:14](=[O:15])[c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[c:22]1[OH:23].[Cs+].[Cs+]>>[CH2:1]([CH2:2][Br:3])[O:23][c:22]1[c:8]([C:6]([O:5][CH3:4])=[O:7])[cH:9][cH:10][cH:11][c:12]1[O:13][C:14](=[O:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,[O:2]-c.Br-[C:1]>>[C:1]-[O:2]-c
25831,C1CCOC1.C1COCCOCCOCCOCCOCCO1.ClCCl.Clc1ccccc1Cl.I[c:1]1[cH:2][cH:3][c:4]([CH:5]([CH3:6])[CH3:7])[cH:8][cH:9]1.O=C([O-])[O-].[CH3:10][C:11](=[O:12])[NH:13][c:14]1[cH:15][cH:16][c:17]([CH:18]([CH3:19])[CH3:20])[cH:21][cH:22]1.[Cu].[K+].[K+]>>[c:1]1([N:13]([C:11]([CH3:10])=[O:12])[c:14]2[cH:15][cH:16][c:17]([CH:18]([CH3:19])[CH3:20])[cH:21][cH:22]2)[cH:2][cH:3][c:4]([CH:5]([CH3:6])[CH3:7])[cH:8][cH:9]1,[N:1].I-[c:2]>>[N:1]-[c:2]
