data_idx,mapped_rxn,template
22467,[OH2:2].C1CO[C:1]2(O1)[CH2:3][CH2:4][N:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][n:11]1)[CH2:12][CH2:13]2.Cl.O=C([O-])[O-].[Na+].[Na+]>>[C:1]1(=[O:2])[CH2:3][CH2:4][N:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][n:11]2)[CH2:12][CH2:13]1,[O:1].C1-C-O-[C:2]-O-1>>[O:1]=[C:2]
22505,Cl[CH2:1][c:2]1[cH:3][c:4](-[c:5]2[cH:6][cH:7][c:8]([N+:9](=[O:10])[O-:11])[cH:12][cH:13]2)[n:14][o:15]1.[F:16][c:17]1[cH:18][cH:19][cH:20][c:21](-[c:22]2[n:23][c:24]3[cH:25][n:26][nH:27][cH:28][c:29]-3[n:30]2)[c:31]1[F:32]>>[CH2:1]([c:2]1[cH:3][c:4](-[c:5]2[cH:6][cH:7][c:8]([N+:9](=[O:10])[O-:11])[cH:12][cH:13]2)[n:14][o:15]1)[n:27]1[n:26][cH:25][c:24]2[n:23][c:22](-[c:21]3[cH:20][cH:19][cH:18][c:17]([F:16])[c:31]3[F:32])[n:30][c:29]-2[cH:28]1,[n:1].Cl-[C:2]>>[n:1]-[C:2]
22614,CC(C)(C)[O:1][C:2](=[O:3])[C@@H:4]1[CH2:5][CH2:6][CH2:7][N:8]2[C:9](=[O:10])[CH2:11][CH2:12][C@H:13]([NH:14][C:15](=[O:16])[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[C:23](=[O:24])[N:25]12.ClCCl.O=C(O)C(F)(F)F>>[OH:1][C:2](=[O:3])[C@@H:4]1[CH2:5][CH2:6][CH2:7][N:8]2[C:9](=[O:10])[CH2:11][CH2:12][C@H:13]([NH:14][C:15](=[O:16])[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[C:23](=[O:24])[N:25]12,C-C(-C)(-C)-[O:1]-C=O>>O=C-[O:1]
22720,C1COCCO1.COc1ccc(C[O:1][CH:2]2[CH2:3][C:4]([CH3:5])([CH3:6])[CH2:7][c:8]3[n:9][c:10]([CH:11]4[CH2:12][CH2:13][N:14]([c:15]5[n:16][cH:17][cH:18][cH:19][n:20]5)[CH2:21][CH2:22]4)[c:23]([CH:24]([F:25])[c:26]4[cH:27][cH:28][c:29]([C:30]([F:31])([F:32])[F:33])[cH:34][cH:35]4)[c:36]([CH:37]4[CH2:38][CH2:39][C:40]([F:41])([F:42])[CH2:43][CH2:44]4)[c:45]32)cc1.Cl.O=C([O-])O.[Na+]>>[OH:1][CH:2]1[CH2:3][C:4]([CH3:5])([CH3:6])[CH2:7][c:8]2[n:9][c:10]([CH:11]3[CH2:12][CH2:13][N:14]([c:15]4[n:16][cH:17][cH:18][cH:19][n:20]4)[CH2:21][CH2:22]3)[c:23]([CH:24]([F:25])[c:26]3[cH:27][cH:28][c:29]([C:30]([F:31])([F:32])[F:33])[cH:34][cH:35]3)[c:36]([CH:37]3[CH2:38][CH2:39][C:40]([F:41])([F:42])[CH2:43][CH2:44]3)[c:45]21,C-O-c1:c:c:c(-C-[O:1]-C-c):c:c:1>>[O:1]-C-c
23570,O[C:1](=[O:2])[c:3]1[c:4]([Cl:5])[cH:6][c:7]([CH2:8][OH:9])[cH:10][c:11]1[Cl:12].[cH:13]1[cH:14][c:15]2[nH:16][cH:17][cH:18][c:19]2[cH:20][n:21]1>>[C:1](=[O:2])([c:3]1[c:4]([Cl:5])[cH:6][c:7]([CH2:8][OH:9])[cH:10][c:11]1[Cl:12])[n:16]1[c:15]2[cH:14][cH:13][n:21][cH:20][c:19]2[cH:18][cH:17]1,[n:2].O-[C:1]=O>>O=[C:1]-[n:2]
23580,CCN(CC)CC.Cl[C:1]([O:2][CH3:3])=[O:4].[CH2:5]=[CH:6][CH2:7][c:8]1[cH:9][cH:10][cH:11][c:12]([CH2:13][CH:14]=[CH2:15])[c:16]1[OH:17]>>[C:1]([O:2][CH3:3])(=[O:4])[O:17][c:16]1[c:8]([CH2:7][CH:6]=[CH2:5])[cH:9][cH:10][cH:11][c:12]1[CH2:13][CH:14]=[CH2:15],[O:2]-c.Cl-[C:1](-O)=O>>O-[C:1](=O)-[O:2]-c
23607,CS(=O)(=O)O[CH:1]([C:2]([N:3]([CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([CH3:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][c:16]([CH3:17])[c:18]([CH3:19])[cH:20]1)=[O:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1.[CH3:28][CH2:29][CH:30]([OH:31])[CH2:32][NH2:33]>>[CH:1]([C:2]([N:3]([CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([CH3:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][c:16]([CH3:17])[c:18]([CH3:19])[cH:20]1)=[O:21])([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[NH:33][CH2:32][CH:30]([CH2:29][CH3:28])[OH:31],[N:2].C-S(=O)(=O)-O-[C:1](-c)-C=O>>O=C-[C:1](-[N:2])-c
23821,C1COCCO1.CC(C)(C)OC(=O)[N:1]1[C@@H:2]([CH3:3])[CH2:4][C@H:5]([N:6]2[CH2:7][CH2:8][CH2:9][CH2:10]2)[CH2:11][CH2:12]1.[ClH:13]>>[ClH:13].[ClH:13].[NH:1]1[C@@H:2]([CH3:3])[CH2:4][C@H:5]([N:6]2[CH2:7][CH2:8][CH2:9][CH2:10]2)[CH2:11][CH2:12]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
24000,C1CCNCC1.CCO.O=[C:1]1[CH:2]=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[P:10](=[O:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[C:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)=[CH:25]1.[N:26]#[C:27][CH2:28][C:29]#[N:30]>>[C:1]1(=[C:28]([C:27]#[N:26])[C:29]#[N:30])[CH:2]=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[P:10](=[O:11])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[C:18]([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)=[CH:25]1,O=[C:2].N#C-[C:1]-C#N>>N#C-[C:1](=[C:2])-C#N
25000,C1CCOC1.Cl[C:1]1=[CH:2]/[C:3](=[N:4]\[S:5](=[O:6])(=[O:7])[c:8]2[cH:9][cH:10][cH:11][s:12]2)[c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]2[C:19]1=[O:20].[CH3:21][n:22]1[n:23][n:24][n:25][c:26]1[SH:27]>>[C:1]1([S:27][c:26]2[n:22]([CH3:21])[n:23][n:24][n:25]2)=[CH:2][C:3](=[N:4][S:5](=[O:6])(=[O:7])[c:8]2[cH:9][cH:10][cH:11][s:12]2)[c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]2[C:19]1=[O:20],[S:2].C=[C:1]-Cl>>C=[C:1]-[S:2]
25710,CC(C)OC(=O)N=NC(=O)OC(C)C.O[CH2:1][C@H:2]1[O:3][C@@H:4]([n:5]2[c:6]3[c:7]4[c:8]([c:9]5[c:10]([c:11]3[c:12]3[cH:13][c:14]([F:15])[c:16]([F:17])[cH:18][c:19]23)[C:20](=[O:21])[NH:22][C:23]5=[O:24])[c:25]2[cH:26][c:27]([F:28])[c:29]([F:30])[cH:31][c:32]2[nH:33]4)[C@H:34]([O:35][CH2:36][c:37]2[cH:38][cH:39][cH:40][cH:41][cH:42]2)[C@@H:43]([OH:44])[CH2:45]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccncc1>>[CH2:1]1[C@H:2]2[O:3][C@@H:4]([n:5]3[c:6]4[c:7]5[c:8]([c:9]6[c:10]([c:11]4[c:12]4[cH:13][c:14]([F:15])[c:16]([F:17])[cH:18][c:19]34)[C:20](=[O:21])[NH:22][C:23]6=[O:24])[c:25]3[cH:26][c:27]([F:28])[c:29]([F:30])[cH:31][c:32]3[nH:33]5)[C@H:34]([O:35][CH2:36][c:37]3[cH:38][cH:39][cH:40][cH:41][cH:42]3)[C@@H:43]([O:44]1)[CH2:45]2,[O:1].O-[C:2]>>[O:1]-[C:2]
25856,COC(=O)CCc1ncc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)s1.[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][CH:8]([c:9]2[n:10][cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([NH2:17])[cH:18][cH:19]3)[o:20]2)[CH2:21][CH2:22]1.[O:23]=[C:24]=[N:25][c:26]1[cH:27][cH:28][cH:29][c:30]([Cl:31])[cH:32]1>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][CH:8]([c:9]2[n:10][cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([NH:17][C:24](=[O:23])[NH:25][c:26]4[cH:27][cH:28][cH:29][c:30]([Cl:31])[cH:32]4)[cH:18][cH:19]3)[o:20]2)[CH2:21][CH2:22]1,[N:2].O=[C:1]=[N:3]>>O=[C:1](-[N:2])-[N:3]
26208,CO.ClC(Cl)Cl.[NH4+].[OH-].c1ccc(C(c2ccccc2)[N:1]2[CH2:2][CH:3]([c:4]3[cH:5][cH:6][cH:7][cH:8][cH:9]3)[CH2:10]2)cc1>>[NH:1]1[CH2:2][CH:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH2:10]1,[N:1]-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[N:1]
26920,BrCCBr.Br[CH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.Br[c:8]1[cH:9][c:10]2[o:11][c:12](=[O:13])[n:14]([CH3:15])[c:16]2[n:17][cH:18]1.C1CCOC1.C[Si](C)(C)Cl.[Zn].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[CH2:1]([c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1)[c:8]1[cH:9][c:10]2[o:11][c:12](=[O:13])[n:14]([CH3:15])[c:16]2[n:17][cH:18]1,Br-[c:1].Br-[C:2]>>[c:1]-[C:2]
26930,Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C.I[c:1]1[cH:2][cH:3][c:4]([O:5][C:6]([F:7])([F:8])[F:9])[cH:10][cH:11]1.[O:12]=[C:13]([N:14]1[CH2:15][CH2:16][CH2:17][N:18]([CH:19]2[CH2:20][CH2:21][CH2:22]2)[CH2:23][CH2:24]1)[N:25]1[CH2:26][CH:27]([OH:28])[CH2:29]1>>[c:1]1([O:28][CH:27]2[CH2:26][N:25]([C:13](=[O:12])[N:14]3[CH2:15][CH2:16][CH2:17][N:18]([CH:19]4[CH2:20][CH2:21][CH2:22]4)[CH2:23][CH2:24]3)[CH2:29]2)[cH:2][cH:3][c:4]([O:5][C:6]([F:7])([F:8])[F:9])[cH:10][cH:11]1,[O:1].I-[c:2]>>[O:1]-[c:2]
27357,C1COCCO1.CC(=O)[O-].CC1(C)OB([B:5]2[O:4][C:2]([CH3:1])([CH3:3])[C:7]([CH3:8])([CH3:9])[O:6]2)OC1(C)C.Cl[Pd]Cl.I[c:10]1[c:11]([Cl:12])[cH:13][cH:14][c:15]([NH2:16])[cH:17]1.[Fe+2].[K+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>>[CH3:1][C:2]1([CH3:3])[O:4][B:5]([c:10]2[c:11]([Cl:12])[cH:13][cH:14][c:15]([NH2:16])[cH:17]2)[O:6][C:7]1([CH3:8])[CH3:9],I-[c:1].C-C1(-C)-O-B(-[B:2])-O-C-1(-C)-C>>[c:1]-[B:2]
27361,Br[c:1]1[cH:2][cH:3][c:4]2[nH:5][cH:6][c:7]([CH2:8][C@@H:9]3[N:10]([C:11](=[O:12])[O:13][CH2:14][c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[CH2:21][CH2:22][CH2:23]3)[c:24]2[cH:25]1.CO.[CH2:26]=[CH:27][C:28]([OH:29])([CH2:30][CH3:31])[CH2:32][CH3:33]>>[c:1]1([CH:26]=[CH:27][C:28]([OH:29])([CH2:30][CH3:31])[CH2:32][CH3:33])[cH:2][cH:3][c:4]2[nH:5][cH:6][c:7]([CH2:8][C@@H:9]3[N:10]([C:11](=[O:12])[O:13][CH2:14][c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[CH2:21][CH2:22][CH2:23]3)[c:24]2[cH:25]1,Br-[c:2].C=[C:1]>>C=[C:1]-[c:2]
27482,C1CCOC1.CCCCCC.CCOC(C)=O.C[Si](C)(C)[N-][Si](C)(C)C.O=[C:1]([C@@H:2]([CH3:3])[O:4][CH:5]1[CH2:6][CH2:7][CH2:8][CH2:9][O:10]1)[c:11]1[cH:12][cH:13][c:14]([F:15])[cH:16][c:17]1[F:18].[Br-].[Li+].c1ccc([P+](c2ccccc2)(c2ccccc2)[CH3:19])cc1>>[C:1]([C@@H:2]([CH3:3])[O:4][CH:5]1[CH2:6][CH2:7][CH2:8][CH2:9][O:10]1)([c:11]1[cH:12][cH:13][c:14]([F:15])[cH:16][c:17]1[F:18])=[CH2:19],O=[C:1].[C:2]-[P+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[C:1]=[C:2]
28125,CCO.[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([CH2:12][O:13][CH:14]2[CH2:15][CH:16]=[C:17]([c:18]3[cH:19][cH:20][c:21]([S:22]([CH3:23])(=[O:24])=[O:25])[cH:26][cH:27]3)[CH2:28][CH2:29]2)[CH2:30][CH2:31]1.[H][H].[Pd]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([CH2:12][O:13][CH:14]2[CH2:15][CH2:16][CH:17]([c:18]3[cH:19][cH:20][c:21]([S:22]([CH3:23])(=[O:24])=[O:25])[cH:26][cH:27]3)[CH2:28][CH2:29]2)[CH2:30][CH2:31]1,[C:1]=[C:2]>>[C:1]-[C:2]
28324,Br[c:1]1[cH:2][c:3]([NH:4][C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]([Cl:13])[cH:14][cH:15]1.CC1(C)OB(/[CH:16]=[CH:17]/[CH:18]2[CH2:19][CH2:20]2)OC1(C)C.CCOC(C)=O.Cc1ccccc1.O.O=C([O-])[O-].[K+].[K+]>>[c:1]1(/[CH:16]=[CH:17]/[CH:18]2[CH2:19][CH2:20]2)[cH:2][c:3]([NH:4][C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]([Cl:13])[cH:14][cH:15]1,Br-[c:2].C-C1(-C)-O-B(/[C:1]=C)-O-C-1(-C)-C>>C=[C:1]/[c:2]
28362,C1CCOC1.Cl[C:1]([N:2]1[c:3]2[c:4]([cH:5][c:6]([CH2:7][CH3:8])[s:9]2)[C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[Cl:17])=[N:18][CH2:19][CH2:20]1)=[O:21].[CH3:22][N:23]([CH3:24])[CH2:25][CH2:26][CH2:27][NH2:28].[ClH:29]>>[C:1]([N:2]1[c:3]2[c:4]([cH:5][c:6]([CH2:7][CH3:8])[s:9]2)[C:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[Cl:17])=[N:18][CH2:19][CH2:20]1)(=[O:21])[NH:28][CH2:27][CH2:26][CH2:25][N:23]([CH3:22])[CH3:24].[ClH:29].[ClH:29],[N:2].Cl-[C:1]=O>>O=[C:1]-[N:2]
28736,C1CCOC1.CC(C)(C)[O-].I[CH2:1][CH3:2].[CH3:3][n:4]1[c:5]([CH2:6][OH:7])[cH:8][n:9][c:10]1[SH:11].[K+]>>[CH2:1]([CH3:2])[S:11][c:10]1[n:4]([CH3:3])[c:5]([CH2:6][OH:7])[cH:8][n:9]1,[S:1].I-[C:2]>>[S:1]-[C:2]
29070,C1CCOC1.C1CCOC1.CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl.O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[c:7]([I:8])[cH:9]1)=[O:10].[K+].[Na+]>>[CH:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[c:7]([I:8])[cH:9]1)=[O:10],O-[C:1]=O>>O=[C:1]
29155,C1CCOC1.CCO[C:1](=[O:2])[c:3]1[c:4]([CH:5]2[CH2:6][CH2:7][O:8][CH2:9][CH2:10]2)[n:11][o:12][c:13]1[CH3:14].O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-]>>[CH2:1]([OH:2])[c:3]1[c:4]([CH:5]2[CH2:6][CH2:7][O:8][CH2:9][CH2:10]2)[n:11][o:12][c:13]1[CH3:14],C-C-O-[C:1]=[O:2]>>[C:1]-[O:2]
29869,C1COCCO1.O=[CH2:1].[CH3:2][CH2:3][NH:4][CH2:5][CH3:6].[CH:7]#[C:8][C:9]1([O:10][C:11]([CH3:12])=[O:13])[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH2:1]([N:4]([CH2:3][CH3:2])[CH2:5][CH3:6])[C:7]#[C:8][C:9]1([O:10][C:11]([CH3:12])=[O:13])[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18]1,[N:3].O=[C:2].C#[C:1]>>C#[C:1]-[C:2]-[N:3]
29958,C1COCCO1.CC#N.CCOC(C)=O.O.O=P(Cl)(Cl)Cl.O=[C:5]([NH:4][NH:3][C:2](=[O:1])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[C:6]([CH3:7])([CH3:8])[c:9]1[cH:10][cH:11][c:12]([S:13](=[O:14])(=[O:15])/[CH:16]=[CH:17]/[C:18]#[N:19])[cH:20][cH:21]1>>[o:1]1[c:2](-[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[n:3][n:4][c:5]1[C:6]([CH3:7])([CH3:8])[c:9]1[cH:10][cH:11][c:12]([S:13](=[O:14])(=[O:15])/[CH:16]=[CH:17]/[C:18]#[N:19])[cH:20][cH:21]1,O=[C:2]-[N:3]-[N:4]-[C:5]=[O:1]>>[o:1]1:[c:2]:[n:3]:[n:4]:[c:5]:1
29976,C1CCNCC1.CC(=O)O.Cc1ccccc1.O.O=[CH:1][c:2]1[cH:3][cH:4][c:5]([S:6][CH3:7])[cH:8][cH:9]1.[CH3:10][CH2:11][O:12][C:13](=[O:14])[CH2:15][C:16](=[O:17])[O:18][CH2:19][CH3:20]>>[CH:1]([c:2]1[cH:3][cH:4][c:5]([S:6][CH3:7])[cH:8][cH:9]1)=[C:15]([C:13]([O:12][CH2:11][CH3:10])=[O:14])[C:16](=[O:17])[O:18][CH2:19][CH3:20],O=[C:2].O=C-[C:1]-C=O>>O=C-[C:1](=[C:2])-C=O
30715,CN(C)C=O.I[CH3:1].[CH3:2][CH2:3][C@@H:4]([C@H:5]([CH3:6])[OH:7])[N:8]1[C:9](=[O:10])[C@@:11]([CH3:12])([CH2:13][C:14](=[O:15])[O:16][CH3:17])[CH2:18][C@H:19]([c:20]2[cH:21][cH:22][cH:23][c:24]([Cl:25])[cH:26]2)[C@H:27]1[c:28]1[cH:29][cH:30][c:31]([Cl:32])[cH:33][cH:34]1.[H-].[Na+]>>[CH3:1][O:7][C@H:5]([C@H:4]([CH2:3][CH3:2])[N:8]1[C:9](=[O:10])[C@@:11]([CH3:12])([CH2:13][C:14](=[O:15])[O:16][CH3:17])[CH2:18][C@H:19]([c:20]2[cH:21][cH:22][cH:23][c:24]([Cl:25])[cH:26]2)[C@H:27]1[c:28]1[cH:29][cH:30][c:31]([Cl:32])[cH:33][cH:34]1)[CH3:6],[O:1].I-[C:2]>>[O:1]-[C:2]
30866,Cl.Cl.O.O=[C:1]([CH:2]=[O:3])[OH:4].[NH2:5][NH:6][c:7]1[cH:8][cH:9][c:10]([Cl:11])[cH:12][c:13]1[Cl:14]>>[C:1]([CH:2]=[O:3])([OH:4])=[N:5][NH:6][c:7]1[cH:8][cH:9][c:10]([Cl:11])[cH:12][c:13]1[Cl:14],[N:2].O-[C:1]=O>>O-[C:1]=[N:2]
31004,COCCOC.O=C([O-])[O-].O=S(=O)(O[C:1]1=[CH:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH2:13]1)C(F)(F)F.OB(O)[c:14]1[cH:15][cH:16][c:17]([O:18][C:19]([F:20])([F:21])[F:22])[cH:23][cH:24]1.[Cl-].[Li+].[Na+].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[C:1]1([c:14]2[cH:15][cH:16][c:17]([O:18][C:19]([F:20])([F:21])[F:22])[cH:23][cH:24]2)=[CH:2][CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[CH2:12][CH2:13]1,O-B(-O)-[c:2].C=[C:1]-O-S(=O)(=O)-C(-F)(-F)-F>>C=[C:1]-[c:2]
31107,Br[CH2:1][c:2]1[c:3]([O:4][CH3:5])[c:6]([CH3:7])[cH:8][c:9]([C:10]2([c:11]3[cH:12][cH:13][cH:14][c:15](-[c:16]4[cH:17][n:18][cH:19][n:20][cH:21]4)[cH:22]3)[N:23]=[C:24]([NH2:25])[c:26]3[c:27]([F:28])[cH:29][cH:30][cH:31][c:32]32)[cH:33]1.CC#N.[C-:34]#[N:35].[K+]>>[CH2:1]([c:2]1[c:3]([O:4][CH3:5])[c:6]([CH3:7])[cH:8][c:9]([C:10]2([c:11]3[cH:12][cH:13][cH:14][c:15](-[c:16]4[cH:17][n:18][cH:19][n:20][cH:21]4)[cH:22]3)[N:23]=[C:24]([NH2:25])[c:26]3[c:27]([F:28])[cH:29][cH:30][cH:31][c:32]32)[cH:33]1)[C:34]#[N:35],Br-[C:2].N#[C:1]>>N#[C:1]-[C:2]
31152,CCCC[Sn](CCCC)(CCCC)[CH:1]=[CH2:2].Cl[c:3]1[cH:4][cH:5][c:6]2[n:7][cH:8][c:9]([CH2:10][c:11]3[cH:12][c:13]4[cH:14][n:15][n:16]([CH3:17])[c:18]4[cH:19][c:20]3[F:21])[n:22]2[n:23]1.c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[CH:1](=[CH2:2])[c:3]1[cH:4][cH:5][c:6]2[n:7][cH:8][c:9]([CH2:10][c:11]3[cH:12][c:13]4[cH:14][n:15][n:16]([CH3:17])[c:18]4[cH:19][c:20]3[F:21])[n:22]2[n:23]1,Cl-[c:2].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-[C:1]=C>>C=[C:1]-[c:2]
31547,C1CCOC1.I[CH3:1].[CH3:2][N:3]([CH3:4])[CH2:5][CH:6]([OH:7])[CH2:8][O:9][c:10]1[cH:11][cH:12][c:13]([Br:14])[cH:15][cH:16]1.[H-].[Na+]>>[CH3:1][O:7][CH:6]([CH2:5][N:3]([CH3:2])[CH3:4])[CH2:8][O:9][c:10]1[cH:11][cH:12][c:13]([Br:14])[cH:15][cH:16]1,[O:1].I-[C:2]>>[O:1]-[C:2]
32481,ClCCl.O=C(O[OH:1])c1cccc(Cl)c1.[CH3:2][C:3]([CH3:4])([CH3:5])[O:6][C:7](=[O:8])[N:9]1[CH2:10][CH:11]=[CH:12][CH2:13]1>>[O-:1][N+:9]1([C:7]([O:6][C:3]([CH3:2])([CH3:4])[CH3:5])=[O:8])[CH2:10][CH:11]=[CH:12][CH2:13]1,[N:1].Cl-c1:c:c:c:c(-C(=O)-O-[O:2]):c:1>>[N:1]-[O:2]
32762,C1CCOC1.CCCCO[C:1](=[O:2])[CH2:3][CH2:4][c:5]1[c:6]([F:7])[cH:8][cH:9][c:10]2[cH:11][cH:12][c:13]([O:14][CH3:15])[n:16][c:17]12.CCOCC.O.O=S(=O)([O-])[O-].[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[Na+].[Na+].[OH-]>>[CH2:1]([OH:2])[CH2:3][CH2:4][c:5]1[c:6]([F:7])[cH:8][cH:9][c:10]2[cH:11][cH:12][c:13]([O:14][CH3:15])[n:16][c:17]12,C-C-C-C-O-[C:1]=[O:2]>>[C:1]-[O:2]
32835,O=[CH:1][c:2]1[cH:3][c:4]([C:5]([CH3:6])([CH3:7])[CH3:8])[c:9]([OH:10])[c:11]([C:12]([CH3:13])([CH3:14])[CH3:15])[cH:16]1.[SH:17][CH2:18][CH2:19][SH:20]>>[CH:1]1([c:2]2[cH:3][c:4]([C:5]([CH3:6])([CH3:7])[CH3:8])[c:9]([OH:10])[c:11]([C:12]([CH3:13])([CH3:14])[CH3:15])[cH:16]2)[S:17][CH2:18][CH2:19][S:20]1,[S:1].[S:3].O=[C:2]>>[S:1]-[C:2]-[S:3]
32908,CCCCCC.CCO.CCOC(C)=O.[BH4-].[CH3:1][CH2:2][O:3][C:4](=[O:5])/[CH:6]=[CH:7]/[c:8]1[cH:9][n:10][cH:11][c:12]([Cl:13])[cH:14]1.[Cl-].[NH4+].[Na+]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][CH2:7][c:8]1[cH:9][n:10][cH:11][c:12]([Cl:13])[cH:14]1,[C:1]=[C:2]>>[C:1]-[C:2]
33851,CC(C)(C)c1nc(N2CCOCC2)c2nnn(Cc3ccccc3Cl)c2n1.Cl[c:1]1[n:2][c:3]([C:4]([CH3:5])([CH3:6])[CH3:7])[n:8][c:9]2[c:10]1[n:11][n:12][n:13]2[CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[Cl:21].[CH3:22][CH:23]1[CH2:24][CH2:25][CH2:26][NH:27]1>>[c:1]1([N:27]2[CH:23]([CH3:22])[CH2:24][CH2:25][CH2:26]2)[n:2][c:3]([C:4]([CH3:5])([CH3:6])[CH3:7])[n:8][c:9]2[c:10]1[n:11][n:12][n:13]2[CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][c:20]1[Cl:21],[N:1].Cl-[c:2]>>[N:1]-[c:2]
34333,C1CCOC1.CC(C)(C)[O-].CCOP(=O)(OCC)[CH2:1][C:2]([O:3][CH2:4][CH3:5])=[O:6].O=[CH:7][C:8]([CH3:9])([CH3:10])[c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][cH:17]1.[K+]>>[CH:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])=[CH:7][C:8]([CH3:9])([CH3:10])[c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][cH:17]1,O=[C:2].C-C-O-P(=O)(-O-C-C)-[C:1]-C=O>>O=C-[C:1]=[C:2]
