data_idx,mapped_rxn,template
546104,CCO.O.O.O=C([O-])[O-].O=[C:4]([CH2:5][O:6][CH2:7][c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[NH:14][c:15]1[n:16][cH:17][cH:18][cH:19][c:20]1[C:2](=[O:1])[NH2:3].[Na+].[Na+]>>[O:1]=[c:2]1[nH:3][c:4]([CH2:5][O:6][CH2:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[n:14][c:15]2[n:16][cH:17][cH:18][cH:19][c:20]12,O=[C:5]-[N:4]-[c:3]:[c:2]-[C:1](=O)-[N:6]>>O=[c:1]1:[c:2]:[c:3]:[n:4]:[c:5]:[n:6]:1
547145,CC#N.CN(C)C=O.O=C([O-])[O-].O=S(=O)(O[CH2:23][C:24]([F:25])([F:26])[F:27])C(F)(F)F.[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([O:11][CH2:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[cH:19][cH:20][c:21]2[nH:22]1.[Cs+].[Cs+]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([O:11][CH2:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[cH:19][cH:20][c:21]2[n:22]1[CH2:23][C:24]([F:25])([F:26])[F:27],[n:1].F-C(-F)(-F)-S(=O)(=O)-O-[C:2]>>[n:1]-[C:2]
547390,O=[C:15](O)[c:16]1[cH:17][cH:18][c:19]([Cl:20])[c:21]([F:22])[cH:23]1.[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8][cH:9][n:10]2[CH2:11][C:12]([NH:13][OH:14])=[NH:24])[c:25]1[C:26]([F:27])([F:28])[F:29]>>[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8][cH:9][n:10]2[CH2:11][c:12]2[n:13][o:14][c:15](-[c:16]3[cH:17][cH:18][c:19]([Cl:20])[c:21]([F:22])[cH:23]3)[n:24]2)[c:25]1[C:26]([F:27])([F:28])[F:29],O-[C:2]=O.[O:3]-[N:4]-[C:5]=[N:1]>>[n:1]1:[c:2]:[o:3]:[n:4]:[c:5]:1
554582,O.O=[CH:6][C:33](=[O:34])[OH:35].OB(O)[c:5]1[cH:4][c:3]([CH2:2][CH3:1])[c:40]([CH2:41][CH2:42][O:43][C:44](=[O:45])[NH:46][c:47]2[cH:48][cH:49][cH:50][c:51]([C:52]#[N:53])[cH:54]2)[c:37]([CH2:38][CH3:39])[cH:36]1.[NH2:7][c:8]1[cH:9][cH:10][c:11]2[c:12]([N:13]([C:14](=[O:15])[O:16][C:17]([CH3:18])([CH3:19])[CH3:20])[C:21](=[O:22])[O:23][C:24]([CH3:25])([CH3:26])[CH3:27])[n:28][cH:29][cH:30][c:31]2[cH:32]1>>[CH3:1][CH2:2][c:3]1[cH:4][c:5]([CH:6]([NH:7][c:8]2[cH:9][cH:10][c:11]3[c:12]([N:13]([C:14](=[O:15])[O:16][C:17]([CH3:18])([CH3:19])[CH3:20])[C:21](=[O:22])[O:23][C:24]([CH3:25])([CH3:26])[CH3:27])[n:28][cH:29][cH:30][c:31]3[cH:32]2)[C:33](=[O:34])[OH:35])[cH:36][c:37]([CH2:38][CH3:39])[c:40]1[CH2:41][CH2:42][O:43][C:44](=[O:45])[NH:46][c:47]1[cH:48][cH:49][cH:50][c:51]([C:52]#[N:53])[cH:54]1,[N:1].O-B(-O)-[c:3].O=[C:2]>>[N:1]-[C:2]-[c:3]
555094,CN(C=O)[CH3:1].O=C([O-])[O-].[Cs+].[Cs+].[nH:2]1[cH:3][c:4]([C:5](=[O:6])[c:7]2[cH:8][n:9][cH:10][c:11]([Br:12])[cH:13]2)[c:14]2[c:15]([Cl:16])[n:17][cH:18][n:19][c:20]12>>[CH3:1][n:2]1[cH:3][c:4]([C:5](=[O:6])[c:7]2[cH:8][n:9][cH:10][c:11]([Br:12])[cH:13]2)[c:14]2[c:15]([Cl:16])[n:17][cH:18][n:19][c:20]12,[n:1].C-N(-[C:2])-C=O>>[n:1]-[C:2]
555427,CN(C)C(OC(C)(C)C)[O:23][C:24]([CH3:25])([CH3:26])[CH3:27].Cc1ccccc1.[CH3:1][c:2]1[cH:3][c:4]([CH2:5][O:6][c:7]2[cH:8][cH:9][c:10]([S:11](=[O:12])(=[O:13])[NH:14][C@@H:15]3[CH2:16][CH2:17][CH2:18][CH2:19][C@H:20]3[C:21](=[O:22])O)[cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][c:35]2[n:36]1>>[CH3:1][c:2]1[cH:3][c:4]([CH2:5][O:6][c:7]2[cH:8][cH:9][c:10]([S:11](=[O:12])(=[O:13])[NH:14][C@@H:15]3[CH2:16][CH2:17][CH2:18][CH2:19][C@H:20]3[C:21](=[O:22])[O:23][C:24]([CH3:25])([CH3:26])[CH3:27])[cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][c:35]2[n:36]1,O-[C:1]=O.C-N(-C)-C(-[O:2])-O-C(-C)(-C)-C>>O=[C:1]-[O:2]
559919,O=[CH:9][c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[CH3:1][C:2](=[O:3])[NH:4][CH2:5][CH2:6][c:7]1[cH:8][nH:30][c:31]2[cH:32][c:33]([F:34])[cH:35][cH:36][c:37]12.[CH:10]1=[C:11]([OH:12])[CH:13]([CH2:14][CH:15]2[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]2)[O:21][C:22]1=[O:23]>>[CH3:1][C:2](=[O:3])[NH:4][CH2:5][CH2:6][c:7]1[c:8]([CH:9]([C:10]2=[C:11]([OH:12])[CH:13]([CH2:14][CH:15]3[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]3)[O:21][C:22]2=[O:23])[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[nH:30][c:31]2[cH:32][c:33]([F:34])[cH:35][cH:36][c:37]12,[c:3].C=[C:1].O=[C:2]>>C=[C:1]-[C:2]-[c:3]
561912,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CO.ClCCl.O=[CH2:37].[CH3:1][C@@H:2]([O:3][c:4]1[cH:5][c:6](-[n:7]2[cH:8][n:9][c:10]3[cH:11][c:12](-[c:13]4[cH:14][n:15][n:16]([CH3:17])[cH:18]4)[cH:19][cH:20][c:21]23)[s:22][c:23]1[C:24]([NH2:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][c:31]([O:32][CH:33]2[CH2:34][CH2:35][NH:36][CH2:38][CH2:39]2)[c:40]1[Cl:41].[Na+]>>[CH3:1][C@@H:2]([O:3][c:4]1[cH:5][c:6](-[n:7]2[cH:8][n:9][c:10]3[cH:11][c:12](-[c:13]4[cH:14][n:15][n:16]([CH3:17])[cH:18]4)[cH:19][cH:20][c:21]23)[s:22][c:23]1[C:24]([NH2:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][c:31]([O:32][CH:33]2[CH2:34][CH2:35][N:36]([CH3:37])[CH2:38][CH2:39]2)[c:40]1[Cl:41],[N:1].O=[C:2]>>[N:1]-[C:2]
561971,CC(=O)O.O=[C:12]([NH:11][c:9]1[c:8]([NH:17][CH2:18][CH:19]2[CH2:20][CH2:21][O:22][CH2:23][CH2:24]2)[cH:7][cH:6][c:5]([NH:4][C:2]([CH3:1])=[O:3])[cH:10]1)[C:13]([CH3:14])([CH3:15])[CH3:16]>>[CH3:1][C:2](=[O:3])[NH:4][c:5]1[cH:6][cH:7][c:8]2[c:9]([cH:10]1)[n:11][c:12]([C:13]([CH3:14])([CH3:15])[CH3:16])[n:17]2[CH2:18][CH:19]1[CH2:20][CH2:21][O:22][CH2:23][CH2:24]1,O=[C:1]-[N:2]-[c:3]:[c:4]-[N:5]>>[c:1]1:[n:2]:[c:3]:[c:4]:[n:5]:1
563557,Br[c:14]1[cH:15][cH:16][c:17]([F:18])[cH:19][cH:20]1.CC(C)(C)[O-].Cc1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][C:11](=[O:12])[CH2:13][CH2:21]1.[Na+].[Pd].[Pd]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][C:11](=[O:12])[CH:13]([c:14]2[cH:15][cH:16][c:17]([F:18])[cH:19][cH:20]2)[CH2:21]1,Br-[c:2].O=C-[C:1]>>O=C-[C:1]-[c:2]
563758,CCN(CC)CC.CCN=C=NCCCN(C)C.CCOC(C)=O.CO.O[C:17]([CH2:16][C:14]([NH:13][c:12]1[c:4]([CH:2]([CH3:1])[CH3:3])[cH:5][cH:6][cH:7][c:8]1[CH:9]([CH3:10])[CH3:11])=[O:15])=[O:18].[NH:19]([CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[CH:27]([CH3:28])[CH3:29]>>[CH3:1][CH:2]([CH3:3])[c:4]1[cH:5][cH:6][cH:7][c:8]([CH:9]([CH3:10])[CH3:11])[c:12]1[NH:13][C:14](=[O:15])[CH2:16][C:17](=[O:18])[N:19]([CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1)[CH:27]([CH3:28])[CH3:29],[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
564208,C1COCCO1.COC[N:19]([c:18]1[c:12]([C:10]([c:9]2[c:3]([O:2][CH3:1])[cH:4][cH:5][cH:6][c:7]2[F:8])=[O:11])[n:13][cH:14][c:15]([Cl:16])[cH:17]1)[S:20](=[O:21])(=[O:22])[c:23]1[cH:24][cH:25][cH:26][c:27]([C:28]([F:29])([F:30])[F:31])[cH:32]1.Cl.O>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([F:8])[c:9]1[C:10](=[O:11])[c:12]1[n:13][cH:14][c:15]([Cl:16])[cH:17][c:18]1[NH:19][S:20](=[O:21])(=[O:22])[c:23]1[cH:24][cH:25][cH:26][c:27]([C:28]([F:29])([F:30])[F:31])[cH:32]1,C-O-C-[N:1]>>[N:1]
570484,CCO[C:2](OCC)(OCC)[CH3:1].Cc1ccc(S(=O)(=O)O)cc1.[NH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][c:9]1[NH:10][CH:11]1[CH2:12][CH:13]2[CH2:14][CH2:15][CH:16]([CH2:17]1)[N:18]2[CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1>>[CH3:1][c:2]1[n:3][c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[n:10]1[CH:11]1[CH2:12][CH:13]2[CH2:14][CH2:15][CH:16]([CH2:17]1)[N:18]2[CH2:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,C-C-O-[C:1](-O-C-C)-O-C-C.[N:2]-[c:3]:[c:4]-[N:5]>>[c:1]1:[n:2]:[c:3]:[c:4]:[n:5]:1
573401,[OH2:10].[OH2:11].CC(=O)O.Cl.N#[C:9][c:8]1[cH:7][cH:6][c:5](-[n:4]2[cH:3][c:2]([CH3:1])[n:19][cH:18]2)[c:13]([C:14]([F:15])([F:16])[F:17])[cH:12]1>>[CH3:1][c:2]1[cH:3][n:4](-[c:5]2[cH:6][cH:7][c:8]([C:9](=[O:10])[OH:11])[cH:12][c:13]2[C:14]([F:15])([F:16])[F:17])[cH:18][n:19]1,[O:3].[O:1].N#[C:2]>>[O:1]-[C:2]=[O:3]
573966,Cl[c:6]1[n:7][cH:8][c:9](I)[c:17]2[s:18][c:19]([CH3:20])[n:21][c:22]12.OB(O)[c:10]1[cH:11][cH:12][n:13][c:14]([Cl:15])[cH:16]1.[CH3:1][c:2]1[n:3][c:4]([NH2:5])[cH:23][s:24]1>>[CH3:1][c:2]1[n:3][c:4]([NH:5][c:6]2[n:7][cH:8][c:9](-[c:10]3[cH:11][cH:12][n:13][c:14]([Cl:15])[cH:16]3)[c:17]3[s:18][c:19]([CH3:20])[n:21][c:22]23)[cH:23][s:24]1,[N:3].Cl-[c:4].I-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2].[N:3]-[c:4]
579969,CC(C)O.CCN(C(C)C)C(C)C.[CH3:1][C:2](=[O:3])[NH:4][C@@H:5]1[CH2:6][C@H:7]([NH:8][C:9]([CH3:10])([CH3:11])[CH3:12])[CH2:13][CH2:14][C@@H:15]1[N:16]1[CH2:17][CH2:18][C@H:19]([NH2:20])[C:36]1=[O:37].c1ccc(O[c:21]2[n:22][cH:23][n+:24]([O-:25])[c:26]3[cH:27][cH:28][c:29]([C:30]([F:31])([F:32])[F:33])[cH:34][c:35]23)cc1>>[CH3:1][C:2](=[O:3])[NH:4][C@@H:5]1[CH2:6][C@H:7]([NH:8][C:9]([CH3:10])([CH3:11])[CH3:12])[CH2:13][CH2:14][C@@H:15]1[N:16]1[CH2:17][CH2:18][C@H:19]([NH:20][c:21]2[n:22][cH:23][n+:24]([O-:25])[c:26]3[cH:27][cH:28][c:29]([C:30]([F:31])([F:32])[F:33])[cH:34][c:35]23)[C:36]1=[O:37],[N:1].[c:2]-O-c1:c:c:c:c:c:1>>[N:1]-[c:2]
581705,C1COCCO1.CC(C)(C)OC(=O)[N:4]1[CH2:3][C:2](=[O:1])[N:7]([CH2:8][CH2:9][O:10][Si](C)(C)C(C)(C)C)[CH2:6][CH2:5]1.Cl>>[O:1]=[C:2]1[CH2:3][NH:4][CH2:5][CH2:6][N:7]1[CH2:8][CH2:9][OH:10],C-C(-C)(-C)-[Si](-C)(-C)-[O:2].C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1].[O:2]
582834,O=S(=O)(O)O.[O:12]=[N+:11]([O-])[O-:13].[K+].[O:1]=[c:2]1[nH:15][c:14]2[cH:10][c:8]([Cl:9])[n:7][c:5]([Cl:6])[c:4]2[nH:3]1>>[O:1]=[c:2]1[nH:3][c:4]2[c:5]([Cl:6])[n:7][c:8]([Cl:9])[c:10]([N+:11](=[O:12])[O-:13])[c:14]2[nH:15]1,[c:2].O=[N:1]-[O-]>>O=[N:1]-[c:2]
586334,CN(C)C=O.O.O=C1CCC(=O)N1[Cl:4].[OH:1][N:2]=[CH:3][CH2:5][c:6]1[c:7]([Cl:8])[cH:9][cH:10][cH:11][c:12]1[Cl:13]>>[OH:1][N:2]=[C:3]([Cl:4])[CH2:5][c:6]1[c:7]([Cl:8])[cH:9][cH:10][cH:11][c:12]1[Cl:13],N=[C:1].O=C1-C-C-C(=O)-N-1-[Cl:2]>>N=[C:1]-[Cl:2]
592297,CCCC[N+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCOC[N:49]1[C:2](=[O:1])[CH2:3][N:4]([c:5]2[cH:6][cH:7][cH:8][c:9](-[n:10]3[cH:11][c:12](-[c:13]4[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]4[Cl:20])[n:21][c:22]3[CH2:23][c:24]3[cH:25][cH:26][c:27](-[c:28]4[cH:29][cH:30][c:31]([O:32][CH2:33][CH2:34][CH:35]5[CH2:36][CH2:37][CH2:38][CH2:39][CH2:40]5)[n:41][n:42]4)[cH:43][cH:44]3)[cH:45]2)[S:46]1(=[O:47])=[O:48].[F-]>>[O:1]=[C:2]1[CH2:3][N:4]([c:5]2[cH:6][cH:7][cH:8][c:9](-[n:10]3[cH:11][c:12](-[c:13]4[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]4[Cl:20])[n:21][c:22]3[CH2:23][c:24]3[cH:25][cH:26][c:27](-[c:28]4[cH:29][cH:30][c:31]([O:32][CH2:33][CH2:34][CH:35]5[CH2:36][CH2:37][CH2:38][CH2:39][CH2:40]5)[n:41][n:42]4)[cH:43][cH:44]3)[cH:45]2)[S:46](=[O:47])(=[O:48])[NH:49]1,C-[Si](-C)(-C)-C-C-O-C-[N:1]>>[N:1]
594269,C1CCOC1.CC(=O)O.CCO[C:12]1(O[Si](C)(C)C)[CH2:13][CH2:14]1.CO.O.[BH3-]C#N.[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][NH:11][CH2:15][CH2:16]1.[Na+].[Na+].[OH-]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][N:11]([CH:12]2[CH2:13][CH2:14]2)[CH2:15][CH2:16]1,[N:1].C-C-O-[C:2]-O-[Si](-C)(-C)-C>>[N:1]-[C:2]
603330,[OH2:23].CC(=O)O.CO[C:21]([C:18]([O:17][C:15]([c:14]1[cH:13][c:12](-[n:11]2[c:9](=[O:10])[cH:8][c:3]([C:4]([F:5])([F:6])[F:7])[n:2]([CH3:1])[c:29]2=[O:30])[c:27]([F:28])[cH:26][c:24]1[Cl:25])=[O:16])([CH3:19])[CH3:20])=[O:22].Cl>>[CH3:1][n:2]1[c:3]([C:4]([F:5])([F:6])[F:7])[cH:8][c:9](=[O:10])[n:11](-[c:12]2[cH:13][c:14]([C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[C:21](=[O:22])[OH:23])[c:24]([Cl:25])[cH:26][c:27]2[F:28])[c:29]1=[O:30],[O:2].C-O-[C:1]=O>>O=[C:1]-[O:2]
606887,CO.CO[C:16]([c:15]1[c:10]([O:11][CH2:12][O:13][CH3:14])[cH:9][c:4]([O:5][CH2:6][O:7][CH3:8])[c:3]([CH2:2][CH3:1])[c:19]1[CH2:20][C:21](=[O:22])OC)=[O:17].Cl.[OH2:23].[Li+].[OH-:18]>>[CH3:1][CH2:2][c:3]1[c:4]([O:5][CH2:6][O:7][CH3:8])[cH:9][c:10]([O:11][CH2:12][O:13][CH3:14])[c:15]([C:16](=[O:17])[OH:18])[c:19]1[CH2:20][C:21](=[O:22])[OH:23],[O:2].[O:4].C-O-[C:1]=O.C-O-[C:3]=O>>O=[C:1]-[O:2].O=[C:3]-[O:4]
609142,CCN=C=NCCCN(C)C.CN(C)C=O.CN(C)c1ccncc1.CO.ClCCl.O[C:9]([c:8]1[cH:7][cH:6][cH:5][c:4]([C:2]([CH3:1])=[O:3])[cH:32]1)=[O:10].[ClH:33].[NH2:11][c:12]1[cH:13][cH:14][c:15]([NH:16][c:17]2[cH:18][cH:19][n:20][c:21]3[cH:22][cH:23][c:24]([N:25]([CH3:26])[CH3:27])[cH:28][c:29]23)[cH:30][cH:31]1>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]([C:9](=[O:10])[NH:11][c:12]2[cH:13][cH:14][c:15]([NH:16][c:17]3[cH:18][cH:19][nH+:20][c:21]4[cH:22][cH:23][c:24]([N:25]([CH3:26])[CH3:27])[cH:28][c:29]34)[cH:30][cH:31]2)[cH:32]1.[Cl-:33],[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
609257,C1CCOC1.CC1(C)C(C)(C)[O:19][B:17]([c:16]2[cH:15][c:14]3[c:22]([cH:21][cH:20]2)[CH2:23][N:11]([C:2](=[O:1])[O:3][CH2:4][c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH2:12][CH2:13]3)[O:18]1.Cl.O>>[O:1]=[C:2]([O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1)[N:11]1[CH2:12][CH2:13][c:14]2[cH:15][c:16]([B:17]([OH:18])[OH:19])[cH:20][cH:21][c:22]2[CH2:23]1,C-C(-C)(-[O:1])-C(-C)(-C)-[O:2]>>[O:1].[O:2]
611719,CC(C)=O.Cl[C:2](=[O:1])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1.[N:3]#[C:4][S-:5].[NH2:6][c:7]1[cH:8][n:9][cH:10][cH:11][n:12]1.[NH4+]>>[O:1]=[C:2]([NH:3][C:4](=[S:5])[NH:6][c:7]1[cH:8][n:9][cH:10][cH:11][n:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,[N:4].Cl-[C:1]=O.[S:5]-[C:3]#[N:2]>>O=[C:1]-[N:2]-[C:3](-[N:4])=[S:5]
614033,Br[c:4]1[n:5][cH:6][c:7]([F:8])[c:9]2[c:10]([C:11](=[O:12])[C:13](=[O:14])[N:15]3[CH2:16][CH2:17][N:18]([c:19]4[n:20][n:21][n:22][n:23]4-[c:24]4[cH:25][cH:26][cH:27][cH:28][cH:29]4)[CH2:30][CH2:31]3)[cH:32][nH:33][c:34]12.C1COCCO1.CCCC[Sn](CCCC)(CCCC)[C:2](=[CH2:1])[O:3]CC.c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[CH3:1][C:2](=[O:3])[c:4]1[n:5][cH:6][c:7]([F:8])[c:9]2[c:10]([C:11](=[O:12])[C:13](=[O:14])[N:15]3[CH2:16][CH2:17][N:18]([c:19]4[n:20][n:21][n:22][n:23]4-[c:24]4[cH:25][cH:26][cH:27][cH:28][cH:29]4)[CH2:30][CH2:31]3)[cH:32][nH:33][c:34]12,Br-[c:4].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-[C:2](=[C:1])-[O:3]-C-C>>[C:1]-[C:2](=[O:3])-[c:4]
614455,CCO.CCO[C:5]([CH2:4][C:2]([CH3:1])=[O:3])=[O:6].NC(=O)CCCCC1CCSS1.[OH:7][CH2:8][CH:9]([OH:10])[CH2:11][OH:12]>>[CH3:1][C:2](=[O:3])[CH2:4][C:5](=[O:6])[O:7][CH2:8][CH:9]([OH:10])[CH2:11][OH:12],[O:2].C-C-O-[C:1]=O>>O=[C:1]-[O:2]
614700,CC#N.CCCC[N+](CCCC)(CCCC)CCCC.C[Si](C)(C)CCOC(=O)[N:4]([CH:2]([CH3:1])[CH3:3])[CH2:5][C@@H:6]1[CH2:7][N:8]([C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[CH2:16][C@H:17]1[CH2:18][N:19]([C:20](=[O:21])[CH2:22][c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1)[CH:29]1[CH2:30][CH2:31]1.O.O.O.[F-]>>[CH3:1][CH:2]([CH3:3])[NH:4][CH2:5][C@@H:6]1[CH2:7][N:8]([C:9](=[O:10])[O:11][C:12]([CH3:13])([CH3:14])[CH3:15])[CH2:16][C@H:17]1[CH2:18][N:19]([C:20](=[O:21])[CH2:22][c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1)[CH:29]1[CH2:30][CH2:31]1,C-[Si](-C)(-C)-C-C-O-C(=O)-[N:1]>>[N:1]
615908,CC(=O)O.O=[C:11]([CH2:10][S:9][c:8]1[n:7][c:5]([NH2:6])[n:4][c:3]([S:2][CH3:1])[c:24]1[C:25]#[N:26])[NH:23][c:22]1[c:13]([NH2:12])[cH:14][cH:15][c:16]([C:17]([F:18])([F:19])[F:20])[cH:21]1>>[CH3:1][S:2][c:3]1[n:4][c:5]([NH2:6])[n:7][c:8]([S:9][CH2:10][c:11]2[n:12][c:13]3[cH:14][cH:15][c:16]([C:17]([F:18])([F:19])[F:20])[cH:21][c:22]3[nH:23]2)[c:24]1[C:25]#[N:26],O=[C:1]-[N:5]-[c:4]:[c:3]-[N:2]>>[c:1]1:[n:2]:[c:3]:[c:4]:[n:5]:1
618396,CC(C)(C)OC(=O)[N:6]1[CH2:7][CH2:8][N:9]([CH2:10][c:11]2[cH:12][cH:13][c:14]([F:15])[c:16]([C:17]#[N:18])[cH:19]2)[CH2:20][CH2:21]1.CCN(CC)CC.ClCCl.[O:5]=[C:4](Cl)[O:3][CH2:2][CH3:1].O=C(O)C(F)(F)F>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[N:6]1[CH2:7][CH2:8][N:9]([CH2:10][c:11]2[cH:12][cH:13][c:14]([F:15])[c:16]([C:17]#[N:18])[cH:19]2)[CH2:20][CH2:21]1,Cl-[C:1](-O)=O.C-C(-C)(-C)-O-C(=O)-[N:2]>>O-[C:1](=O)-[N:2]
618755,Cl[S:14](=[O:15])(=[O:16])[c:17]1[cH:18][c:19]([F:20])[cH:21][c:22]([F:23])[cH:24]1.O=[N+:13]([O-])[c:12]1[c:11]2[cH:10][cH:9][c:8](Cl)[n:29][c:28]2[cH:27][cH:26][cH:25]1.[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]([NH2:7])[cH:30]1>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]([NH:7][c:8]2[cH:9][cH:10][c:11]3[c:12]([NH:13][S:14](=[O:15])(=[O:16])[c:17]4[cH:18][c:19]([F:20])[cH:21][c:22]([F:23])[cH:24]4)[cH:25][cH:26][cH:27][c:28]3[n:29]2)[cH:30]1,[N:1].Cl-[S:3].Cl-[c:2].O=[N:4]-[O-]>>[N:1]-[c:2].[S:3]-[N:4]
618886,CO[CH:4](OC)[N:2]([CH3:1])[CH3:3].Cc1ccccc1.[CH2:5]([C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[C:14](=[O:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[CH3:1][N:2]([CH3:3])[CH:4]=[C:5]([C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[C:14](=[O:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,C-O-[C:2]-O-C.O=C-[C:1]-C=O>>O=C-[C:1](=[C:2])-C=O
619559,CN(C)C(OCC(C)(C)C)OCC(C)(C)C.CO.Cc1ccccc1.O.O[CH:35]1/[C:11](=[CH:10]/[c:9]2[cH:8][cH:7][n:6]([CH2:5][C:3]([O:2][CH3:1])=[O:4])[cH:40]2)[CH2:12][N:13]([C:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[CH2:33][CH2:34]1.[S:36]=[C:37]([CH3:38])[OH:39]>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][n:6]1[cH:7][cH:8][c:9](/[CH:10]=[C:11]2\[CH2:12][N:13]([C:14]([c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)([c:21]3[cH:22][cH:23][cH:24][cH:25][cH:26]3)[c:27]3[cH:28][cH:29][cH:30][cH:31][cH:32]3)[CH2:33][CH2:34][CH:35]2[S:36][C:37]([CH3:38])=[O:39])[cH:40]1,O-[C:1].[O:4]-[C:3]=[S:2]>>[C:1]-[S:2]-[C:3]=[O:4]
619719,Cc1ccccc1.O.O=C([O-])O[C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7].O=C([O-])[O-].[K+].[K+].[NH:8]1[CH2:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[C@@H:17]1[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[C@@H:17]1[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,[N:2].O-[C:1](=O)-O-C(=O)-[O-]>>O-[C:1](=O)-[N:2]
