data_idx,mapped_rxn,template
532953,C1CCOC1.CCN(CC)P1(=NC(C)(C)C)N(C)CCCN1C.Cc1ccc(S(=O)(=O)Cl)cc1.O=[C:16]([NH:15][NH:14][C:13]([c:12]1[cH:11][c:10]([NH:9][CH2:8][CH2:7][c:6]2[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:25][cH:24]2)[n:23][c:20]([O:21][CH3:22])[n:19]1)=[O:18])[CH3:17]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH2:7][CH2:8][NH:9][c:10]2[cH:11][c:12](-[c:13]3[n:14][n:15][c:16]([CH3:17])[o:18]3)[n:19][c:20]([O:21][CH3:22])[n:23]2)[cH:24][cH:25]1,O=[C:2]-[N:3]-[N:4]-[C:5]=[O:1]>>[o:1]1:[c:2]:[n:3]:[n:4]:[c:5]:1
538223,CC(C)=O.CCN(CC)CC.[CH2:9]=[O:10].[CH3:1][C:2]1([CH3:3])[CH2:4][CH2:5][c:6]2[cH:7][nH:8][n:11][c:12]21>>[CH3:1][C:2]1([CH3:3])[CH2:4][CH2:5][c:6]2[cH:7][n:8]([CH2:9][OH:10])[n:11][c:12]21,[n:1].[C:2]=[O:3]>>[n:1]-[C:2]-[O:3]
540108,C1CO[C:3]2(O1)[CH2:4][CH2:5][N:6]([CH2:7][C:8]([F:9])([F:10])[F:11])[CH2:12][CH2:13]2.CC(C)=O.[ClH:1].[OH2:2]>>[ClH:1].[O:2]=[C:3]1[CH2:4][CH2:5][N:6]([CH2:7][C:8]([F:9])([F:10])[F:11])[CH2:12][CH2:13]1,[O:1].C1-C-O-[C:2]-O-1>>[O:1]=[C:2]
542364,C1CCOC1.CCCCCC.I[c:12]1[n:11]2[n:10][c:8]([CH3:9])[cH:7][c:6]([CH:3]([CH2:2][CH3:1])[CH2:4][CH3:5])[c:26]2[n:25][c:23]1[CH3:24].[Cl-].[Cl-].[Li]CCCC.[Zn+2].[cH:13]1[s:14][c:15]2[cH:16][cH:17][cH:18][n:19][c:20]2[c:21]1[CH3:22]>>[CH3:1][CH2:2][CH:3]([CH2:4][CH3:5])[c:6]1[cH:7][c:8]([CH3:9])[n:10][n:11]2[c:12](-[c:13]3[s:14][c:15]4[cH:16][cH:17][cH:18][n:19][c:20]4[c:21]3[CH3:22])[c:23]([CH3:24])[n:25][c:26]12,[c:1].I-[c:2]>>[c:1]-[c:2]
543151,C1CCOC1.CC(C)C(=O)[O-].CCOC(C)=O.I[CH2:2][CH3:1].O.[CH2:3]([C:4]#[N:5])[c:6]1[n:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14][c:15]1[Cl:16].[K+]>>[CH3:1][CH2:2][CH:3]([C:4]#[N:5])[c:6]1[n:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14][c:15]1[Cl:16],I-[C:2].N#C-[C:1]-c>>N#C-[C:1](-[C:2])-c
545959,[NH:8]1[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1.O.O=C([O-])[O-].O=[N+]([O-])[c:7]1[cH:6][cH:5][cH:4][c:3]([C:2]#[N:1])[c:14]1[C:15]#[N:16].[K+].[K+]>>[N:1]#[C:2][c:3]1[cH:4][cH:5][cH:6][c:7]([N:8]2[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]2)[c:14]1[C:15]#[N:16],[N:1].O=[N+](-[O-])-[c:2]>>[N:1]-[c:2]
551414,Br[Mg][c:15]1[cH:16][cH:17][c:18]([F:19])[cH:20][c:21]1[F:22].Cc1ccccc1.O.[CH3:1][C@@H:2]([O:3][Si:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[CH3:10])[C:11](=[O:12])[CH2:13][Cl:14].[Cl-].[NH4+]>>[CH3:1][CH:2]([O:3][Si:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[CH3:10])[C:11]([OH:12])([CH2:13][Cl:14])[c:15]1[cH:16][cH:17][c:18]([F:19])[cH:20][c:21]1[F:22],Br-[Mg]-[c:1].[C:2]=[O:3]>>[c:1]-[C:2]-[O:3]
551935,O=[C:7]([c:8]1[c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[n:16][o:17][c:18]1[CH3:19])[CH2:20]Br.[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[n:21][cH:22]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]2[n:6][c:7](-[c:8]3[c:9](-[c:10]4[cH:11][cH:12][cH:13][cH:14][cH:15]4)[n:16][o:17][c:18]3[CH3:19])[cH:20][n:21]2[cH:22]1,Br-[C:1]-[C:2]=O.[N:3]-[c:4]:[n:5]>>[c:1]1:[c:2]:[n:3]:[c:4]:[n:5]:1
553849,CC#N.COC(C)(C)C.[CH2:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[Cl:18].[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][n:8][cH:16][cH:17]1>>[Cl-:18].[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][n+:8]([CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16][cH:17]1,[n:1].Cl-[C:2]>>[n:1]-[C:2]
555573,C1CCOC1.O=[C:6]1[CH:5]([c:4]2[cH:3][cH:2][cH:1][cH:12][cH:11]2)[NH:10][C:9](=O)[CH2:8][NH:7]1.[Al+3].[H-].[H-].[H-].[H-].[Li+]>>[cH:1]1[cH:2][cH:3][c:4]([CH:5]2[CH2:6][NH:7][CH2:8][CH2:9][NH:10]2)[cH:11][cH:12]1,O=[C:1].O=[C:2]>>[C:1].[C:2]
555919,CC(=O)O.O=S([O-])[O-].O[OH:13].[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:7]2[c:8]([c:9]([OH:10])[cH:11][n:12]1)[C:14](=[O:15])[N:16]([CH2:17][c:18]1[cH:19][cH:20][c:21]([F:22])[c:23]([Cl:24])[cH:25]1)[CH2:26][CH2:27]2.[Na+].[Na+]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:7]2[c:8]([c:9]([OH:10])[cH:11][n+:12]1[O-:13])[C:14](=[O:15])[N:16]([CH2:17][c:18]1[cH:19][cH:20][c:21]([F:22])[c:23]([Cl:24])[cH:25]1)[CH2:26][CH2:27]2,[n:1].O-[O:2]>>[n:1]-[O:2]
560808,C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.O=S(=O)(N(c1ccccc1)[S:13](=[O:14])(=[O:15])[C:16]([F:17])([F:18])[F:19])C(F)(F)F.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][C:11](=[O:12])[CH2:20]2.[Cl-].[Li+].[NH4+]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[CH2:9][CH2:10][C:11]([O:12][S:13](=[O:14])(=[O:15])[C:16]([F:17])([F:18])[F:19])=[CH:20]2,[O:2]=[C:3]-[C:4]-c.F-C(-F)(-F)-S(=O)(=O)-N(-[S:1])-c1:c:c:c:c:c:1>>[S:1]-[O:2]-[C:3]=[C:4]-c
561264,CC(C)(C)C(=O)[O:34][c:33]1[cH:32][c:31]2[c:37]([cH:36][cH:35]1)[CH2:38][C@@H:28]([c:27]1[c:20]([N:3]([CH2:2][CH3:1])[C:4](=O)[c:5]3[cH:6][cH:7][c:8]([OH:9])[cH:18][cH:19]3)[cH:21][c:22]([O:23][CH3:24])[cH:25][cH:26]1)[CH2:29][CH2:30]2.O=[C:11]([CH2:10]Cl)[N:12]1[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]1>>[CH3:1][CH2:2][N:3]([CH2:4][c:5]1[cH:6][cH:7][c:8]([O:9][CH2:10][CH2:11][N:12]2[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]2)[cH:18][cH:19]1)[c:20]1[cH:21][c:22]([O:23][CH3:24])[cH:25][cH:26][c:27]1[C@H:28]1[CH2:29][CH2:30][c:31]2[cH:32][c:33]([OH:34])[cH:35][cH:36][c:37]2[CH2:38]1,[O:5]-c.O=[C:1].Cl-[C:4]-[C:3]=O.C-C(-C)(-C)-C(=O)-[O:2]-c>>[C:1].[O:2]-c.[C:3]-[C:4]-[O:5]-c
564769,[C:26]1(=[O:27])[C@@H:28]([OH:29])[CH2:30][CH2:31][O:32]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([O:6][c:7]2[cH:8][cH:9][c:10]([NH:11][c:12]3[n:13][cH:14][n:15][c:16]4[cH:17][cH:18][cH:19][c:20]([O:21][C@H:22]([CH3:23])[CH2:24][NH2:25])[c:33]34)[cH:34][c:35]2[CH3:36])[cH:37][n:38]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([O:6][c:7]2[cH:8][cH:9][c:10]([NH:11][c:12]3[n:13][cH:14][n:15][c:16]4[cH:17][cH:18][cH:19][c:20]([O:21][C@H:22]([CH3:23])[CH2:24][NH:25][C:26](=[O:27])[C@@H:28]([OH:29])[CH2:30][CH2:31][OH:32])[c:33]34)[cH:34][c:35]2[CH3:36])[cH:37][n:38]1,[N:3].O=[C:2]-[O:1]>>[O:1].O=[C:2]-[N:3]
566274,CO.Cl.N[C:8]([c:7]1[c:6]2[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:14][c:13]2[s:12][n:11]1)=[O:9].[Na+].[OH-:10]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([C:8](=[O:9])[OH:10])[n:11][s:12][c:13]2[cH:14]1,[O:2].N-[C:1]=O>>O=[C:1]-[O:2]
569104,CC(C)(C)[NH:23][S:22]([c:21]1[cH:20][cH:19][cH:18][c:17](-[c:16]2[n:15][cH:14][cH:13][c:12](-[c:11]3[n:10][c:8]([CH3:9])[cH:7][c:6](-[c:5]4[cH:4][c:3]([O:2][CH3:1])[c:31]([C:32]([F:33])([F:34])[F:35])[cH:30][cH:29]4)[cH:28]3)[cH:27]2)[cH:26]1)(=[O:24])=[O:25].O=C(O)C(F)(F)F>>[CH3:1][O:2][c:3]1[cH:4][c:5](-[c:6]2[cH:7][c:8]([CH3:9])[n:10][c:11](-[c:12]3[cH:13][cH:14][n:15][c:16](-[c:17]4[cH:18][cH:19][cH:20][c:21]([S:22]([NH2:23])(=[O:24])=[O:25])[cH:26]4)[cH:27]3)[cH:28]2)[cH:29][cH:30][c:31]1[C:32]([F:33])([F:34])[F:35],C-C(-C)(-C)-[N:1]>>[N:1]
571526,C1CCOC1.CC(C)O[B:2]([O:1]C(C)C)[O:3]C(C)C.CCCCCC.[Li]CCCC.[cH:4]1[cH:5][c:6]2[cH:7][cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[c:15]2[s:16]1>>[OH:1][B:2]([OH:3])[c:4]1[cH:5][c:6]2[cH:7][cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[c:15]2[s:16]1,[c:4].C-C(-C)-O-[B:2](-[O:1]-C(-C)-C)-[O:3]-C(-C)-C>>[O:1]-[B:2](-[O:3])-[c:4]
574184,Br[CH2:6][CH:7]1[CH2:8][CH2:9]1.CS(C)=O.Cl.O=C([O-])[O-].[K+].[K+].[N:1]#[C:2][CH:3]([C:4]#[N:5])[CH2:10][C:11]([F:12])([F:13])[C:14]([F:15])([F:16])[C:17]([F:18])([F:19])[CH:20]([F:21])[F:22]>>[N:1]#[C:2][C:3]([C:4]#[N:5])([CH2:6][CH:7]1[CH2:8][CH2:9]1)[CH2:10][C:11]([F:12])([F:13])[C:14]([F:15])([F:16])[C:17]([F:18])([F:19])[CH:20]([F:21])[F:22],Br-[C:2].N#C-[C:1]-C#N>>N#C-[C:1](-[C:2])-C#N
577451,C1CCOC1.CCO[C:8](=[O:9])[C:10]([F:11])([F:12])[F:13].[CH3:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[CH3:7])[cH:14][cH:15][c:16]1[N+:17](=[O:18])[O-:19].[H-].[Na+]>>[CH3:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[CH2:7][C:8](=[O:9])[C:10]([F:11])([F:12])[F:13])[cH:14][cH:15][c:16]1[N+:17](=[O:18])[O-:19],O=C-[C:1].C-C-O-[C:2]=O>>O=C-[C:1]-[C:2]=O
581383,Br[c:17]1[cH:16][c:15]([N:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])[CH2:7][c:8]2[cH:9][cH:10][c:11]([CH3:12])[n:13][cH:14]2)[c:26]([N+:27](=[O:28])[O-:29])[c:24]([NH2:25])[n:23]1.[cH:18]1[n:19][cH:20][cH:21][s:22]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[N:6]([CH2:7][c:8]1[cH:9][cH:10][c:11]([CH3:12])[n:13][cH:14]1)[c:15]1[cH:16][c:17](-[c:18]2[n:19][cH:20][cH:21][s:22]2)[n:23][c:24]([NH2:25])[c:26]1[N+:27](=[O:28])[O-:29],[c:1].Br-[c:2]>>[c:1]-[c:2]
582013,C1CCOC1.CC(C)C[Al+]CC(C)C.N#[C:2][c:3]1[cH:4][cH:5][c:6]([O:7][c:8]2[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]2)[s:15]1.[H-].[OH2:1]>>[O:1]=[CH:2][c:3]1[cH:4][cH:5][c:6]([O:7][c:8]2[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]2)[s:15]1,[O:1].N#[C:2]>>[O:1]=[C:2]
582055,C1CCOC1.CCN(CC)CC.Cl[C:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][c:14]([O:15][CH2:16][c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[cH:23]1)=[N:24][OH:25].[NH2:1][c:2]1[cH:3][cH:4][c:5]([C:6]#[CH:7])[c:26]([NH2:27])[n:28]1>>[NH2:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([CH2:9][c:10]3[cH:11][cH:12][cH:13][c:14]([O:15][CH2:16][c:17]4[cH:18][cH:19][cH:20][cH:21][cH:22]4)[cH:23]3)[n:24][o:25]2)[c:26]([NH2:27])[n:28]1,[C:1]#[C:2].Cl-[C:3]=[N:4]-[O:5]>>[c:1]1:[c:2]:[c:3]:[n:4]:[o:5]:1
582242,CC(=O)O.CC(=O)[O-].O=[CH:5][c:6]1[cH:7][cH:8][c:9]([O:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[n:17][cH:18]1.[NH4+].[O:1]=[N+:2]([O-:3])[CH3:4]>>[O:1]=[N+:2]([O-:3])/[CH:4]=[CH:5]/[c:6]1[cH:7][cH:8][c:9]([O:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[n:17][cH:18]1,O=[C:2].O=N-[C:1]>>O=N/[C:1]=[C:2]
586498,O.O=[CH:7][c:6]1[n:2]([CH3:1])[cH:3][cH:4][cH:5]1.[CH2:8]([C:9]#[N:10])[c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][cH:17]1>>[CH3:1][n:2]1[cH:3][cH:4][cH:5][c:6]1/[CH:7]=[C:8](\[C:9]#[N:10])[c:11]1[cH:12][cH:13][c:14]([Cl:15])[cH:16][cH:17]1,O=[C:2].N#C-[C:1]-c>>N#C/[C:1](=[C:2])-c
587628,C[Si](C)(C)[C:7]#[N:8].ClCCl.O=[C:6]1[CH2:9][CH2:10][CH2:11]1.[CH3:1][c:2]1[cH:3][c:4]([NH2:5])[n:12][nH:13]1>>[CH3:1][c:2]1[cH:3][c:4]([NH:5][C:6]2([C:7]#[N:8])[CH2:9][CH2:10][CH2:11]2)[nH:12][n:13]1,[N:3].O=[C:2].C-[Si](-C)(-C)-[C:1]#N>>N#[C:1]-[C:2]-[N:3]
587890,CC(=O)N(C)C.Cl.Fc1c(F)c(F)c(O[C:5]([c:4]2[nH:3][c:2]([CH3:1])[c:28]([Br:29])[cH:27]2)=[O:6])c(F)c1F.[NH2:7][CH:8]1[CH2:9][CH2:10][N:11]([c:12]2[cH:13][c:14]([CH:15]3[N:16]=[N:17][C:18](=[O:19])[O:20]3)[cH:21][c:22]([Cl:23])[n:24]2)[CH2:25][CH2:26]1>>[CH3:1][c:2]1[nH:3][c:4]([C:5](=[O:6])[NH:7][CH:8]2[CH2:9][CH2:10][N:11]([c:12]3[cH:13][c:14]([CH:15]4[N:16]=[N:17][C:18](=[O:19])[O:20]4)[cH:21][c:22]([Cl:23])[n:24]3)[CH2:25][CH2:26]2)[cH:27][c:28]1[Br:29],[N:2].F-c1:c(-F):c(-F):c(-O-[C:1]=O):c(-F):c:1-F>>O=[C:1]-[N:2]
590903,C1CCOC1.C[Si](C)(C)[c:6]1[cH:5][c:4]([C:2](=[O:1])[OH:3])[c:14]([Cl:15])[c:9]([C:10]([F:11])([F:12])[F:13])[c:7]1[F:8].O.[F-].[K+]>>[O:1]=[C:2]([OH:3])[c:4]1[cH:5][cH:6][c:7]([F:8])[c:9]([C:10]([F:11])([F:12])[F:13])[c:14]1[Cl:15],C-[Si](-C)(-C)-[c:1]>>[c:1]
591741,Br[c:21]1[n:20]2[n:19][c:17]([Cl:18])[cH:16][c:15]([N:8]([CH2:7][c:6]3[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:29][cH:28]3)[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[c:27]2[n:26][cH:25]1.C1CCOC1.[C:22](=[O:23])=[O:24].[Li]CCCC>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([CH2:7][N:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[c:15]2[cH:16][c:17]([Cl:18])[n:19][n:20]3[c:21]([C:22](=[O:23])[OH:24])[cH:25][n:26][c:27]23)[cH:28][cH:29]1,Br-[c:3].O=[C:1]=[O:2]>>O=[C:1](-[O:2])-[c:3]
593210,O=C([O-])O.O=S(=O)(O)O.[C:3]1(=[O:4])[C@@H:5]([NH:9][C:10](=[O:11])[O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:6][CH2:7][O:8]1.[CH3:1][OH:2].[Na+]>>[CH3:1][O:2][C:3](=[O:4])[C@H:5]([CH2:6][CH2:7][OH:8])[NH:9][C:10](=[O:11])[O:12][CH2:13][c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,[O:3].O=[C:2]-[O:1]>>[O:1].O=[C:2]-[O:3]
593624,C1CCOC1.ClC(Cl)(Cl)C(Cl)(Cl)[Cl:13].O.[CH3:1][C:2]([CH3:3])([CH3:4])[n:5]1[n:6][cH:7][c:8]([C:9](=[O:10])[OH:11])[cH:12]1.[Li]CCCC>>[CH3:1][C:2]([CH3:3])([CH3:4])[n:5]1[n:6][cH:7][c:8]([C:9](=[O:10])[OH:11])[c:12]1[Cl:13],[c:1].Cl-C(-Cl)(-Cl)-C(-Cl)(-Cl)-[Cl:2]>>[c:1]-[Cl:2]
596065,CCO.N.O[OH:3].[N:1]#[C:2][c:4]1[cH:5][n:6][n:7]([CH:8]2[CH2:9][CH2:10][CH2:11][CH2:12]2)[c:13]1[NH2:14]>>[NH2:1][C:2](=[O:3])[c:4]1[cH:5][n:6][n:7]([CH:8]2[CH2:9][CH2:10][CH2:11][CH2:12]2)[c:13]1[NH2:14],O-[O:3].[C:2]#[N:1]>>[N:1]-[C:2]=[O:3]
600309,C1CCOC1.CCOC(C)=O.Cl.c1ccc(C(c2ccccc2)=[N:34][c:33]2[cH:32][c:31]3[c:37]([cH:36][cH:35]2)[CH:20]([N:4]([C:2]([CH3:1])=[O:3])[CH2:5][c:6]2[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19]2)[CH2:21][CH2:22][CH2:23][N:24]3[C:25](=[O:26])[O:27][CH:28]([CH3:29])[CH3:30])cc1>>[CH3:1][C:2](=[O:3])[N:4]([CH2:5][c:6]1[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19]1)[CH:20]1[CH2:21][CH2:22][CH2:23][N:24]([C:25](=[O:26])[O:27][CH:28]([CH3:29])[CH3:30])[c:31]2[cH:32][c:33]([NH2:34])[cH:35][cH:36][c:37]21,[N:1]=C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[N:1]
601987,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][Br:19].[n:13]1[cH:14][cH:15][n:16]([CH3:17])[cH:18]1>>[Br-:19].[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][n+:13]1[cH:14][cH:15][n:16]([CH3:17])[cH:18]1,[n:1].Br-[C:2]>>[n:1]-[C:2]
602239,CCC(C)=O.C[Si](C)(C)[Cl:34].[CH3:1][N:2]([CH3:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH2:11][CH2:12][CH:13]([CH2:14][C:15](=[O:16])[N:17]2[CH2:18][CH2:19][CH2:20][CH:21]([c:22]3[cH:23][nH:24][c:25]4[cH:26][cH:27][cH:28][cH:29][c:30]34)[CH2:31]2)[CH2:32][CH2:33]1>>[CH3:1][N:2]([CH3:3])[C:4]1([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH2:11][CH2:12][CH:13]([CH2:14][C:15](=[O:16])[N:17]2[CH2:18][CH2:19][CH2:20][CH:21]([c:22]3[cH:23][nH:24][c:25]4[cH:26][cH:27][cH:28][cH:29][c:30]34)[CH2:31]2)[CH2:32][CH2:33]1.[ClH:34],C-[Si](-C)(-C)-[Cl:1]>>[Cl:1]
604092,O.O=C(O)[C:12]([c:11]1[cH:10][cH:9][c:8]2[cH:7][c:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])[s:19][c:18]2[cH:17]1)([CH3:13])[C:14](=[O:15])[OH:16]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][cH:10][c:11]([CH:12]([CH3:13])[C:14](=[O:15])[OH:16])[cH:17][c:18]2[s:19]1,O-C(=O)-[C:1](-c)-C=O>>O=C-[C:1]-c
605561,CCCCO.F[c:5]1[cH:6][cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[cH:13][c:14]1[C:2]#[N:1].O.[NH2:3][NH2:4]>>[NH2:1][c:2]1[n:3][nH:4][c:5]2[cH:6][cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[cH:13][c:14]12,[N:5]-[N:6].F-[c:4]:[c:3]-[C:2]#[N:1]>>[N:1]-[c:2]1:[c:3]:[c:4]:[n:5]:[n:6]:1
606333,C1CCOC1.CCN(CC)CC.CCOCC.C[Si](C)(C)[N-:3][Si](C)(C)C.Cl[C:2]([CH3:1])=[O:14].Cl[Si:15]([CH3:16])([CH3:17])[CH3:18].O=[CH:4][c:5]1[cH:6][c:7]([CH3:8])[cH:9][cH:10][c:11]1[O:12][CH3:13].[Li+]>>[CH2:1]=[C:2]([N:3]=[CH:4][c:5]1[cH:6][c:7]([CH3:8])[cH:9][cH:10][c:11]1[O:12][CH3:13])[O:14][Si:15]([CH3:16])([CH3:17])[CH3:18],Cl-[Si:6].O=[C:4].C-[Si](-C)(-C)-[N:3]-[Si](-C)(-C)-C.Cl-[C:2](-[C:1])=[O:5]>>[C:1]=[C:2](-[N:3]=[C:4])-[O:5]-[Si:6]
610306,C1CCOC1.CO[C:2](=[O:1])[c:11]1[c:5]([CH2:4]Br)[c:6]([Br:7])[cH:8][cH:9][cH:10]1.O.[NH4+:3].[OH-]>>[O:1]=[C:2]1[NH:3][CH2:4][c:5]2[c:6]([Br:7])[cH:8][cH:9][cH:10][c:11]21,[N:2].Br-[C:3].C-O-[C:1]=O>>O=[C:1]-[N:2]-[C:3]
613583,CCOC(C)=O.CS(C)=O.O.[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[n:6][c:7]([CH2:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[nH:16][c:17](=[O:18])[c:19]1[CH2:20][c:21]1[cH:22][cH:23][c:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][c:30]2[C:31]#[N:36])[cH:37][cH:38]1.[Cl-].[NH3+:32][OH:33].[Na+].[O-][C:34](O)=[O:35]>>[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[n:6][c:7]([CH2:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[nH:16][c:17](=[O:18])[c:19]1[CH2:20][c:21]1[cH:22][cH:23][c:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][c:30]2-[c:31]2[n:32][o:33][c:34](=[O:35])[nH:36]2)[cH:37][cH:38]1,[N:4]-[O:5].O-[C:1](-O)=O.[C:3]#[N:2]>>O=[c:1]1:[n:2]:[c:3]:[n:4]:[o:5]:1
613720,Br[CH2:7][c:8]1[cH:9][cH:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2[C:18]#[N:19])[c:20]([Cl:21])[cH:22]1.C1CCOC1.Cl.[CH3:1][CH2:2][CH2:3][C:4](=[O:5])[CH2:6][C:23](=[O:24])[O:25][CH2:26][CH3:27].[H-].[Na+]>>[CH3:1][CH2:2][CH2:3][C:4](=[O:5])[CH:6]([CH2:7][c:8]1[cH:9][cH:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2[C:18]#[N:19])[c:20]([Cl:21])[cH:22]1)[C:23](=[O:24])[O:25][CH2:26][CH3:27],Br-[C:2].O=C-[C:1]-C=O>>O=C-[C:1](-[C:2])-C=O
617116,CC#N.O=c1o[c:10](=[O:11])[c:12]2[cH:13][c:14]([Br:15])[cH:16][cH:17][c:18]2[nH:19]1.[CH3:1][C:2]([CH3:3])([CH3:4])[NH:5][C:6](=[O:7])[CH2:8][NH2:9]>>[CH3:1][C:2]([CH3:3])([CH3:4])[NH:5][C:6](=[O:7])[CH2:8][NH:9][C:10](=[O:11])[c:12]1[cH:13][c:14]([Br:15])[cH:16][cH:17][c:18]1[NH2:19],[N:1].O=c1:[n:5]:[c:4]:[c:3]:[c:2]:o:1>>[N:1]-[C:2]-[c:3]:[c:4]-[N:5]
620529,O.O=S(Cl)Cl.[O:7]=[S:6](O)(=[O:8])[Cl:9].[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:10][n:11]1>>[NH2:1][c:2]1[n:3][cH:4][c:5]([S:6](=[O:7])(=[O:8])[Cl:9])[cH:10][n:11]1,[c:1].O-[S:2]>>[c:1]-[S:2]
621187,CCCC[N+](CCCC)(CCCC)CCCC.COS(=O)(=O)O[CH3:1].ClCCl.[Br-].[Na+].[OH-].[OH:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9]([CH3:10])([CH3:11])[CH3:12]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9]([CH3:10])([CH3:11])[CH3:12],[O:2]-c.C-O-S(=O)(=O)-O-[C:1]>>[C:1]-[O:2]-c
624967,C1CCOC1.CC(C)(C)O[C:1](=O)[N:2]1[CH2:3][CH2:4][O:5][C@H:6]([CH2:7][OH:8])[CH2:9]1.[Al+3].[H-].[H-].[H-].[H-].[Li+]>>[CH3:1][N:2]1[CH2:3][CH2:4][O:5][C@H:6]([CH2:7][OH:8])[CH2:9]1,C-C(-C)(-C)-O-[C:1]=O>>[C:1]
