data_idx,mapped_rxn,template
95390,C1CCC2=NCCCN2CC1.CC#N.CC(C)(C)OC(=O)[NH:1][CH:2]1[CH2:3][CH2:4][NH:5][CH2:24]1.Cl[c:6]1[n:7][c:8]2[c:9]([cH:10][c:11]1[F:12])[c:13](=[O:14])[c:15]([C:16](=[O:17])[OH:18])[cH:19][n:20]2[CH:21]1[CH2:22][CH2:23]1>>[NH2:1][CH:2]1[CH2:3][CH2:4][N:5]([c:6]2[n:7][c:8]3[c:9]([cH:10][c:11]2[F:12])[c:13](=[O:14])[c:15]([C:16](=[O:17])[OH:18])[cH:19][n:20]3[CH:21]2[CH2:22][CH2:23]2)[CH2:24]1,[N:2].Cl-[c:3].C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1].[N:2]-[c:3]
96704,C1CCOC1.CC(C)(C)[Si](C)(C)[O:9][c:8]1[cH:7][c:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])[c:16](=[O:17])[n:15]2[c:10]1[cH:11][cH:12][cH:13][cH:14]2.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]([OH:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][n:15]2[c:16]1=[O:17],C-C(-C)(-C)-[Si](-C)(-C)-[O:1]-c>>[O:1]-c
96909,CC#N.[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])OC(OC(C)(C)C)=O.CCOC(C)=O.Cc1ccccc1.O.[nH:8]1[cH:9][cH:10][c:11](-[c:12]2[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]2)[c:19]1-[c:20]1[cH:21][cH:22][c:23]([S:24]([CH3:25])(=[O:26])=[O:27])[cH:28][cH:29]1.c1cc[nH]c1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[n:8]1[cH:9][cH:10][c:11](-[c:12]2[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]2)[c:19]1-[c:20]1[cH:21][cH:22][c:23]([S:24]([CH3:25])(=[O:26])=[O:27])[cH:28][cH:29]1,[n:2].C-C(-C)(-C)-O-C(=O)-O-[C:1](-O)=O>>O-[C:1](=O)-[n:2]
97074,C1CCOC1.CCCCCC.[C:13](=[O:15])=[O:14].[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1=[C:7]([CH2:8][O:9][CH2:10][C:11]#[CH:12])[NH:16][C:17]([CH3:18])=[C:19]([C:20](=[O:21])[O:22][CH3:23])[CH:24]1[c:25]1[cH:26][cH:27][cH:28][c:29]([Cl:30])[c:31]1[Cl:32].[Li]CCCC>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]1=[C:7]([CH2:8][O:9][CH2:10][C:11]#[C:12][C:13](=[O:14])[OH:15])[NH:16][C:17]([CH3:18])=[C:19]([C:20](=[O:21])[O:22][CH3:23])[CH:24]1[c:25]1[cH:26][cH:27][cH:28][c:29]([Cl:30])[c:31]1[Cl:32],C#[C:1].O=[C:2]=[O:3]>>C#[C:1]-[C:2](=O)-[O:3]
97589,C1CCNCC1.C1CCOC1.C=CC[O:17][C:15]([CH2:14][O:13][C:11]([CH2:10][c:9]1[c:7]2[c:6]([cH:5][cH:4][c:3]([O:2][CH3:1])[cH:8]2)[n:20]([C:21](=[O:22])[c:23]2[cH:24][cH:25][c:26]([Cl:27])[cH:28][cH:29]2)[c:18]1[CH3:19])=[O:12])=[O:16].Cl>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[c:9]([CH2:10][C:11](=[O:12])[O:13][CH2:14][C:15](=[O:16])[OH:17])[c:18]([CH3:19])[n:20]2[C:21](=[O:22])[c:23]1[cH:24][cH:25][c:26]([Cl:27])[cH:28][cH:29]1,C=C-C-[O:1]-C=O>>O=C-[O:1]
98245,CC#N.COC(=O)[CH:15]1[C:2](=[O:1])[CH2:3][CH2:4][N:5]([CH2:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[C:13]1=[O:14].O>>[O:1]=[C:2]1[CH2:3][CH2:4][N:5]([CH2:6][c:7]2[cH:8][cH:9][cH:10][n:11][cH:12]2)[C:13](=[O:14])[CH2:15]1,C-O-C(=O)-[C:1](-C=O)-C=O>>O=C-[C:1]-C=O
98480,CCN(CC)CC.CCO.ClCCl.Cl[C:6](Oc1ccccc1)=[O:7].O.[CH3:1][N:2]1[CH2:3][CH2:4][NH:5][CH2:26][CH2:27]1.[NH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[N:15]1[CH2:16][CH2:17][CH2:18][c:19]2[cH:20][c:21]([Br:22])[cH:23][cH:24][c:25]21.[O:28]=[C:29]([OH:30])/[CH:31]=[CH:32]\[C:33](=[O:34])[OH:35]>>[CH3:1][N:2]1[CH2:3][CH2:4][N:5]([C:6](=[O:7])[NH:8][c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[N:15]2[CH2:16][CH2:17][CH2:18][c:19]3[cH:20][c:21]([Br:22])[cH:23][cH:24][c:25]32)[CH2:26][CH2:27]1.[O:28]=[C:29]([OH:30])/[CH:31]=[CH:32]\[C:33](=[O:34])[OH:35],[N:2].[N:3].Cl-[C:1](=O)-O-c1:c:c:c:c:c:1>>O=[C:1](-[N:2])-[N:3]
98669,CS(C)=O.O.O=[CH:8][c:7]1[cH:21][cH:22][c:4]([N:2]([CH3:1])[CH3:3])[cH:5][cH:6]1.[Br-].c1ccc([P+](c2ccccc2)(c2ccccc2)[CH2:9][c:10]2[cH:11][cH:12][c:13]3[c:14](=[O:15])[nH:16][n:17][cH:18][c:19]3[cH:20]2)cc1>>[CH3:1][N:2]([CH3:3])[c:4]1[cH:5][cH:6][c:7](/[CH:8]=[CH:9]\[c:10]2[cH:11][cH:12][c:13]3[c:14](=[O:15])[nH:16][n:17][cH:18][c:19]3[cH:20]2)[cH:21][cH:22]1,O=[C:1].c-[C:2]-[P+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[C:1]=[C:2]\c
99201,Cc1ccc(C)cc1.O=C([O-])O.O=P(Cl)(Cl)Cl.O=[c:7]1[nH:8][n:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12.[CH3:1][C:2]([CH3:3])([CH3:4])[CH2:5][NH2:6].[Na+]>>[CH3:1][C:2]([CH3:3])([CH3:4])[CH2:5][NH:6][c:7]1[n:8][n:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12,[N:1].O=[c:2]>>[N:1]-[c:2]
99552,CN(C)C=O.F[c:17]1[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]1[C:8]([CH:7]1[CH2:6][CH2:5][N:4]([C:2]([CH3:1])=[O:3])[CH2:25][CH2:24]1)=[N:9][NH:10][c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1.O.[H-].[H][H].[Na+]>>[CH3:1][C:2](=[O:3])[N:4]1[CH2:5][CH2:6][CH:7]([c:8]2[n:9][n:10](-[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[c:17]3[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]23)[CH2:24][CH2:25]1,F-[c:1]:[c:2]-[C:3]=[N:4]-[N:5]>>[c:1]1:[c:2]:[c:3]:[n:4]:[n:5]:1
101676,Br[CH2:7][CH2:6][CH2:5][CH2:4][CH2:3][CH2:2][CH3:1].C1CCOC1.Cl[CH:8]1[CH:9]=[CH:10][CH2:11][CH2:12]1.[Mg]>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH:8]1[CH:9]=[CH:10][CH2:11][CH2:12]1,Cl-[C:1].Br-[C:2]>>[C:1]-[C:2]
101892,CC(=O)O.COC[O:10][c:9]1[c:2]([CH3:1])[c:3]([CH3:4])[c:5]2[c:6]([c:7]1[CH3:8])[S:11][CH:12]([CH2:13][CH2:14][CH2:15][O:16][CH2:17][CH2:18][N:19]([CH3:20])[CH3:21])[O:22]2.O=S(=O)(O)O>>[CH3:1][c:2]1[c:3]([CH3:4])[c:5]2[c:6]([c:7]([CH3:8])[c:9]1[OH:10])[S:11][CH:12]([CH2:13][CH2:14][CH2:15][O:16][CH2:17][CH2:18][N:19]([CH3:20])[CH3:21])[O:22]2,C-O-C-[O:1]-c>>[O:1]-c
102194,CC(=O)O.CCO.O=[CH:11][c:12]1[cH:13][cH:14][cH:15][s:16]1.[CH3:1][C:2]1([CH3:3])[C:4](=[O:5])[NH:6][c:7]2[cH:8][c:9]([NH2:10])[c:18]([NH2:17])[cH:19][c:20]21>>[CH3:1][C:2]1([CH3:3])[C:4](=[O:5])[NH:6][c:7]2[cH:8][c:9]3[nH:10][c:11](-[c:12]4[cH:13][cH:14][cH:15][s:16]4)[n:17][c:18]3[cH:19][c:20]21,O=[C:1].[N:2]-[c:3]:[c:4]-[N:5]>>[c:1]1:[n:2]:[c:3]:[c:4]:[n:5]:1
102340,Cc1ccccc1.O=C(OCc1ccccc1)[C:12]1([CH2:11][CH2:10][CH2:9][CH2:8][CH2:7][CH2:6][C:4]([O:3][CH2:2][CH3:1])=[O:5])[CH2:13][CH2:14][CH2:15][C:16]1=[O:17].[H][H].[Pd]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH:12]1[CH2:13][CH2:14][CH2:15][C:16]1=[O:17],O=C-[C:1]-C(=O)-O-C-c1:c:c:c:c:c:1>>O=C-[C:1]
102433,C1CCOC1.[F:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][n:7]2[c:8]([CH2:9][CH:10]3[CH2:11][CH2:12][N:13]([CH2:14][CH2:15][NH:16][c:25]4[c:20]([NH2:19])[cH:21][cH:22][cH:23][cH:24]4)[CH2:26][CH2:27]3)[n:28][c:29]3[cH:30][cH:31][cH:32][cH:33][c:34]23)[cH:35][cH:36]1.c1cn([C:17](n2ccnc2)=[S:18])cn1>>[F:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][n:7]2[c:8]([CH2:9][CH:10]3[CH2:11][CH2:12][N:13]([CH2:14][CH2:15][n:16]4[c:17](=[S:18])[nH:19][c:20]5[cH:21][cH:22][cH:23][cH:24][c:25]45)[CH2:26][CH2:27]3)[n:28][c:29]3[cH:30][cH:31][cH:32][cH:33][c:34]23)[cH:35][cH:36]1,[N:1]-[c:2]:[c:3]-[N:4].[C:5](-n1:c:c:n:c:1)-n1:c:c:n:c:1>>[n:1]1:[c:2]:[c:3]:[n:4]:[c:5]:1
103204,[CH3:1]O.[Br-].[CH3:1][C:2]1=[N:3][NH:4][CH2:5][CH2:6]1.[Na+]>>[CH3:1][C:2]1=[N:3][NH:4][CH2:5][CH2:6]1.[CH3:1]c1n[nH]cc1,[Na+].[Br-].O-[C:1]>>[C:1]
104108,CCN(CC)CC.Cl.Cl.ClCCl.O=[C:7](Cl)[c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[cH:24][cH:23]1.[NH2:8][c:9]1[cH:10][c:11]2[c:12]([cH:13][c:14]1[NH2:15])[NH:16][C:17](=[O:18])[CH:19]2[CH:20]([CH3:21])[CH3:22]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[n:8][c:9]3[cH:10][c:11]4[c:12]([cH:13][c:14]3[nH:15]2)[NH:16][C:17](=[O:18])[CH:19]4[CH:20]([CH3:21])[CH3:22])[cH:23][cH:24]1,Cl-[C:2]=O.[N:1]-[c:5]:[c:4]-[N:3]>>[n:1]1:[c:2]:[n:3]:[c:4]:[c:5]:1
104256,CCN(C(C)C)C(C)C.CCOCC.O.O=S(=O)(O[Si:2]([CH3:1])([CH3:3])[CH3:4])C(F)(F)F.[OH:5][C:6]1([CH2:7][CH2:8][CH2:9][CH2:10][O:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH:18]=[CH:19][C:20](=[O:21])[CH2:22]1>>[CH3:1][Si:2]([CH3:3])([CH3:4])[O:5][C:6]1([CH2:7][CH2:8][CH2:9][CH2:10][O:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH:18]=[CH:19][C:20](=[O:21])[CH2:22]1,[O:1].F-C(-F)(-F)-S(=O)(=O)-O-[Si:2]>>[O:1]-[Si:2]
105694,O=P(Cl)(Cl)Cl.[O:29]=[C:10]([NH:9][NH:8][C:7]([NH:6][c:5]1[cH:4][cH:3][c:2]([Cl:1])[cH:31][cH:30]1)=O)[NH:11][CH2:12][CH2:13][CH2:14][O:15][c:16]1[cH:17][cH:18][cH:19][c:20]([CH2:21][N:22]2[CH2:23][CH2:24][CH2:25][CH2:26][CH2:27]2)[cH:28]1>>[Cl:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[n:8][n:9][c:10]([NH:11][CH2:12][CH2:13][CH2:14][O:15][c:16]3[cH:17][cH:18][cH:19][c:20]([CH2:21][N:22]4[CH2:23][CH2:24][CH2:25][CH2:26][CH2:27]4)[cH:28]3)[o:29]2)[cH:30][cH:31]1,O=[C:2]-[N:3]-[N:4]-[C:5]=[O:1]>>[o:1]1:[c:2]:[n:3]:[n:4]:[c:5]:1
105859,CCO[C:14](/[CH:13]=[CH:12]/[c:11]1[cH:10][c:4](-[n:5]2[n:6][cH:7][n:8][n:9]2)[cH:3][c:2]([CH3:1])[c:17]1[NH2:16])=[O:15].Cl.O=C([O-])[O-].[Na+].[Na+]>>[CH3:1][c:2]1[cH:3][c:4](-[n:5]2[n:6][cH:7][n:8][n:9]2)[cH:10][c:11]2[cH:12][cH:13][c:14](=[O:15])[nH:16][c:17]12,C-C-O-[C:1](=O)/[C:2]=[C:3]/[c:4]:[c:5]-[N:6]>>O=[c:1]1:[c:2]:[c:3]:[c:4]:[c:5]:[n:6]:1
105881,CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.I[c:8]1[cH:9][c:10](-[n:11]2[cH:12][n:13][n:14][n:15]2)[cH:16][c:17]([CH3:18])[c:19]1[NH2:20].[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH2:7].[Pd+2]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])/[CH:6]=[CH:7]/[c:8]1[cH:9][c:10](-[n:11]2[cH:12][n:13][n:14][n:15]2)[cH:16][c:17]([CH3:18])[c:19]1[NH2:20],I-[c:2].C=[C:1]>>C=[C:1]/[c:2]
105924,Br[c:12]1[cH:13][cH:14][s:15][c:16]1[C:9]([c:8]1[c:3]([O:2][CH3:1])[cH:4][cH:5][cH:6][cH:7]1)=[N:10][NH2:11].CCOC(C)O.ClCCl.Cl[Cu].O.[K+].[OH-]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1-[c:9]1[n:10][nH:11][c:12]2[cH:13][cH:14][s:15][c:16]12,Br-[c:1]:[c:2]-[C:3]=[N:4]-[N:5]>>[c:1]1:[c:2]:[c:3]:[n:4]:[n:5]:1
106221,CCN(CC)CC.CS(C)=O.O[C:6](=[O:7])[c:9]1[cH:10][c:11]2[c:12]([cH:13][n:14]1)[nH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]21.[CH3:1][C:2]([CH3:3])([CH3:4])[OH:5].[N-]=[N+]=[N:8]P(=O)(c1ccccc1)c1ccccc1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][c:11]2[c:12]([cH:13][n:14]1)[nH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]21,[O:2].O-[C:1](=O)-[c:4].O=P(-[N:3]=N=[N-])(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>O=[C:1](-[O:2])-[N:3]-[c:4]
106242,CC#N.CO.C[Si](C)(C)[N:1]=[C:2]=[O:3].[NH:4]1[CH2:5][CH2:6][c:7]2[cH:8][c:9]([S:10]([NH2:11])(=[O:12])=[O:13])[s:14][c:15]2[CH2:16]1>>[NH2:1][C:2](=[O:3])[N:4]1[CH2:5][CH2:6][c:7]2[cH:8][c:9]([S:10]([NH2:11])(=[O:12])=[O:13])[s:14][c:15]2[CH2:16]1,[N:3].C-[Si](-C)(-C)-[N:2]=[C:1]=O>>O=[C:1](-[N:2])-[N:3]
107798,CCO.O=S(=O)(c1ccccc1)[n:12]1[cH:11][c:10]2[c:18]3[c:13]1[cH:14][cH:15][cH:16][c:17]3[CH:19]1[CH:4]([C:2]([CH3:1])=[O:3])[CH2:5][N:6]([CH3:7])[CH:8]1[CH2:9]2.[K+].[OH-]>>[CH3:1][C:2](=[O:3])[CH:4]1[CH2:5][N:6]([CH3:7])[CH:8]2[CH2:9][c:10]3[cH:11][nH:12][c:13]4[cH:14][cH:15][cH:16][c:17]([c:18]34)[CH:19]12,O=S(=O)(-[n:1])-c1:c:c:c:c:c:1>>[n:1]
108079,C1CCOC1.CCOCC.O=C([O-])O.[Al+3].[H-].[H-].[H-].[H-].[K+].[Li+].[Na+].[OH-].c1ccc(CO[C:2](=[O:1])[c:3]2[cH:4][c:5]([O:6][CH2:7][c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][n:24]2)cc1>>[OH:1][CH2:2][c:3]1[cH:4][c:5]([O:6][CH2:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]([O:15][CH2:16][c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[cH:23][n:24]1,[O:1]=[C:2]-O-C-c1:c:c:c:c:c:1>>[O:1]-[C:2]
108516,[Cl:1][C:34](=[O:33])[c:36]1[cH:37][cH:38][cH:39][c:40]([N+:41](=[O:42])[O-:43])[cH:44]1.[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH2:6][CH2:7][C@@H:8]([CH3:9])[C@H:10]1[CH2:11][CH2:12][C@@:13]2([CH3:14])[C@@H:15]3[CH2:16][CH2:17][C@H:18]4[C:19]([CH3:20])([CH3:21])[C@@H:22]([OH:23])[CH2:24][CH2:25][C@@:26]45[CH2:27][C@@:28]35[CH2:29][CH2:30][C@:31]12[CH3:32].c1ccncc1>>[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[CH2:6][CH2:7][C@@H:8]([CH3:9])[C@H:10]1[CH2:11][CH2:12][C@@:13]2([CH3:14])[C@@H:15]3[CH2:16][CH2:17][C@H:18]4[C:19]([CH3:20])([CH3:21])[C@@H:22]([OH:23])[CH2:24][CH2:25][C@@:26]45[CH2:27][C@@:28]35[CH2:29][CH2:30][C@:31]12[CH3:32].[O:33]=[C:34]([O-])[c:36]1[cH:37][cH:38][cH:39][c:40]([N+:41](=[O:42])[O-:43])[cH:44]1,Cl-[C:1]=O.c1:c:c:n:c:c:1>>O=[C:1]
108757,CC(C)(C)[O-].CCOP(=O)(OCC)[CH:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.CN(C)C=O.O=[CH:12][CH:11]=[C:10]([c:9]1[cH:8][cH:7][c:6]([N:3]([CH2:2][CH3:1])[CH2:4][CH3:5])[cH:33][cH:32]1)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[K+]>>[CH3:1][CH2:2][N:3]([CH2:4][CH3:5])[c:6]1[cH:7][cH:8][c:9]([C:10](=[CH:11][CH:12]=[C:13]([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[cH:32][cH:33]1,O=[C:1].C-C-O-P(=O)(-O-C-C)-[C:2](-c)-c>>[C:1]=[C:2](-c)-c
108915,CCO.CS(=O)(=O)O[c:7]1[cH:6][c:5](-[n:4]2[n:3][c:2]([CH3:1])[c:16]([N+:17](=[O:18])[O-:19])[c:14]2[CH3:15])[c:12]([F:13])[cH:11][c:9]1[Cl:10].Cl.[Na+].[OH-:8]>>[CH3:1][c:2]1[n:3][n:4](-[c:5]2[cH:6][c:7]([OH:8])[c:9]([Cl:10])[cH:11][c:12]2[F:13])[c:14]([CH3:15])[c:16]1[N+:17](=[O:18])[O-:19],[O:1].C-S(=O)(=O)-O-[c:2]>>[O:1]-[c:2]
109435,CO.O.O=S([O-])O[OH:19].[CH3:1][c:2]1[c:3](-[c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[n:10](-[c:11]2[cH:12][cH:13][cH:14][c:15]([S:16]([CH3:17])=[O:18])[cH:20]2)[c:21](-[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:28][c:29]1=[O:30].[K+]>>[CH3:1][c:2]1[c:3](-[c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[n:10](-[c:11]2[cH:12][cH:13][cH:14][c:15]([S:16]([CH3:17])(=[O:18])=[O:19])[cH:20]2)[c:21](-[c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:28][c:29]1=[O:30],[S:1].O=S(-[O-])-O-[O:2]>>[S:1]=[O:2]
109723,CN(C)C=O.O.[CH3:1][CH:2]1[C:6]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)([c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[O:7]1.[N-:5]=[N+:4]=[N-:3].[Na+]>>[CH3:1][CH:2]([N:3]=[N+:4]=[N-:5])[C:6]([OH:7])([c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1)[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,N=[N:1].c-C1(-c)-[C:2]-[O:3]-1>>N=[N:1]-[C:2]-C(-[O:3])(-c)-c
110631,CCOP(=O)(OCC)[CH2:5][C:6]#[N:7].O.O=[CH:4]/[C:3](=[CH:2]/[CH3:1])[CH2:8][CH3:9].[H-].[Na+].c1ccccc1>>[CH3:1]/[CH:2]=[C:3](/[CH:4]=[CH:5]/[C:6]#[N:7])[CH2:8][CH3:9],O=[C:2].C-C-O-P(=O)(-O-C-C)-[C:1]-C#N>>N#C/[C:1]=[C:2]
110664,CCCCCCCCCCCCCC[N+](C)(C)C.[CH3:18][S+](C)(C)=O.ClC(Cl)(Cl)C.[I-].[Na+].[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([Cl:7])[cH:8][c:9]1[Cl:10])[C:11]([n:12]1[cH:13][n:14][cH:15][n:16]1)=[CH2:17].[OH-]>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([Cl:7])[cH:8][c:9]1[Cl:10])[C:11]1([n:12]2[cH:13][n:14][cH:15][n:16]2)[CH2:17][CH2:18]1,[C:1]=[C:2].C-S(-C)(=O)-[C:3]>>[C:1]1-[C:2]-[C:3]-1
110756,C1CCOC1.C[Si](C)(C)[N:19]=[C:18]=[O:20].[CH3:1][CH:2]([c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[o:9][c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]21)[NH:16][OH:17].[Cl-].[NH4+]>>[CH3:1][CH:2]([c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[o:9][c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]21)[N:16]([OH:17])[C:18]([NH2:19])=[O:20],[N:2].C-[Si](-C)(-C)-[N:3]=[C:1]=O>>O=[C:1](-[N:2])-[N:3]
110839,[CH3:1][O:2][c:3]1[c:4]([CH:5]=[O:18])[cH:6][cH:7][c:8]2[c:9]1[O:10][CH2:11][O:12]2.[Pt]>>[CH3:1][O:2][c:3]1[c:4]([CH2:5][OH:18])[cH:6][cH:7][c:8]2[c:9]1[O:10][CH2:11][O:12]2.COc1c(C)ccc2c1OCO2,[Pt].[C:1]=[O:2]>>[C:1]-[O:2]
110883,Br[c:4]1[c:5]([N+:6](=[O:7])[O-:8])[cH:9][n:10][n:11]1-[c:12]1[c:13]([Cl:14])[cH:15][c:16]([C:17]([F:18])([F:19])[F:20])[c:21]([Cl:22])[c:23]1[Cl:24].CS(C)=O.O.[N-:1]=[N+:2]=[N-:3].[Na+]>>[N-:1]=[N+:2]=[N:3][c:4]1[c:5]([N+:6](=[O:7])[O-:8])[cH:9][n:10][n:11]1-[c:12]1[c:13]([Cl:14])[cH:15][c:16]([C:17]([F:18])([F:19])[F:20])[c:21]([Cl:22])[c:23]1[Cl:24],Br-[c:2].N=[N:1]>>N=[N:1]-[c:2]
111151,C1CCOC1.CC(C)(C)[Si](C)(C)[O:25][CH2:24][c:23]1[c:21]([F:22])[cH:20][cH:19][c:18](-[c:17]2[c:6](/[CH:7]=[CH:8]/[C@H:9]3[CH2:10][C@H:11]([OH:12])[CH2:13][C:14](=[O:15])[O:16]3)[c:4]([CH3:5])[cH:3][c:2]([CH3:1])[cH:27]2)[cH:26]1.CCCC[N+](CCCC)(CCCC)CCCC.Cl.[F-]>>[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6](/[CH:7]=[CH:8]/[C@H:9]2[CH2:10][C@H:11]([OH:12])[CH2:13][C:14](=[O:15])[O:16]2)[c:17](-[c:18]2[cH:19][cH:20][c:21]([F:22])[c:23]([CH2:24][OH:25])[cH:26]2)[cH:27]1,C-C(-C)(-C)-[Si](-C)(-C)-[O:1]-C-c>>[O:1]-C-c
112367,C1CCOC1.[N-]=[N+]=[CH2:1].[OH:2][C:3](=[C:4]([C:5]#[N:6])[C:7](=[O:8])[C:9]([CH3:10])([CH3:11])[CH3:12])[c:13]1[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]1[N+:20](=[O:21])[O-:22]>>[CH3:1][O:2][C:3](=[C:4]([C:5]#[N:6])[C:7](=[O:8])[C:9]([CH3:10])([CH3:11])[CH3:12])[c:13]1[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]1[N+:20](=[O:21])[O-:22],[O:2]-C-c.[C:1]=N=[N-]>>[C:1]-[O:2]-C-c
112661,CS(C)=O.[CH3:8][S+](C)(=O)C.O.[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][C:7]1=[CH:9][CH2:10][CH2:11][CH2:12][C:13]1=[O:14].[I-]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH2:6][C:7]12[CH2:8][CH:9]1[CH2:10][CH2:11][CH2:12][C:13]2=[O:14],[C:1]=[C:3].C-S(-C)(=O)-[C:2]>>[C:1]1-[C:2]-[C:3]-1
113157,Br[c:8]1[n:9][cH:10][cH:11][s:12]1.CC#N.CCCC[N+](CCCC)(CCCC)CCCC.CCN(CC)CC.C[Si](C)(C)[C:7]#[C:6][c:5]1[cH:4][cH:3][c:2]([CH3:1])[s:13]1.[F-].[F-].[K+]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([C:6]#[C:7][c:8]2[n:9][cH:10][cH:11][s:12]2)[s:13]1,Br-[c:2].C-[Si](-C)(-C)-[C:1]#C>>C#[C:1]-[c:2]
